,narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
1616,5,5,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
1617,0,0,0,1.0,0.0,0.0,0,3.0,51.6,0.0,0,0,0,1.0,0,2662.5598
1618,0,0,0,0.5,0.0,0.0,0,3.0,45.4,1.0,0,0,0,0.25,0,2061.1602
1619,0,0,0,1.0,0.0,0.0,0,2.0,9.9,0.0,0,1,0,1.0,0,98.009995
1620,0,0,0,0.67,0.0,0.0,0,1.0,18.1,5.0,0,0,0,0.4489,0,327.61002
1621,0,0,0,1.0,0.0,0.0,0,3.0,113.0,0.0,0,0,0,1.0,0,12769.0
1622,0,0,0,1.0,0.0,0.0,0,4.0,180.7,0.0,0,0,1,1.0,0,32652.488
1623,0,0,0,0.5,1.1,1.1,12,0.0,0.0,0.0,0,1,0,0.25,144,0.0
1624,0,0,0,1.0,0.0,0.0,0,2.0,13.2,6.0,0,0,1,1.0,0,174.23999
1625,0,0,0,1.0,0.0,0.0,0,3.0,17.4,0.0,0,1,0,1.0,0,302.75998
1626,1,0,0,0.33,0.0,0.0,0,1.0,7.3,0.0,1,0,0,0.10890001,0,53.29
1627,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.0,0,0.0
1628,0,0,0,0.0,0.0,0.0,0,3.0,28.9,0.0,0,0,0,0.0,0,835.20996
1629,0,0,0,0.33,0.0,0.0,0,0.0,0.0,4.0,1,0,1,0.10890001,0,0.0
1630,1,1,1,0.0,0.0,0.0,0,0.0,0.0,5.0,1,0,0,0.0,0,0.0
1631,1,1,0,1.0,0.0,0.0,0,4.0,202.0,0.0,0,0,0,1.0,0,40804.0
1632,1,1,0,0.0,0.0,0.0,0,2.0,15.1,0.0,0,1,0,0.0,0,228.01001
1633,0,0,0,0.0,0.0,0.0,0,2.0,25.6,3.0,1,0,1,0.0,0,655.36005
1634,1,1,0,0.25,0.0,0.0,0,0.0,0.0,8.0,0,1,0,0.0625,0,0.0
1635,2,1,0,0.5,0.0,0.0,0,1.0,1.0,13.0,0,0,1,0.25,0,1.0
1636,1,0,0,0.5,0.0,0.0,0,4.0,97.7,0.0,0,1,0,0.25,0,9545.289
1637,0,0,0,0.0,0.0,0.0,0,2.0,25.2,0.0,0,0,0,0.0,0,635.04004
1638,0,0,0,0.5,0.0,0.0,0,4.0,201.0,0.0,0,1,0,0.25,0,40401.0
1639,0,0,0,0.0,0.0,0.0,0,4.0,146.1,0.0,0,0,1,0.0,0,21345.21
1640,0,0,0,1.0,0.0,0.0,0,2.0,6.7,0.0,0,0,0,1.0,0,44.889996
1641,0,0,0,1.0,0.0,0.0,0,4.0,59.0,0.0,0,0,0,1.0,0,3481.0
1642,1,1,1,0.0,0.0,0.0,8,1.0,12.1,0.0,1,0,1,0.0,64,146.41
1643,1,0,0,0.5,0.0,0.0,0,3.0,6.2,0.0,0,0,0,0.25,0,38.44
1644,0,0,0,1.0,0.0,0.0,0,4.0,101.6,0.0,0,1,0,1.0,0,10322.56
1645,0,0,0,0.0,0.0,0.0,0,4.0,170.2,0.0,0,0,1,0.0,0,28968.04
1646,0,0,0,1.0,9.8,9.8,0,2.0,14.0,3.0,0,0,0,1.0,0,196.0
1647,2,0,0,0.5,0.0,0.0,0,4.0,212.0,0.0,0,0,1,0.25,0,44944.0
1648,0,0,0,0.0,0.0,0.0,0,4.0,220.3,0.0,0,0,0,0.0,0,48532.09
1649,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0,0.0,0,0.0
1650,0,0,0,0.0,0.0,0.0,0,4.0,85.4,0.0,0,0,1,0.0,0,7293.16
1651,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.0,0,0.0
1652,0,0,0,0.0,0.0,0.0,0,4.0,96.9,0.0,0,0,0,0.0,0,9389.61
1653,0,0,0,0.0,0.0,0.0,0,4.0,87.6,0.0,0,1,1,0.0,0,7673.76
1654,0,0,0,0.67,0.0,0.0,0,4.0,57.3,0.0,0,0,0,0.4489,0,3283.2898
1655,0,0,0,0.0,0.0,0.0,0,4.0,73.6,0.0,0,0,1,0.0,0,5416.96
1656,0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.4489,144,0.0
1657,2,2,2,0.43,0.0,0.0,0,1.0,0.2,1.0,0,0,0,0.1849,0,0.040000003
1658,0,0,0,0.0,0.0,0.0,0,4.0,154.3,0.0,0,0,0,0.0,0,23808.49
1659,0,0,0,0.0,0.0,0.0,0,3.0,48.8,0.0,1,0,0,0.0,0,2381.44
1660,0,0,0,0.33,0.0,0.0,0,3.0,91.9,0.0,0,0,0,0.10890001,0,8445.61
1661,0,0,0,1.0,0.0,0.0,0,4.0,80.4,0.0,0,0,0,1.0,0,6464.16
1662,1,0,0,0.0,0.0,0.0,0,4.0,61.1,0.0,0,0,0,0.0,0,3733.2097
1663,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0,0,0.0
1664,0,0,0,0.0,0.0,0.0,0,2.0,33.2,2.0,0,0,0,0.0,0,1102.24
1665,2,2,1,0.67,0.0,0.0,0,0.0,0.0,13.0,1,0,0,0.4489,0,0.0
1666,1,1,1,0.33,0.0,0.0,0,2.0,6.7,0.0,0,0,0,0.10890001,0,44.889996
1667,1,1,1,0.0,0.0,0.0,0,3.0,26.2,0.0,0,0,0,0.0,0,686.44006
1668,0,0,0,0.25,0.0,0.0,0,3.0,19.1,0.0,0,0,0,0.0625,0,364.81003
1669,0,0,0,1.0,0.0,0.0,0,1.0,0.5,2.0,0,0,0,1.0,0,0.25
1670,1,1,0,0.4,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.16000001,0,0.0
1671,0,0,0,1.0,0.0,0.0,0,4.0,96.7,0.0,0,0,0,1.0,0,9350.89
1672,5,4,4,0.5,0.0,0.0,4,0.0,0.0,4.0,0,0,0,0.25,16,0.0
1673,1,0,1,0.0,0.0,0.0,0,4.0,158.1,0.0,0,0,1,0.0,0,24995.611
1674,1,1,0,0.0,0.0,0.0,0,4.0,108.3,0.0,0,0,0,0.0,0,11728.891
1675,0,0,0,0.0,0.0,0.0,0,4.0,151.4,0.0,0,0,0,0.0,0,22921.959
1676,0,0,0,0.0,0.0,0.0,0,4.0,161.6,0.0,0,1,0,0.0,0,26114.562
1677,0,0,0,0.0,0.0,0.0,0,4.0,58.2,0.0,0,0,1,0.0,0,3387.24
1678,0,0,0,0.0,0.0,0.0,0,4.0,108.7,0.0,1,0,0,0.0,0,11815.689
1679,0,0,0,0.33,0.0,0.0,0,0.0,0.0,5.0,0,1,1,0.10890001,0,0.0
1680,0,0,0,0.0,0.0,0.0,0,4.0,113.1,0.0,0,0,1,0.0,0,12791.609
1681,0,0,0,1.0,0.0,0.0,0,4.0,26.0,0.0,0,0,1,1.0,0,676.0
1682,0,0,0,0.0,0.0,0.0,0,1.0,1.7,0.0,0,0,0,0.0,0,2.89
1683,1,1,0,0.0,0.0,0.0,0,3.0,14.8,0.0,0,0,1,0.0,0,219.04001
1684,0,0,0,0.17,0.0,0.0,0,2.0,3.9,6.0,0,1,0,0.028900001,0,15.210001
1685,0,0,0,0.5,0.0,0.0,0,4.0,142.4,0.0,1,0,0,0.25,0,20277.758
1686,0,0,0,1.0,0.0,0.0,0,4.0,157.1,0.0,0,0,0,1.0,0,24680.412
1687,0,0,0,0.0,0.0,0.0,0,4.0,112.1,0.0,0,1,1,0.0,0,12566.409
1688,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1689,0,0,0,0.0,0.0,0.0,0,4.0,79.2,0.0,0,0,1,0.0,0,6272.6396
1690,1,0,1,0.67,0.0,0.0,0,3.0,23.9,0.0,1,0,0,0.4489,0,571.20996
1691,0,0,0,0.0,0.0,0.0,0,3.0,170.4,0.0,0,1,1,0.0,0,29036.158
1692,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,1,0,0.0,0,0.0
1693,0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,0,1,1,1.0,0,0.0
1694,0,0,0,1.0,0.0,0.0,0,4.0,234.7,0.0,0,0,0,1.0,0,55084.09
1695,0,0,0,1.0,12.2,12.2,9,0.0,0.0,5.0,1,0,0,1.0,81,0.0
1696,0,0,0,0.67,0.0,0.0,0,3.0,7.1,0.0,0,1,0,0.4489,0,50.41
1697,0,0,0,0.5,0.0,0.0,0,4.0,175.8,0.0,0,0,1,0.25,0,30905.64
1698,0,0,0,0.0,0.0,0.0,0,2.0,2.9,11.0,0,0,0,0.0,0,8.410001
1699,0,0,0,0.5,0.0,0.0,0,4.0,90.6,0.0,0,0,0,0.25,0,8208.359
1700,0,0,0,0.0,0.0,0.0,0,4.0,247.9,0.0,1,0,1,0.0,0,61454.406
1701,0,0,0,0.0,0.0,0.0,0,4.0,117.4,0.0,0,0,0,0.0,0,13782.761
1702,1,1,1,0.0,0.0,0.0,0,2.0,25.1,0.0,1,0,1,0.0,0,630.01
1703,0,0,0,0.0,0.0,0.0,0,4.0,44.2,0.0,0,0,0,0.0,0,1953.64
1704,0,0,0,0.0,0.0,0.0,0,4.0,61.8,0.0,0,0,1,0.0,0,3819.24
1705,0,0,0,1.0,0.0,0.0,0,4.0,60.8,0.0,1,0,0,1.0,0,3696.64
1706,0,0,0,1.0,0.0,0.0,0,4.0,149.6,0.0,0,0,0,1.0,0,22380.162
1707,0,0,0,0.5,0.0,0.0,0,0.0,0.0,4.0,0,0,1,0.25,0,0.0
1708,0,0,0,1.0,0.0,0.0,0,0.0,0.0,9.0,0,1,1,1.0,0,0.0
1709,0,0,0,0.0,0.0,0.0,0,4.0,167.6,0.0,0,0,0,0.0,0,28089.762
1710,0,0,0,1.0,0.0,0.0,0,4.0,102.1,0.0,0,0,0,1.0,0,10424.41
1711,1,1,1,0.33,0.0,0.0,0,1.0,1.0,6.0,0,0,0,0.10890001,0,1.0
1712,0,0,0,0.0,0.0,0.0,0,4.0,116.8,0.0,0,0,0,0.0,0,13642.24
1713,0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,1.0,0,0.0
1714,0,0,0,0.0,0.0,0.0,0,1.0,19.3,2.0,0,0,1,0.0,0,372.48996
1715,0,0,0,1.0,0.0,0.0,0,4.0,169.5,0.0,0,0,1,1.0,0,28730.25
1716,0,0,0,1.0,0.0,0.0,0,4.0,114.6,0.0,0,0,0,1.0,0,13133.159
1717,0,0,0,1.0,0.0,0.0,0,4.0,60.6,0.0,0,0,0,1.0,0,3672.3599
1718,0,0,0,0.0,0.0,0.0,0,2.0,21.1,4.0,0,0,1,0.0,0,445.21002
1719,0,0,0,1.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,1.0,0,0.0
1720,0,0,0,0.0,0.0,0.0,0,3.0,87.4,2.0,0,0,0,0.0,0,7638.7603
1721,0,0,0,0.0,0.0,0.0,0,4.0,56.8,0.0,1,0,0,0.0,0,3226.24
1722,0,0,0,0.0,0.0,0.0,0,4.0,41.3,0.0,0,1,0,0.0,0,1705.69
1723,0,0,0,0.0,0.0,0.0,0,1.0,14.2,0.0,0,0,0,0.0,0,201.64
1724,2,0,1,0.25,0.0,0.0,0,1.0,0.8,1.0,0,0,0,0.0625,0,0.64000005
1725,0,0,0,0.25,0.0,0.0,0,0.0,0.0,2.0,1,0,1,0.0625,0,0.0
1726,0,0,0,0.33,0.0,0.0,0,0.0,0.0,15.0,0,0,0,0.10890001,0,0.0
1727,1,1,1,1.0,0.0,0.0,3,0.0,0.0,10.0,0,0,1,1.0,9,0.0
1728,0,0,0,1.0,0.0,0.0,0,4.0,242.0,0.0,0,0,0,1.0,0,58564.0
1729,1,1,0,0.0,0.0,0.0,0,2.0,36.4,1.0,0,0,0,0.0,0,1324.9601
1730,0,0,0,0.0,0.0,0.0,0,4.0,42.8,0.0,1,0,1,0.0,0,1831.84
1731,0,0,0,0.0,0.0,0.0,0,4.0,151.3,0.0,0,0,1,0.0,0,22891.691
1732,0,0,0,0.0,0.0,0.0,0,4.0,29.5,0.0,0,0,0,0.0,0,870.25
1733,1,1,0,0.67,2.2,2.2,0,0.0,0.0,4.0,0,0,0,0.4489,0,0.0
1734,0,0,0,0.5,0.0,0.0,0,1.0,0.2,0.0,0,1,0,0.25,0,0.040000003
1735,0,0,0,0.0,0.0,0.0,0,4.0,258.3,0.0,0,0,0,0.0,0,66718.88
1736,0,0,0,0.0,0.0,0.0,0,1.0,27.3,3.0,0,0,0,0.0,0,745.29
1737,1,1,0,0.33,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.10890001,0,0.0
1738,0,0,0,0.0,0.0,0.0,0,4.0,16.7,0.0,0,0,0,0.0,0,278.89
1739,1,0,0,1.0,0.0,0.0,0,4.0,140.8,0.0,0,0,0,1.0,0,19824.64
1740,0,0,0,0.0,0.0,0.0,0,4.0,203.0,0.0,0,0,1,0.0,0,41209.0
1741,0,0,0,0.33,1.1,1.1,0,4.0,57.0,0.0,0,0,0,0.10890001,0,3249.0
1742,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,1,0,1,0.0,0,0.0
1743,0,0,0,0.6,0.0,0.0,0,4.0,88.7,0.0,0,0,0,0.36,0,7867.6895
1744,1,1,0,0.6,0.0,0.0,0,3.0,41.4,0.0,0,1,1,0.36,0,1713.9601
1745,0,0,0,0.33,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.10890001,0,0.0
1746,0,0,0,0.5,0.0,0.0,0,4.0,43.6,0.0,1,0,0,0.25,0,1900.9598
1747,0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,1.0,0,0.0
1748,0,0,0,0.5,0.0,0.0,0,1.0,18.1,0.0,0,1,0,0.25,0,327.61002
1749,0,0,0,0.0,0.0,0.0,0,1.0,5.3,2.0,0,0,0,0.0,0,28.090002
1750,0,0,0,1.0,0.0,0.0,0,3.0,53.3,2.0,0,0,0,1.0,0,2840.89
1751,0,0,0,1.0,0.0,0.0,7,0.0,0.0,3.0,0,0,1,1.0,49,0.0
1752,1,1,0,1.0,0.0,0.0,0,4.0,12.8,0.0,0,1,0,1.0,0,163.84001
1753,0,0,0,1.0,0.0,0.0,0,4.0,183.9,0.0,0,1,1,1.0,0,33819.207
1754,0,0,0,1.0,0.0,0.0,0,4.0,231.2,0.0,0,0,1,1.0,0,53453.438
1755,0,0,0,0.5,0.0,0.0,0,4.0,123.5,0.0,0,0,1,0.25,0,15252.25
1756,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
1757,0,0,0,0.0,0.0,0.0,0,1.0,0.4,1.0,0,0,0,0.0,0,0.16000001
1758,0,0,0,1.0,0.0,0.0,0,0.0,0.0,9.0,0,0,0,1.0,0,0.0
1759,0,0,0,1.0,0.0,0.0,7,0.0,0.0,1.0,0,0,1,1.0,49,0.0
1760,0,0,0,0.0,0.0,0.0,0,4.0,48.6,0.0,0,0,0,0.0,0,2361.96
1761,0,0,0,0.5,0.0,0.0,12,0.0,0.0,0.0,0,0,0,0.25,144,0.0
1762,0,0,0,0.5,0.0,0.0,0,4.0,113.3,0.0,0,0,0,0.25,0,12836.891
1763,2,2,0,0.5,0.0,0.0,3,2.0,14.2,0.0,0,0,1,0.25,9,201.64
1764,0,0,0,1.0,0.0,0.0,0,4.0,84.1,0.0,0,0,0,1.0,0,7072.8096
1765,0,0,0,0.0,0.0,0.0,0,3.0,51.1,0.0,0,0,1,0.0,0,2611.21
1766,1,0,0,0.0,0.0,0.0,0,4.0,61.9,0.0,0,1,0,0.0,0,3831.61
1767,0,0,0,1.0,0.0,0.0,0,4.0,53.0,0.0,0,0,0,1.0,0,2809.0
1768,0,0,0,0.0,0.0,0.0,0,2.0,8.1,0.0,0,0,0,0.0,0,65.61001
1769,0,0,0,1.0,0.0,0.0,0,4.0,306.6,0.0,0,0,0,1.0,0,94003.56
1770,3,1,1,0.6,0.0,0.0,0,2.0,5.3,0.0,0,0,1,0.36,0,28.090002
1771,0,0,0,0.0,0.0,0.0,0,4.0,163.8,0.0,0,0,0,0.0,0,26830.441
1772,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
1773,0,0,0,1.0,0.0,0.0,0,4.0,25.5,0.0,0,1,0,1.0,0,650.25
1774,0,0,0,0.0,0.0,0.0,0,4.0,97.0,0.0,0,0,0,0.0,0,9409.0
1775,0,0,0,0.0,0.0,0.0,0,4.0,184.5,0.0,0,0,1,0.0,0,34040.25
1776,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.0,0,0.0
1777,1,0,0,1.0,0.0,0.0,0,3.0,12.2,0.0,1,0,0,1.0,0,148.84
1778,0,0,0,0.5,0.0,0.0,0,3.0,45.5,1.0,0,0,0,0.25,0,2070.25
1779,0,0,0,0.0,0.0,0.0,0,4.0,252.1,0.0,0,1,0,0.0,0,63554.414
1780,0,0,0,0.0,0.0,0.0,0,3.0,47.1,0.0,0,0,0,0.0,0,2218.41
1781,0,0,0,0.5,0.0,0.0,0,4.0,111.0,0.0,0,1,1,0.25,0,12321.0
1782,0,0,0,0.0,0.0,0.0,0,4.0,215.1,0.0,0,1,1,0.0,0,46268.01
1783,0,0,0,0.0,0.0,0.0,0,3.0,53.7,0.0,0,0,0,0.0,0,2883.6902
1784,0,0,0,0.0,0.0,0.0,0,2.0,11.1,7.0,0,0,0,0.0,0,123.21001
1785,0,0,0,0.0,0.0,0.0,0,4.0,34.2,0.0,0,0,0,0.0,0,1169.64
1786,0,0,0,0.67,0.0,0.0,0,2.0,15.4,0.0,0,0,0,0.4489,0,237.15999
1787,0,0,0,0.0,0.0,0.0,0,4.0,39.7,0.0,0,1,0,0.0,0,1576.0901
1788,0,0,0,0.5,0.0,0.0,0,4.0,1.9,0.0,0,1,0,0.25,0,3.61
1789,0,0,0,0.25,0.0,0.0,0,1.0,2.2,0.0,0,0,0,0.0625,0,4.84
1790,0,0,0,0.0,0.0,0.0,0,4.0,167.8,0.0,0,0,1,0.0,0,28156.842
1791,0,0,0,0.0,0.0,0.0,0,4.0,135.1,0.0,0,0,1,0.0,0,18252.012
1792,1,1,0,0.75,0.0,0.0,0,0.0,0.0,19.0,1,0,0,0.5625,0,0.0
1793,0,0,0,0.5,0.0,0.0,0,4.0,164.2,0.0,0,0,0,0.25,0,26961.639
1794,0,0,0,1.0,0.0,0.0,0,4.0,108.4,0.0,0,0,0,1.0,0,11750.561
1795,0,0,0,1.0,0.0,0.0,0,4.0,12.7,0.0,0,0,1,1.0,0,161.29
1796,0,0,0,1.0,0.0,0.0,0,3.0,90.8,1.0,0,0,0,1.0,0,8244.641
1797,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1798,4,4,3,0.0,0.0,0.0,6,0.0,0.0,6.0,0,1,1,0.0,36,0.0
1799,1,0,0,1.0,0.0,0.0,0,1.0,13.3,1.0,0,1,1,1.0,0,176.89
1800,1,0,0,0.57,0.0,0.0,0,0.0,0.0,5.0,0,1,1,0.3249,0,0.0
1801,0,0,0,0.22,0.0,0.0,12,0.0,0.0,0.0,0,0,1,0.0484,144,0.0
1802,0,0,0,0.67,0.0,0.0,10,0.0,0.0,4.0,1,0,1,0.4489,100,0.0
1803,3,1,1,0.63,0.0,0.0,0,1.0,0.7,0.0,1,0,0,0.3969,0,0.48999998
1804,0,0,0,0.33,0.0,0.0,0,4.0,102.2,0.0,0,1,0,0.10890001,0,10444.84
1805,0,0,0,0.0,0.0,0.0,0,4.0,76.6,0.0,0,0,0,0.0,0,5867.5596
1806,0,0,0,0.0,0.0,0.0,0,4.0,137.3,0.0,0,1,0,0.0,0,18851.291
1807,0,0,0,0.0,0.0,0.0,0,2.0,5.7,0.0,0,0,0,0.0,0,32.489998
1808,0,0,0,1.0,17.1,17.1,0,3.0,20.3,1.0,1,0,0,1.0,0,412.08997
1809,0,0,0,0.38,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.1444,0,0.0
1810,0,0,0,1.0,0.0,0.0,0,4.0,41.2,0.0,0,0,0,1.0,0,1697.4401
1811,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,1,0.0,0,0.0
1812,0,0,0,1.0,0.0,0.0,0,4.0,62.4,0.0,0,0,0,1.0,0,3893.7603
1813,0,0,0,0.0,0.0,0.0,0,1.0,17.7,2.0,0,0,1,0.0,0,313.29004
1814,0,0,0,0.0,0.0,0.0,0,3.0,2.3,0.0,0,1,0,0.0,0,5.29
1815,0,0,0,0.0,0.0,0.0,0,3.0,3.9,0.0,0,0,0,0.0,0,15.210001
1816,0,0,0,1.0,0.0,0.0,0,4.0,34.5,0.0,0,0,0,1.0,0,1190.25
1817,0,0,0,0.0,0.0,0.0,0,4.0,43.7,0.0,0,1,0,0.0,0,1909.6901
1818,0,0,0,1.0,0.0,0.0,0,3.0,129.1,4.0,0,0,1,1.0,0,16666.812
1819,0,0,0,1.0,0.0,0.0,0,3.0,192.2,0.0,0,0,1,1.0,0,36940.84
1820,0,0,0,1.0,0.0,0.0,0,2.0,20.7,11.0,0,1,1,1.0,0,428.49002
1821,0,0,0,1.0,0.0,0.0,0,1.0,6.0,0.0,0,0,0,1.0,0,36.0
1822,1,1,0,0.0,0.0,0.0,0,4.0,35.0,0.0,0,0,0,0.0,0,1225.0
1823,0,0,0,0.0,0.0,0.0,0,4.0,23.5,0.0,0,0,0,0.0,0,552.25
1824,0,0,0,0.0,0.0,0.0,0,4.0,139.4,0.0,0,1,0,0.0,0,19432.357
1825,0,0,0,0.0,0.0,0.0,0,3.0,72.5,0.0,0,0,0,0.0,0,5256.25
1826,1,0,0,0.5,0.0,0.0,0,2.0,23.9,0.0,0,1,0,0.25,0,571.20996
1827,0,0,0,0.5,0.0,0.0,0,4.0,85.1,0.0,0,1,0,0.25,0,7242.01
1828,0,0,0,0.0,0.0,0.0,0,1.0,5.0,14.0,0,1,1,0.0,0,25.0
1829,0,0,0,0.0,0.0,0.0,0,3.0,26.9,0.0,0,1,0,0.0,0,723.61
1830,1,1,1,0.5,0.0,0.0,0,0.0,0.0,13.0,1,0,0,0.25,0,0.0
1831,0,0,0,1.0,0.0,0.0,0,3.0,58.0,1.0,0,1,1,1.0,0,3364.0
1832,0,0,0,0.0,0.0,0.0,0,4.0,178.3,0.0,0,0,1,0.0,0,31790.89
1833,0,0,0,0.0,0.0,0.0,0,4.0,160.1,0.0,0,0,1,0.0,0,25632.012
1834,0,0,0,1.0,0.0,0.0,0,4.0,35.0,0.0,0,0,0,1.0,0,1225.0
1835,0,0,0,0.0,0.0,0.0,0,1.0,32.0,1.0,0,0,1,0.0,0,1024.0
1836,0,0,0,0.0,0.0,0.0,0,1.0,0.1,0.0,0,0,0,0.0,0,0.010000001
1837,0,0,0,0.0,0.0,0.0,0,4.0,116.6,0.0,1,0,1,0.0,0,13595.56
1838,0,0,0,1.0,0.0,0.0,0,3.0,78.3,0.0,0,1,0,1.0,0,6130.8906
1839,0,0,0,0.5,0.0,0.0,0,3.0,46.5,0.0,0,0,0,0.25,0,2162.25
1840,0,0,0,1.0,0.0,0.0,0,4.0,37.7,0.0,1,0,1,1.0,0,1421.29
1841,0,0,0,0.0,0.0,0.0,0,1.0,3.2,3.0,1,0,0,0.0,0,10.240001
1842,0,0,0,0.0,0.0,0.0,0,4.0,123.2,0.0,0,0,0,0.0,0,15178.239
1843,1,0,0,0.0,0.0,0.0,0,3.0,43.9,1.0,0,0,0,0.0,0,1927.2101
1844,0,0,0,0.0,0.0,0.0,0,3.0,136.2,1.0,0,0,0,0.0,0,18550.44
1845,0,0,0,0.0,0.0,0.0,0,4.0,130.4,0.0,0,1,0,0.0,0,17004.158
1846,0,0,0,0.0,0.0,0.0,0,4.0,143.4,0.0,0,0,0,0.0,0,20563.559
1847,0,0,0,0.0,0.0,0.0,0,2.0,14.0,0.0,0,0,0,0.0,0,196.0
1848,0,0,0,0.0,0.0,0.0,0,4.0,188.0,0.0,0,0,0,0.0,0,35344.0
1849,1,0,0,0.0,0.0,0.0,0,2.0,40.7,0.0,0,0,0,0.0,0,1656.4901
1850,0,0,0,0.0,0.0,0.0,0,1.0,21.2,3.0,0,0,0,0.0,0,449.44003
1851,0,0,0,0.5,0.0,0.0,0,4.0,102.7,0.0,0,0,0,0.25,0,10547.289
1852,0,0,0,0.25,0.0,0.0,0,3.0,49.0,2.0,0,0,0,0.0625,0,2401.0
1853,4,2,1,0.29,0.0,0.0,0,0.0,0.0,12.0,1,0,0,0.08409999,0,0.0
1854,0,0,0,0.5,0.0,0.0,0,3.0,31.0,0.0,0,0,0,0.25,0,961.0
1855,0,0,0,0.5,0.0,0.0,0,3.0,40.6,2.0,0,1,0,0.25,0,1648.3599
1856,0,0,0,0.0,0.0,0.0,0,4.0,173.8,0.0,0,0,0,0.0,0,30206.441
1857,0,0,0,0.0,0.0,0.0,0,4.0,105.2,0.0,0,1,0,0.0,0,11067.039
1858,0,0,0,0.0,0.0,0.0,0,2.0,10.8,3.0,1,0,0,0.0,0,116.64001
1859,1,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1,1,0.0,0,0.0
1860,2,2,1,0.33,0.0,0.0,0,2.0,9.7,0.0,0,0,0,0.10890001,0,94.09
1861,1,0,0,0.0,0.0,0.0,0,3.0,107.0,0.0,0,1,0,0.0,0,11449.0
1862,2,0,1,1.0,0.0,0.0,0,1.0,1.9,3.0,0,1,1,1.0,0,3.61
1863,1,1,0,0.0,0.0,0.0,0,4.0,103.2,0.0,0,0,0,0.0,0,10650.239
1864,0,0,0,0.0,0.0,0.0,0,4.0,101.1,0.0,0,0,1,0.0,0,10221.21
1865,0,0,0,0.0,0.0,0.0,0,4.0,210.5,0.0,0,1,0,0.0,0,44310.25
1866,0,0,0,0.0,0.0,0.0,0,4.0,74.3,0.0,0,0,0,0.0,0,5520.49
1867,0,0,0,0.0,0.0,0.0,0,4.0,148.1,0.0,0,0,0,0.0,0,21933.611
1868,1,1,0,0.0,0.0,0.0,0,3.0,27.4,0.0,1,0,0,0.0,0,750.75995
1869,0,0,0,0.0,0.0,0.0,0,4.0,105.3,0.0,0,0,0,0.0,0,11088.091
1870,0,0,0,0.0,0.0,0.0,0,0.0,0.0,11.0,0,0,0,0.0,0,0.0
1871,0,0,0,0.0,0.0,0.0,0,3.0,23.0,0.0,0,0,0,0.0,0,529.0
1872,0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0,1.0,0,0.0
1873,2,2,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,1,0,0.0,0,0.0
1874,0,0,0,1.0,0.0,0.0,0,3.0,35.5,0.0,0,0,1,1.0,0,1260.25
1875,1,1,1,0.5,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.25,0,0.0
1876,0,0,0,0.33,0.0,0.0,0,3.0,26.8,0.0,0,0,0,0.10890001,0,718.2399
1877,0,0,0,0.33,0.0,0.0,0,4.0,74.1,0.0,1,0,1,0.10890001,0,5490.8096
1878,0,0,0,0.33,0.0,0.0,0,4.0,35.0,0.0,0,0,1,0.10890001,0,1225.0
1879,0,0,0,0.0,0.0,0.0,0,3.0,79.6,0.0,0,0,0,0.0,0,6336.1597
1880,0,0,0,1.0,0.0,0.0,0,4.0,95.8,0.0,1,0,0,1.0,0,9177.641
1881,0,0,0,0.5,0.0,0.0,0,0.0,0.0,9.0,0,0,1,0.25,0,0.0
1882,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,1.0,0,0.0
