,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
2774,54,0.0,520,14,0,0,40,0,500.0,51,0,12,0,0.0,67500.0,34,33,0,40.0,1089,41.5,1,12.5,2.5257287
2775,37,0.0,360,10,0,0,46,0,0.0,21,0,12,0,,27500.0,21,3,1,0.0,9,27.5,0,,
2776,36,0.0,576,16,0,0,40,0,760.0,34,0,16,0,0.0,3000.0,14,12,1,40.0,144,0.0,1,19.0,2.944439
2777,68,0.0,105,7,0,1,12,0,251.0,57,0,12,1,0.0,37500.0,55,39,0,40.0,1521,24.448,1,6.275,1.8365735
2778,24,0.0,540,14,0,0,40,0,0.0,24,0,16,0,,27500.0,4,2,0,0.0,4,27.5,0,,
2779,23,1.0,428,13,0,1,60,0,240.0,21,0,13,1,0.0,22500.0,4,2,1,40.0,4,10.02,1,6.0,1.7917595
2780,38,1.0,558,13,0,0,35,1,223.0,38,0,13,0,0.0,0.0,19,19,0,25.0,361,0.0,1,8.92,2.1882958
2781,47,,0,8,0,1,40,1,0.0,41,0,12,1,,37500.0,33,23,0,0.0,529,37.5,0,,
2782,60,0.0,480,12,0,0,40,0,260.0,55,0,12,0,0.0,55000.0,42,37,0,40.0,1369,41.48,1,6.5,1.8718022
2783,45,,0,12,0,0,0,0,200.0,43,0,12,0,0.0,37500.0,27,25,0,30.0,625,27.1,1,6.6666665,1.89712
2784,47,0.0,1700,16,0,0,40,1,167.0,48,0,14,0,1.0,112500.0,25,28,0,25.0,784,103.816,1,6.68,1.899118
2785,34,0.0,1197,18,0,0,50,0,0.0,33,0,15,0,,55000.0,10,12,1,0.0,144,55.0,0,,
2786,46,1.0,827,12,0,0,50,1,400.0,42,0,12,0,0.0,67500.0,28,24,0,30.0,576,46.7,1,13.333333,2.5902672
2787,42,0.0,530,12,0,0,40,1,0.0,45,0,14,1,,32500.0,24,25,0,0.0,625,32.5,0,,
2788,48,0.0,500,12,0,0,0,0,475.0,45,0,13,0,0.0,55000.0,30,26,0,45.0,676,30.3,1,10.555555,2.3566523
2789,32,,0,5,0,1,0,0,0.0,27,0,6,1,,22500.0,21,15,1,0.0,225,22.5,0,,
2790,38,,0,16,1,0,25,1,380.0,36,1,16,0,0.0,0.0,16,14,0,40.0,196,0.0,1,9.5,2.2512918
2791,36,,0,9,0,1,0,1,175.0,36,0,7,1,0.0,8750.0,21,23,0,40.0,529,0.0,1,4.375,1.4759065
2792,26,1.0,600,12,1,0,40,0,0.0,26,1,16,0,,17500.0,8,4,1,0.0,16,17.5,0,,
2793,54,,0,9,0,0,50,0,355.0,47,0,10,0,0.0,22500.0,39,31,0,40.0,961,4.04,1,8.875,2.1832383
2794,26,0.0,180,12,0,1,32,0,277.0,22,0,12,1,0.0,55000.0,8,4,1,40.0,16,40.596,1,6.925,1.9351381
2795,27,0.0,1000,16,0,0,50,0,1000.0,26,0,16,0,0.0,3000.0,5,4,0,40.0,16,0.0,1,25.0,3.218876
2796,40,0.0,750,18,0,0,50,1,400.0,40,0,18,0,1.0,67500.0,16,16,0,40.0,256,46.7,1,10.0,2.3025851
2797,40,1.0,800,12,0,0,0,0,108.0,27,0,12,0,0.0,45000.0,22,9,1,18.0,81,39.384,1,6.0,1.7917595
2798,31,1.0,730,14,0,0,40,0,450.0,37,0,16,0,1.0,45000.0,11,15,1,40.0,225,21.6,1,11.25,2.4203682
2799,41,0.0,420,8,0,0,40,0,0.0,45,0,4,0,,22500.0,27,35,0,0.0,1225,22.5,0,,
2800,39,0.0,575,14,0,0,40,1,0.0,43,0,16,0,,67500.0,19,21,0,0.0,441,67.5,0,,
2801,57,0.0,600,14,0,0,40,0,700.0,58,0,12,0,0.0,37500.0,37,40,0,25.0,1600,1.1,1,28.0,3.3322046
2802,46,,0,12,0,0,0,1,0.0,41,0,12,0,,22500.0,28,23,0,0.0,529,22.5,0,,
2803,50,,0,18,0,0,40,1,200.0,45,0,16,0,0.0,0.0,26,23,0,0.0,529,0.0,0,,
2804,40,1.0,500,16,0,0,40,0,280.0,38,0,13,0,0.0,37500.0,18,19,1,40.0,361,22.94,1,7.0,1.9459101
2805,24,,0,12,0,0,40,0,320.0,24,0,12,0,0.0,45000.0,6,6,0,40.0,36,28.36,1,8.0,2.0794415
2806,39,0.0,1923,18,0,0,50,0,1712.0,33,0,18,0,0.0,112500.0,15,9,1,40.0,81,23.476,1,42.8,3.7565382
2807,36,1.0,900,15,0,0,45,0,252.0,27,0,12,0,0.0,55000.0,15,9,1,30.0,81,41.896,1,8.4,2.1282318
2808,61,0.0,240,4,0,0,30,0,360.0,57,0,14,0,0.0,6250.0,51,37,0,35.0,1369,0.0,1,10.285714,2.330756
2809,67,0.0,371,2,0,0,40,1,0.0,47,0,13,0,,13750.0,59,28,0,0.0,784,13.75,0,,
2810,26,0.0,400,14,0,0,40,0,193.0,31,0,12,0,0.0,32500.0,6,13,1,28.0,169,22.464,1,6.892857,1.9304857
2811,31,0.0,573,12,0,0,45,0,65.0,24,0,15,0,0.0,37500.0,13,3,0,6.0,9,34.12,1,10.833333,2.3826277
2812,44,0.0,1200,18,0,0,50,0,349.0,44,0,16,0,0.0,112500.0,20,22,0,45.0,484,94.352,1,7.7555556,2.0484095
2813,55,,0,14,0,0,0,0,0.0,29,0,14,0,,55000.0,35,9,1,0.0,81,55.0,0,,
2814,25,0.0,400,15,1,0,40,0,240.0,26,1,12,0,0.0,27500.0,4,8,0,40.0,64,15.02,1,6.0,1.7917595
2815,62,0.0,754,12,0,0,40,0,0.0,55,0,8,0,,112500.0,44,41,0,0.0,1681,112.5,0,,
2816,43,0.0,800,18,0,0,40,1,350.0,44,0,17,0,0.0,55000.0,19,21,0,24.0,441,36.8,1,14.583333,2.6798792
2817,31,1.0,500,11,0,0,53,1,0.0,27,0,12,0,,17500.0,14,9,0,0.0,81,17.5,0,,
2818,35,1.0,812,16,0,0,44,0,400.0,33,0,16,0,0.0,55000.0,13,11,1,40.0,121,34.2,1,10.0,2.3025851
2819,44,0.0,1000,12,0,0,60,1,0.0,41,0,10,0,,55000.0,26,25,0,0.0,625,55.0,0,,
2820,45,,0,12,1,0,35,1,740.0,45,1,18,0,1.0,67500.0,27,21,0,40.0,441,29.02,1,18.5,2.9177706
2821,63,,0,12,0,0,0,0,850.0,49,0,13,0,0.0,0.0,45,30,0,40.0,900,0.0,1,21.25,3.056357
2822,65,,0,12,0,0,0,0,0.0,57,0,9,0,,13750.0,47,42,0,0.0,1764,13.75,0,,
2823,39,0.0,444,4,0,1,40,1,0.0,31,0,6,1,,22500.0,29,19,0,0.0,361,22.5,0,,
2824,62,,0,13,0,0,0,0,0.0,54,0,12,1,,11500.0,43,36,0,0.0,1296,11.5,0,,
2825,48,0.0,560,12,0,0,40,0,497.0,45,0,14,0,0.0,55000.0,30,25,0,40.0,625,29.156,1,12.425,2.5197105
2826,40,,0,18,0,0,55,1,460.0,40,0,18,0,0.0,112500.0,16,16,0,32.0,256,88.58,1,14.375,2.6654906
2827,28,0.0,1000,16,0,0,20,0,500.0,29,0,14,0,0.0,55000.0,6,9,1,40.0,81,29.0,1,12.5,2.5257287
2828,37,0.0,1000,16,0,0,40,0,336.0,35,0,14,0,0.0,112500.0,15,15,1,16.0,225,95.028,1,21.0,3.0445225
2829,37,0.0,1000,16,0,0,40,0,336.0,35,0,14,0,0.0,112500.0,15,15,1,16.0,225,95.028,1,21.0,3.0445225
2830,49,0.0,786,14,0,0,60,0,180.0,45,0,12,0,0.0,3000.0,29,27,0,36.0,729,0.0,1,5.0,1.609438
2831,37,,0,12,0,0,60,1,400.0,34,0,12,0,0.0,45000.0,19,16,0,40.0,256,24.2,1,10.0,2.3025851
2832,67,,0,10,0,0,0,0,200.0,56,0,12,0,0.0,17500.0,51,38,0,16.0,1444,7.1,1,12.5,2.5257287
2833,85,,0,18,0,0,0,0,60.0,36,0,12,0,0.0,32500.0,61,18,0,0.0,324,29.38,0,,
2834,30,0.0,386,14,0,0,50,0,0.0,30,0,13,0,,32500.0,10,11,1,0.0,121,32.5,0,,
2835,37,0.0,400,12,0,0,40,1,440.0,42,0,12,0,0.0,22500.0,19,24,0,40.0,576,0.0,1,11.0,2.3978953
2836,43,0.0,678,16,0,1,40,0,0.0,41,0,14,1,,45000.0,21,21,0,0.0,441,45.0,0,,
2837,46,,0,18,0,0,50,1,0.0,40,0,14,0,,55000.0,22,20,0,0.0,400,55.0,0,,
2838,41,0.0,240,12,0,0,40,0,0.0,41,0,12,0,,0.0,23,23,0,0.0,529,0.0,0,,
2839,57,0.0,72,6,0,0,10,0,386.0,57,0,12,0,0.0,32500.0,45,39,0,35.0,1521,12.428,1,11.028571,2.4004893
2840,42,0.0,200,11,0,0,40,0,0.0,35,0,12,0,,11500.0,25,17,0,0.0,289,11.5,0,,
2841,52,1.0,725,12,0,0,42,0,0.0,48,0,13,0,,32500.0,34,29,0,0.0,841,32.5,0,,
2842,19,0.0,350,9,0,0,56,0,0.0,19,0,12,0,,11500.0,4,1,1,0.0,1,11.5,0,,
2843,73,,0,12,0,0,0,1,271.0,50,0,12,0,1.0,17500.0,55,32,0,35.0,1024,3.408,1,7.742857,2.0467708
2844,35,0.0,425,16,0,0,48,0,222.0,36,0,12,0,0.0,32500.0,13,18,1,35.0,324,20.956,1,6.3428574,1.8473294
2845,40,0.0,600,18,0,0,56,1,400.0,38,0,12,0,0.0,45000.0,16,20,0,40.0,400,24.2,1,10.0,2.3025851
2846,50,,0,15,1,0,30,0,754.0,48,1,15,0,0.0,67500.0,29,27,0,40.0,729,28.292,1,18.85,2.936513
2847,52,0.0,400,12,0,0,32,0,210.0,46,0,14,0,0.0,27500.0,34,26,0,35.0,676,16.58,1,6.0,1.7917595
2848,41,,0,13,0,0,70,1,387.0,36,0,12,0,0.0,32500.0,22,18,0,40.0,324,12.376,1,9.675,2.2695453
2849,59,0.0,440,12,0,0,40,1,300.0,48,0,12,0,0.0,112500.0,41,30,0,40.0,900,96.9,1,7.5,2.014903
2850,28,1.0,462,16,0,0,50,0,0.0,27,0,13,0,,32500.0,6,8,1,0.0,64,32.5,0,,
2851,61,1.0,700,16,0,0,40,0,0.0,57,0,13,0,,0.0,39,38,0,0.0,1444,0.0,0,,
2852,56,0.0,461,18,0,0,55,0,461.0,52,0,18,0,0.0,3000.0,32,28,0,54.0,784,0.0,1,8.537037,2.144414
2853,34,0.0,1923,14,0,0,80,0,400.0,32,0,16,0,0.0,55000.0,14,10,1,40.0,100,34.2,1,10.0,2.3025851
2854,49,1.0,340,15,0,0,40,0,290.0,43,0,15,0,0.0,0.0,28,22,0,40.0,484,0.0,1,7.25,1.9810015
2855,52,,0,16,0,0,50,1,700.0,37,0,16,0,0.0,112500.0,30,15,0,0.0,225,76.1,0,,
2856,45,0.0,769,17,0,0,45,1,808.0,44,0,17,0,0.0,55000.0,22,21,0,40.0,441,12.984,1,20.2,3.0056827
2857,39,0.0,175,18,0,0,56,1,350.0,37,0,16,0,0.0,32500.0,15,15,0,40.0,225,14.3,1,8.75,2.1690538
2858,49,0.0,550,15,0,0,40,0,460.0,47,0,12,0,0.0,45000.0,28,29,0,40.0,841,21.08,1,11.5,2.442347
2859,27,,0,12,0,0,0,0,380.0,28,0,12,0,0.0,22500.0,9,10,1,35.0,100,2.74,1,10.857142,2.384823
2860,48,0.0,365,12,0,0,40,1,300.0,43,0,12,0,0.0,0.0,30,25,0,40.0,625,0.0,1,7.5,2.014903
2861,35,,0,12,0,0,60,0,351.0,28,0,12,0,1.0,37500.0,17,10,1,40.0,100,19.248,1,8.775,2.1719067
2862,32,,0,17,0,1,0,0,0.0,27,0,12,1,,17500.0,9,9,1,0.0,81,17.5,0,,
2863,54,0.0,800,14,0,0,75,0,0.0,49,0,12,0,,45000.0,34,31,0,0.0,961,45.0,0,,
2864,52,0.0,282,12,0,0,14,0,0.0,43,0,12,0,,17500.0,34,25,0,0.0,625,17.5,0,,
2865,61,,0,12,0,1,0,1,0.0,50,0,12,1,,22500.0,43,32,0,0.0,1024,22.5,0,,
2866,51,0.0,769,16,0,0,40,0,650.0,48,0,17,0,0.0,45000.0,29,25,0,0.0,625,11.2,0,,
2867,34,1.0,600,12,1,0,48,1,47.0,32,1,13,0,0.0,27500.0,16,13,0,6.0,169,25.056,1,7.8333335,2.0583882
2868,48,0.0,280,12,0,0,40,0,0.0,38,0,12,0,,32500.0,30,20,1,0.0,400,32.5,0,,
2869,49,0.0,400,7,0,0,40,0,200.0,48,0,12,0,0.0,0.0,36,30,0,24.0,900,0.0,1,8.333333,2.1202636
2870,37,1.0,850,18,0,0,50,0,375.0,34,0,16,0,0.0,3000.0,13,12,1,15.0,144,0.0,1,25.0,3.218876
2871,60,,0,18,0,0,50,0,0.0,59,0,14,0,,112500.0,36,39,0,0.0,1521,112.5,0,,
2872,63,0.0,550,18,0,0,55,0,100.0,59,0,16,0,0.0,32500.0,39,37,0,16.0,1369,27.3,1,6.25,1.8325815
2873,40,,0,16,0,0,70,1,0.0,38,0,12,0,,22500.0,18,20,0,0.0,400,22.5,0,,
2874,34,0.0,1800,18,0,0,70,0,0.0,34,0,18,0,,3000.0,10,10,1,0.0,100,3.0,0,,
2875,45,0.0,400,12,0,0,40,0,401.0,40,0,12,0,0.0,0.0,27,22,0,40.0,484,0.0,1,10.025,2.3050818
2876,64,,0,8,0,0,0,0,0.0,46,0,12,0,,22500.0,50,28,0,0.0,784,22.5,0,,
2877,43,0.0,1093,16,1,0,50,1,904.0,40,1,16,0,1.0,112500.0,21,18,0,40.0,324,65.492,1,22.6,3.11795
2878,28,0.0,1215,12,0,0,0,0,0.0,29,0,14,0,,27500.0,10,9,0,0.0,81,27.5,0,,
2879,43,1.0,1150,18,1,0,40,1,950.0,36,1,17,0,1.0,67500.0,19,13,0,40.0,169,18.1,1,23.75,3.1675825
2880,27,0.0,380,12,0,0,40,1,0.0,27,0,12,0,,22500.0,9,9,0,0.0,81,22.5,0,,
2881,50,,0,14,0,0,60,1,0.0,49,0,14,0,,112500.0,30,29,0,0.0,841,112.5,0,,
2882,43,,0,13,1,0,0,1,216.0,44,1,14,0,0.0,45000.0,24,24,0,16.0,576,33.768,1,13.5,2.6026897
2883,43,0.0,880,12,0,0,40,0,0.0,41,0,12,0,,55000.0,25,23,0,0.0,529,55.0,0,,
2884,49,,0,0,0,1,0,1,272.0,49,0,3,1,1.0,13750.0,43,40,0,0.0,1600,0.0,0,,
2885,59,,0,12,0,0,0,0,0.0,54,0,12,0,,11500.0,41,36,0,0.0,1296,11.5,0,,
2886,57,0.0,1900,17,0,0,60,0,900.0,49,0,16,0,0.0,112500.0,34,27,0,50.0,729,65.7,1,18.0,2.8903718
2887,40,0.0,563,16,0,0,40,0,0.0,37,0,18,0,,3000.0,18,13,1,0.0,169,3.0,0,,
2888,41,0.0,400,12,0,0,0,1,210.0,41,0,12,0,0.0,37500.0,23,23,0,35.0,529,26.58,1,6.0,1.7917595
2889,41,0.0,400,12,0,0,0,1,210.0,41,0,12,0,0.0,37500.0,23,23,0,35.0,529,26.58,1,6.0,1.7917595
2890,48,,0,18,0,0,62,1,850.0,47,0,18,0,0.0,112500.0,24,23,0,40.0,529,68.3,1,21.25,3.056357
2891,31,0.0,730,12,0,0,24,0,0.0,30,0,16,0,,37500.0,13,8,1,0.0,64,37.5,0,,
2892,35,0.0,1154,17,0,0,60,1,300.0,34,0,16,0,0.0,112500.0,12,12,0,45.0,144,96.9,1,6.6666665,1.89712
2893,29,,0,12,0,0,0,0,350.0,27,0,12,0,0.0,32500.0,11,9,0,40.0,81,14.3,1,8.75,2.1690538
2894,47,0.0,700,12,0,0,35,1,0.0,48,0,12,0,,17500.0,29,30,0,0.0,900,17.5,0,,
2895,56,0.0,696,18,0,0,0,0,692.0,52,0,18,1,0.0,67500.0,32,28,0,40.0,784,31.516,1,17.3,2.8507063
2896,52,0.0,923,18,0,0,40,1,500.0,46,0,16,0,1.0,112500.0,28,24,0,40.0,576,86.5,1,12.5,2.5257287
2897,29,,0,14,0,0,50,0,546.0,29,0,17,0,0.0,0.0,9,6,0,40.0,36,0.0,1,13.65,2.6137395
2898,50,0.0,600,16,0,0,40,0,600.0,45,0,12,0,0.0,67500.0,28,27,0,40.0,729,36.3,1,15.0,2.7080503
2899,61,,0,10,0,0,0,0,0.0,59,0,9,0,,6250.0,45,44,0,0.0,1936,6.25,0,,
2900,41,0.0,600,12,0,0,40,0,193.0,41,0,11,0,0.0,37500.0,23,24,0,36.0,576,27.464,1,5.361111,1.6791712
2901,24,0.0,43,12,0,1,10,0,0.0,22,0,12,1,,3000.0,6,4,1,0.0,16,3.0,0,,
2902,57,,0,18,0,0,0,0,0.0,55,0,17,0,,22500.0,33,32,0,0.0,1024,22.5,0,,
2903,43,,0,18,0,0,0,1,235.0,37,0,14,0,0.0,0.0,19,17,0,24.0,289,0.0,1,9.791667,2.2815318
2904,43,,0,9,0,0,0,0,65.0,41,0,10,0,0.0,3000.0,28,25,1,15.0,625,0.0,1,4.3333335,1.4663371
2905,45,,0,13,0,0,60,0,0.0,46,0,14,0,,45000.0,26,26,0,0.0,676,45.0,0,,
2906,36,0.0,414,12,0,0,64,1,85.0,35,0,11,0,0.0,32500.0,18,18,0,24.0,324,28.08,1,3.5416667,1.2645974
2907,35,,0,10,0,0,0,0,0.0,33,0,10,0,,3000.0,19,17,0,0.0,289,3.0,0,,
2908,54,0.0,560,12,0,0,32,0,0.0,52,0,11,0,,27500.0,36,35,0,0.0,1225,27.5,0,,
2909,54,0.0,560,12,0,0,32,0,0.0,52,0,11,0,,27500.0,36,35,0,0.0,1225,27.5,0,,
2910,45,0.0,800,18,0,0,40,0,0.0,55,0,12,0,,45000.0,21,37,1,0.0,1369,45.0,0,,
2911,56,,0,11,0,0,0,0,250.0,29,0,16,0,0.0,11500.0,39,7,0,20.0,49,0.0,1,12.5,2.5257287
2912,38,,0,13,0,0,40,1,250.0,37,0,11,0,0.0,37500.0,19,20,0,40.0,400,24.5,1,6.25,1.8325815
2913,44,,0,18,0,0,0,1,235.0,36,0,16,1,0.0,17500.0,20,14,0,24.0,196,5.28,1,9.791667,2.2815318
2914,28,0.0,500,16,0,0,48,0,530.0,27,0,16,0,0.0,45000.0,6,5,0,40.0,25,17.44,1,13.25,2.5839975
2915,51,,0,11,0,0,0,0,250.0,52,0,11,0,0.0,8750.0,34,35,0,40.0,1225,0.0,1,6.25,1.8325815
2916,43,0.0,818,12,1,0,30,1,205.0,37,1,12,0,0.0,27500.0,25,19,0,0.0,361,16.84,0,,
2917,21,0.0,170,14,0,0,40,0,188.0,23,0,16,0,0.0,8750.0,1,1,0,40.0,1,0.0,1,4.7,1.5475625
2918,54,0.0,538,10,0,0,40,0,280.0,50,0,12,0,0.0,37500.0,38,32,0,40.0,1024,22.94,1,7.0,1.9459101
2919,57,0.0,500,18,0,0,0,0,0.0,57,0,16,0,,37500.0,33,35,0,0.0,1225,37.5,0,,
2920,32,,0,15,0,0,60,0,0.0,30,0,14,0,,112500.0,11,10,1,0.0,100,112.5,0,,
2921,37,,0,16,0,0,84,0,540.0,32,0,15,0,0.0,32500.0,15,11,1,36.0,121,4.42,1,15.0,2.7080503
2922,54,1.0,568,12,0,0,40,0,434.0,48,0,12,0,0.0,55000.0,36,30,0,40.0,900,32.432,1,10.85,2.384165
2923,27,0.0,567,10,0,0,50,0,274.0,30,0,10,0,0.0,45000.0,11,14,1,40.0,196,30.752,1,6.85,1.9242487
2924,45,0.0,700,12,0,0,40,0,500.0,45,0,12,0,0.0,55000.0,27,27,0,40.0,729,29.0,1,12.5,2.5257287
2925,27,0.0,460,12,0,0,40,0,397.0,22,0,12,0,0.0,45000.0,9,4,0,40.0,16,24.356,1,9.925,2.2950568
2926,56,0.0,395,15,0,1,40,1,375.0,53,0,15,1,1.0,32500.0,35,32,0,40.0,1024,13.0,1,9.375,2.2380466
2927,32,,0,12,0,0,40,1,318.0,32,0,12,0,0.0,45000.0,14,14,0,40.0,196,28.464,1,7.95,2.0731719
2928,55,,0,14,0,0,0,0,540.0,46,0,12,0,0.0,37500.0,35,28,0,40.0,784,9.42,1,13.5,2.6026897
2929,40,,0,13,0,0,0,0,0.0,34,0,14,0,,37500.0,21,14,1,0.0,196,37.5,0,,
2930,42,0.0,1200,17,0,0,40,1,700.0,42,0,17,0,0.0,112500.0,19,19,0,40.0,361,76.1,1,17.5,2.862201
2931,51,0.0,698,18,0,0,50,1,698.0,50,0,18,0,0.0,112500.0,27,26,0,50.0,676,76.204,1,13.96,2.6361961
2932,66,1.0,700,18,0,0,40,0,600.0,53,0,18,0,1.0,45000.0,42,29,0,40.0,841,13.8,1,15.0,2.7080503
2933,44,0.0,400,13,0,0,40,1,300.0,43,0,14,0,0.0,45000.0,25,23,0,40.0,529,29.4,1,7.5,2.014903
2934,34,0.0,680,12,1,0,56,1,294.0,32,1,14,0,0.0,55000.0,16,12,0,35.0,144,39.712,1,8.4,2.1282318
2935,42,0.0,1500,18,0,0,65,0,529.0,40,0,16,0,0.0,112500.0,18,18,0,40.0,324,84.992,1,13.225,2.582109
2936,39,0.0,1200,16,0,0,40,0,500.0,36,0,18,0,0.0,67500.0,17,12,1,24.0,144,41.5,1,20.833334,3.0365543
2937,41,1.0,460,16,0,0,40,0,0.0,37,0,16,0,,27500.0,19,15,1,0.0,225,27.5,0,,
2938,45,0.0,570,10,1,0,38,1,890.0,42,1,12,0,0.0,37500.0,29,24,0,40.0,576,0.0,1,22.25,3.102342
2939,47,,0,14,0,0,45,1,325.0,39,0,12,0,0.0,32500.0,27,21,0,40.0,441,15.6,1,8.125,2.0949457
2940,29,1.0,440,15,0,0,40,1,700.0,31,0,16,0,0.0,55000.0,8,9,0,40.0,81,18.6,1,17.5,2.862201
2941,58,,0,18,0,0,55,0,0.0,53,0,14,0,,112500.0,34,33,0,0.0,1089,112.5,0,,
2942,56,,0,12,0,0,0,0,312.0,54,0,12,0,0.0,0.0,38,36,0,40.0,1296,0.0,1,7.8,2.0541236
2943,39,,0,12,0,0,48,0,0.0,39,0,12,0,,6250.0,21,21,0,0.0,441,6.25,0,,
2944,33,,0,18,0,0,0,0,2884.5,30,0,16,0,0.0,112500.0,9,8,0,0.0,64,0.0,0,,
2945,50,,0,12,0,1,40,0,0.0,46,0,10,1,,22500.0,32,30,0,0.0,900,22.5,0,,
2946,28,1.0,200,15,0,0,40,0,270.0,25,0,17,0,1.0,112500.0,7,2,0,0.0,4,98.46,0,,
2947,42,0.0,823,18,0,0,80,1,210.0,39,0,12,0,0.0,37500.0,18,21,0,40.0,441,26.58,1,5.25,1.658228
2948,41,,0,12,0,0,40,1,594.0,40,0,16,0,0.0,37500.0,23,18,0,40.0,324,6.612,1,14.85,2.698
2949,24,0.0,680,14,0,0,40,0,640.0,28,0,14,0,0.0,67500.0,4,8,0,40.0,64,34.22,1,16.0,2.7725887
2950,29,0.0,175,8,0,0,43,1,170.0,34,0,11,0,0.0,17500.0,15,17,0,40.0,289,8.66,1,4.25,1.446919
2951,38,0.0,460,16,0,0,60,0,423.0,38,0,16,0,0.0,45000.0,16,16,1,40.0,256,23.004,1,10.575,2.3584926
2952,46,1.0,680,12,0,0,40,1,64.0,35,0,12,0,0.0,37500.0,28,17,0,12.0,289,34.172,1,5.3333335,1.6739764
2953,49,,0,12,0,0,65,0,280.0,47,0,12,0,0.0,37500.0,31,29,0,35.0,841,22.94,1,8.0,2.0794415
2954,67,0.0,40,7,0,0,10,0,100.0,57,0,14,0,0.0,3000.0,54,37,0,42.0,1369,0.0,1,2.3809524,0.86750054
2955,86,,0,8,0,0,0,0,0.0,31,0,16,0,,0.0,72,9,0,0.0,81,0.0,0,,
2956,39,0.0,40,6,0,0,30,1,0.0,39,0,9,0,,8750.0,27,24,0,0.0,576,8.75,0,,
2957,43,0.0,550,16,0,0,24,1,260.0,37,0,14,0,0.0,55000.0,21,17,0,40.0,289,41.48,1,6.5,1.8718022
2958,69,0.0,155,8,0,0,16,0,220.0,56,0,12,0,0.0,32500.0,55,38,0,40.0,1444,21.06,1,5.5,1.704748
2959,44,0.0,1000,14,0,0,65,1,577.0,40,0,18,0,0.0,112500.0,24,16,0,35.0,256,82.496,1,16.485714,2.8024943
2960,41,1.0,1923,16,0,0,30,0,0.0,42,0,16,0,,112500.0,19,20,0,0.0,400,112.5,0,,
2961,36,0.0,350,13,0,0,44,0,320.0,33,0,12,0,0.0,32500.0,17,15,1,40.0,225,15.86,1,8.0,2.0794415
2962,41,,0,16,0,0,60,0,0.0,34,0,15,0,,0.0,19,13,1,0.0,169,0.0,0,,
2963,63,,0,6,0,0,30,0,284.0,52,0,12,0,0.0,11500.0,51,34,0,40.0,1156,0.0,1,7.1,1.9600948
2964,29,0.0,320,12,0,0,40,0,256.0,29,0,12,0,1.0,22500.0,11,11,1,40.0,121,9.188,1,6.4,1.856298
2965,38,1.0,763,18,0,0,75,0,0.0,33,0,16,0,,37500.0,14,11,1,0.0,121,37.5,0,,
2966,48,0.0,400,12,0,0,40,1,400.0,45,0,16,0,1.0,37500.0,30,23,0,40.0,529,16.7,1,10.0,2.3025851
2967,34,1.0,480,13,0,0,40,0,51.0,33,0,12,0,0.0,32500.0,15,15,1,15.0,225,29.848,1,3.4,1.2237755
2968,57,1.0,261,9,0,0,40,0,0.0,51,0,9,0,,13750.0,42,36,0,0.0,1296,13.75,0,,
2969,46,0.0,350,10,0,0,40,0,0.0,47,0,8,0,,17500.0,30,33,0,0.0,1089,17.5,0,,
2970,29,,0,16,0,0,40,0,270.0,29,0,14,0,0.0,32500.0,7,9,1,24.0,81,18.46,1,11.25,2.4203682
2971,37,1.0,308,12,0,0,40,1,0.0,36,0,12,0,,22500.0,19,18,0,0.0,324,22.5,0,,
2972,39,0.0,1827,14,0,0,40,1,0.0,38,0,12,0,,45000.0,19,20,0,0.0,400,45.0,0,,
2973,62,0.0,360,15,0,0,40,0,625.0,58,0,14,0,0.0,67500.0,41,38,0,40.0,1444,35.0,1,15.625,2.7488723
2974,47,0.0,960,16,0,0,50,1,163.0,46,0,12,0,0.0,45000.0,25,28,0,35.0,784,36.524,1,4.6571426,1.5384021
2975,49,0.0,300,14,0,0,40,1,0.0,46,0,12,0,,0.0,29,28,0,0.0,784,0.0,0,,
2976,43,0.0,475,16,0,0,55,1,560.0,40,0,11,0,0.0,55000.0,21,23,0,40.0,529,25.88,1,14.0,2.6390574
2977,56,,0,12,0,1,40,1,0.0,47,0,12,0,,8750.0,38,29,0,0.0,841,8.75,0,,
2978,47,0.0,1181,16,0,0,40,0,0.0,46,0,13,0,,112500.0,25,27,0,0.0,729,112.5,0,,
2979,47,0.0,800,18,0,0,45,1,100.0,46,0,16,0,0.0,112500.0,23,24,0,30.0,576,107.3,1,3.3333333,1.2039728
2980,38,0.0,1800,13,0,0,40,1,0.0,38,0,12,0,,45000.0,19,20,0,0.0,400,45.0,0,,
2981,26,0.0,273,12,0,0,40,0,260.0,27,0,12,0,0.0,22500.0,8,9,1,40.0,81,8.98,1,6.5,1.8718022
2982,47,1.0,550,10,0,0,40,0,0.0,42,0,12,0,,27500.0,31,24,1,0.0,576,27.5,0,,
2983,40,1.0,650,12,0,0,70,1,160.0,36,0,12,0,0.0,37500.0,22,18,0,20.0,324,29.18,1,8.0,2.0794415
2984,38,1.0,481,15,0,0,12,1,65.0,38,0,12,0,0.0,27500.0,17,20,0,14.0,400,24.12,1,4.642857,1.5353299
2985,34,,0,12,0,0,0,0,190.0,34,0,12,0,0.0,13750.0,16,16,0,40.0,256,3.87,1,4.75,1.5581446
2986,45,,0,16,0,0,60,1,130.0,44,0,16,0,0.0,32500.0,23,22,0,40.0,484,25.74,1,3.25,1.178655
