,e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
5471,0,48.582,1,1,61,2,16.8,0,0,2360.2107,3721
5472,1,114.396,1,0,53,2,141.55,1,1,13086.445,2809
5473,0,54.3,0,0,27,1,2.5,0,0,2948.49,729
5474,0,24.996,0,1,47,1,-24.8,0,0,624.80005,2209
5475,0,34.794,1,0,44,2,27.209,0,0,1210.6223,1936
5476,1,41.031,1,0,37,2,60.459,1,1,1683.5428,1369
5477,0,11.262,1,0,44,4,0.067,0,0,126.83265,1936
5478,1,60.09,1,0,28,4,13.9,1,0,3610.808,784
5479,1,52.659,1,0,33,4,3.4,0,0,2772.9702,1089
5480,1,70.59,1,0,34,2,8.6,1,0,4982.9478,1156
5481,0,56.712,1,0,60,2,207.012,0,1,3216.2512,3600
5482,0,28.443,0,0,30,1,-8.9,0,0,809.0043,900
5483,1,42.915,0,1,49,1,22.2,0,0,1841.6973,2401
5484,0,110.892,1,0,54,2,377.5,0,1,12297.035,2916
5485,0,26.4,1,0,52,3,83.4,0,1,696.95996,2704
5486,0,21.387,0,0,34,1,2.7,0,0,457.40372,1156
5487,1,74.625,1,0,46,4,21.135,0,0,5568.8906,2116
5488,1,68.79,1,0,59,5,27.5,1,1,4732.0645,3481
5489,1,44.535,1,1,26,2,46.507,1,0,1983.3662,676
5490,1,29.739,0,1,41,1,-7.25,1,0,884.40814,1681
5491,0,36.549,0,0,33,1,-3.15,0,1,1335.8293,1089
5492,1,27.966,1,0,27,2,-0.47,1,0,782.0971,729
5493,0,62.808,1,0,33,3,-2.8,0,0,3944.8447,1089
5494,0,17.4,0,1,54,1,34.0,0,1,302.75998,2916
5495,0,28.659,0,0,51,1,29.599,0,0,821.3383,2601
5496,0,21.09,0,0,49,1,19.499,0,1,444.78812,2401
5497,1,16.32,1,0,59,5,5.0,1,0,266.34238,3481
5498,0,26.034,1,0,62,6,0.8,0,0,677.76917,3844
5499,0,55.539,1,0,57,2,9.37,0,1,3084.5806,3249
5500,1,77.469,1,0,36,2,-5.9,0,0,6001.4463,1296
5501,1,29.019,1,0,34,5,1.948,1,0,842.1023,1156
5502,0,28.08,1,0,26,4,-4.1,0,0,788.4864,676
5503,0,21.45,1,0,35,5,1.0,0,0,460.10254,1225
5504,0,27.621,1,0,56,2,39.966,0,0,762.9197,3136
5505,0,30.405,0,0,37,4,-0.95,0,0,924.46405,1369
5506,0,12.114,0,0,35,3,0.0,0,0,146.74901,1225
5507,0,31.476,1,0,29,2,-9.7,0,0,990.7386,841
5508,1,74.196,1,0,47,4,148.0,1,0,5505.0464,2209
5509,0,79.545,1,0,59,2,87.897,0,1,6327.4067,3481
5510,0,39.465,1,0,32,5,-4.751,0,0,1557.4862,1024
5511,1,29.523,1,1,37,4,-1.894,0,0,871.60754,1369
5512,0,34.47,1,0,55,4,-2.0,0,0,1188.181,3025
5513,0,24.54,1,0,30,4,-8.9,0,0,602.2117,900
5514,0,34.539,1,0,44,7,0.2,0,0,1192.9426,1936
5515,0,21.99,1,0,26,5,0.0,0,0,483.5601,676
5516,1,78.99,1,0,60,3,271.859,1,1,6239.42,3600
5517,0,10.836,0,0,42,3,0.0,0,0,117.41891,1764
5518,0,39.432,1,0,47,5,-8.0,0,0,1554.8826,2209
5519,0,78.918,1,1,48,2,46.5,0,1,6228.051,2304
5520,0,37.32,1,0,63,2,4.0,0,0,1392.7823,3969
5521,0,10.2,0,0,25,1,-1.2,0,0,104.03999,625
5522,0,14.679,1,0,37,4,-0.375,0,0,215.47304,1369
5523,1,29.619,1,1,59,2,58.616,1,1,877.28516,3481
5524,0,17.85,0,1,26,1,0.0,0,0,318.62253,676
5525,1,20.163,0,1,38,1,1.0,0,0,406.54657,1444
5526,1,18.216,0,0,31,3,-5.875,1,0,331.82263,961
5527,1,75.798,1,0,48,4,-0.95,0,0,5745.3364,2304
5528,0,21.975,0,1,40,1,-5.4,0,0,482.90063,1600
5529,0,10.71,0,0,28,2,-1.37,0,0,114.7041,784
5530,1,31.338,0,0,62,1,59.5,1,0,982.0702,3844
5531,0,14.172,1,0,37,6,-1.0,0,0,200.84558,1369
5532,1,41.55,1,1,41,5,4.025,1,0,1726.4025,1681
5533,0,22.182,1,0,26,8,2.136,0,0,492.04108,676
5534,1,44.052,1,0,54,2,136.7,1,1,1940.5785,2916
5535,0,19.11,0,0,34,1,12.0,0,0,365.1921,1156
5536,1,36.876,1,0,36,4,34.3,0,1,1359.8394,1296
5537,1,49.746,0,1,48,1,14.249,1,1,2474.6643,2304
5538,1,47.547,1,0,34,4,-0.2,0,1,2260.7173,1156
5539,0,38.085,1,0,38,4,25.347,0,0,1450.4672,1444
5540,0,43.866,1,0,48,2,72.475,0,0,1924.2261,2304
5541,0,32.016,1,0,26,3,-0.1,0,0,1025.0242,676
5542,0,45.36,0,0,28,1,-4.5,0,0,2057.5295,784
5543,0,28.146,1,0,31,5,-3.3,0,0,792.1973,961
5544,0,26.259,0,1,27,1,-4.975,0,0,689.5351,729
5545,0,17.31,0,1,25,1,0.575,0,0,299.63608,625
5546,0,49.365,1,0,64,2,-10.002,0,1,2436.9033,4096
5547,0,20.31,0,0,56,2,17.2,0,0,412.49606,3136
5548,0,24.945,1,0,42,3,-3.49,0,0,622.253,1764
5549,1,34.404,1,0,43,4,-11.53,0,0,1183.6351,1849
5550,0,22.62,0,0,58,2,24.999,0,1,511.66443,3364
5551,0,10.8,0,0,55,3,-0.3,0,0,116.64001,3025
5552,1,20.805,0,1,35,1,5.3,1,0,432.84802,1225
5553,1,30.558,1,0,62,4,4.799,0,0,933.7914,3844
5554,0,25.464,1,0,28,3,6.409,0,0,648.41534,784
5555,0,32.241,1,0,54,5,-15.55,0,0,1039.4822,2916
5556,0,58.578,1,0,39,2,2.694,0,0,3431.382,1521
5557,0,17.16,1,0,33,6,0.0,0,0,294.4656,1089
5558,1,21.726,1,0,41,4,7.32,1,1,472.01907,1681
5559,1,29.784,1,0,62,5,0.779,0,0,887.0867,3844
5560,0,24.642,1,0,36,4,22.6,0,0,607.22815,1296
5561,0,14.4,1,0,48,4,56.388,0,0,207.35999,2304
5562,1,57.465,1,0,42,3,16.6,1,1,3302.2263,1764
5563,0,14.76,0,0,61,2,6.649,0,0,217.8576,3721
5564,0,16.062,0,0,33,3,0.0,0,0,257.98785,1089
5565,0,34.101,0,0,37,1,-0.15,0,0,1162.8783,1369
5566,0,57.63,1,1,36,6,51.925,0,1,3321.217,1296
5567,1,41.565,1,0,48,2,14.299,0,0,1727.6492,2304
5568,1,17.4,1,0,27,4,-0.292,1,0,302.75998,729
5569,0,29.499,1,0,59,3,122.555,0,1,870.19104,3481
5570,0,28.62,1,1,41,4,0.9,0,0,819.10443,1681
5571,0,13.254,0,1,25,1,-5.3,0,0,175.6685,625
5572,0,28.044,1,0,40,4,-5.49,0,0,786.46594,1600
5573,1,40.446,1,1,35,3,-7.817,1,0,1635.8789,1225
5574,0,70.59,1,0,48,4,3.699,0,0,4982.9478,2304
5575,0,17.172,1,0,47,7,0.004,0,0,294.87762,2209
5576,0,14.574,0,0,51,1,28.42,0,0,212.40149,2601
5577,0,24.348,1,0,26,2,1.2,0,0,592.8251,676
5578,0,15.84,1,0,45,2,0.3,0,0,250.90561,2025
5579,1,60.36,1,0,32,2,-0.8,0,0,3643.3296,1024
5580,1,28.716,0,0,43,2,19.304,1,0,824.60864,1849
5581,0,17.424,1,0,52,3,-0.036,0,0,303.59576,2704
5582,0,56.085,1,0,37,2,21.6,0,0,3145.527,1369
5583,0,17.832,1,0,27,4,0.063,0,0,317.98026,729
5584,0,24.621,1,0,26,5,3.684,0,0,606.19366,676
5585,0,30.9,1,0,28,4,1.825,0,1,954.81,784
5586,1,46.872,1,0,43,4,23.998,0,0,2196.9846,1849
5587,0,15.36,0,0,50,3,-3.49,0,0,235.9296,2500
5588,0,16.845,0,1,34,1,0.3,0,0,283.754,1156
5589,0,21.0,1,0,27,5,-3.4,0,0,441.0,729
5590,0,43.41,1,0,41,4,3.0,0,0,1884.4281,1681
5591,1,61.986,1,0,39,4,5.6,1,0,3842.2642,1521
5592,0,10.698,1,0,28,5,-0.3,0,0,114.447205,784
5593,0,46.485,1,0,47,4,-4.6,0,0,2160.8552,2209
5594,1,39.279,1,0,42,4,17.9,1,0,1542.8398,1764
5595,0,44.232,1,0,28,3,-1.5,0,1,1956.4697,784
5596,0,33.021,0,0,42,1,-3.887,0,0,1090.3865,1764
5597,1,83.25,1,0,39,2,84.0,1,0,6930.5625,1521
5598,1,14.523,1,0,60,5,7.748,0,0,210.91753,3600
5599,0,15.981,0,0,26,4,0.649,0,0,255.39236,676
5600,1,12.156,0,0,36,3,1.0,1,1,147.76834,1296
5601,1,29.295,1,0,45,8,-0.383,1,0,858.197,2025
5602,0,33.171,1,0,34,3,0.325,0,0,1100.3153,1156
5603,0,16.59,0,0,28,1,-0.1,0,0,275.22812,784
5604,0,16.2,1,0,46,5,-69.3,0,0,262.44003,2116
5605,1,38.307,0,0,63,1,178.935,1,1,1467.4261,3969
5606,0,28.65,0,0,50,2,9.8,0,0,820.82245,2500
5607,1,47.754,1,0,39,7,-3.253,1,0,2280.4446,1521
5608,0,12.963,0,1,35,1,0.005,0,0,168.03938,1225
5609,0,27.03,0,1,25,1,0.0,0,0,730.6209,625
5610,1,14.85,0,1,60,1,2.799,1,0,220.5225,3600
5611,0,22.35,0,0,35,1,2.18,0,0,499.52252,1225
5612,0,28.8,0,1,29,1,1.0,0,0,829.43994,841
5613,0,65.259,1,0,31,2,17.529,0,1,4258.7373,961
5614,0,27.741,0,0,36,1,1.853,0,0,769.56305,1296
5615,0,44.205,1,0,26,2,3.441,0,0,1954.0822,676
5616,1,66.165,1,0,39,4,71.427,1,0,4377.807,1521
5617,0,14.064,0,0,41,1,10.9,0,1,197.7961,1681
5618,0,13.2,0,0,52,4,0.6,0,0,174.23999,2704
5619,1,42.615,0,0,41,3,20.0,1,1,1816.0383,1681
5620,0,41.28,1,0,35,4,1.473,0,0,1704.0383,1225
5621,0,13.26,0,0,28,2,0.0,0,0,175.8276,784
5622,0,51.45,0,1,25,2,7.499,0,0,2647.1025,625
5623,0,43.476,1,0,31,4,-0.05,0,0,1890.1627,961
5624,0,30.015,0,0,27,1,-2.85,0,0,900.9002,729
5625,1,39.597,1,0,36,4,45.598,1,0,1567.9224,1296
5626,1,114.573,1,0,56,3,49.099,0,1,13126.972,3136
5627,1,29.85,1,0,64,2,12.418,1,0,891.0225,4096
5628,0,54.744,1,1,30,4,0.25,0,0,2996.9055,900
5629,1,17.547,0,1,48,2,94.05,1,1,307.89725,2304
5630,1,93.357,0,1,29,1,6.33,1,0,8715.53,841
5631,1,15.756,1,0,34,3,18.31,1,0,248.25153,1156
5632,1,38.136,1,0,36,4,39.41,1,0,1454.3546,1296
5633,0,28.032,0,1,34,1,-8.75,0,0,785.793,1156
5634,0,50.346,1,0,31,4,7.3,0,0,2534.7197,961
5635,1,46.593,0,0,44,1,5.1,1,0,2170.9075,1936
5636,0,20.838,0,0,52,1,3.55,0,0,434.22223,2704
5637,0,50.154,0,1,44,1,10.899,0,1,2515.4236,1936
5638,1,53.736,1,0,40,5,21.55,1,0,2887.5576,1600
5639,0,68.898,1,0,29,4,2.399,0,0,4746.9346,841
5640,1,71.376,1,0,42,4,4.75,1,0,5094.533,1764
5641,1,69.78,1,0,46,5,47.598,1,1,4869.248,2116
5642,1,164.097,1,0,36,2,523.535,1,1,26927.826,1296
5643,0,25.845,0,1,31,1,0.0,0,0,667.964,961
5644,1,39.327,0,1,35,1,7.0,1,0,1546.6129,1225
5645,1,50.52,1,1,31,3,-1.111,0,0,2552.2705,961
5646,0,53.664,1,0,32,2,1.5,0,0,2879.825,1024
5647,1,14.679,0,0,41,1,-1.58,0,0,215.47304,1681
5648,0,31.824,1,1,28,5,-11.0,0,0,1012.76697,784
5649,0,15.33,0,1,34,1,0.5,0,0,235.0089,1156
5650,0,10.695,1,1,31,5,-3.27,0,0,114.38302,961
5651,0,21.891,1,1,28,5,-11.4,0,0,479.2159,784
5652,1,36.21,1,0,50,2,20.8,1,0,1311.1641,2500
5653,1,67.488,1,0,59,4,19.5,1,0,4554.63,3481
5654,1,33.999,0,1,30,1,3.18,1,0,1155.932,900
5655,1,43.047,0,0,29,1,13.059,1,0,1853.0443,841
5656,1,20.52,0,0,53,2,-2.29,1,1,421.0704,2809
5657,1,58.164,1,0,37,3,5.3,1,0,3383.051,1369
5658,0,35.547,1,0,63,3,30.592,0,1,1263.5892,3969
5659,0,19.26,1,0,57,3,13.0,0,0,370.9476,3249
5660,1,34.545,1,0,50,2,50.248,1,0,1193.3569,2500
5661,1,45.069,0,0,43,1,-6.4,0,0,2031.2148,1849
5662,1,33.084,1,1,34,4,18.0,1,0,1094.551,1156
5663,0,14.04,0,1,34,1,-0.2,0,0,197.1216,1156
5664,0,37.392,1,0,43,6,10.8,0,1,1398.1615,1849
5665,1,17.76,0,0,34,1,7.507,1,0,315.4176,1156
5666,0,30.045,1,0,52,4,-5.9,0,1,902.702,2704
5667,0,33.105,1,1,34,5,0.075,0,0,1095.941,1156
5668,0,30.03,0,1,51,3,18.7,0,1,901.80096,2601
5669,0,13.218,0,0,62,2,0.045,0,0,174.71553,3844
5670,0,26.268,1,0,25,3,0.0,0,0,690.0078,625
5671,1,28.659,1,0,30,3,4.0,0,0,821.3383,900
5672,0,13.116,1,0,31,7,0.5,0,0,172.02946,961
5673,0,19.764,0,0,63,6,1.0,0,0,390.6157,3969
5674,0,81.075,1,0,35,3,57.5,0,1,6573.1553,1225
5675,0,36.6,0,0,25,1,10.999,0,0,1339.5599,625
5676,1,91.209,1,0,34,2,82.665,1,1,8319.082,1156
5677,0,28.893,1,0,52,3,8.35,0,0,834.8054,2704
5678,0,47.802,1,0,33,6,11.7,0,0,2285.031,1089
5679,1,40.767,1,0,54,2,28.247,1,1,1661.9481,2916
5680,1,54.627,0,0,44,1,62.198,1,1,2984.1091,1936
5681,1,16.86,1,0,46,4,4.0,1,0,284.2596,2116
5682,1,46.467,1,0,36,3,4.6,1,0,2159.182,1296
5683,0,47.391,1,0,32,3,-2.0,0,0,2245.9067,1024
5684,0,12.933,0,0,27,2,0.988,0,0,167.26248,729
5685,1,19.413,0,0,34,1,1.303,1,0,376.86456,1156
5686,0,16.194,0,0,29,3,0.01,0,0,262.24564,841
5687,0,48.06,1,0,28,4,4.2,0,1,2309.7637,784
5688,1,39.165,1,0,40,4,2.718,1,0,1533.8973,1600
5689,0,37.608,0,0,26,1,-18.0,0,0,1414.3618,676
5690,0,44.853,1,1,31,4,-3.53,0,0,2011.7916,961
5691,0,11.394,0,0,62,1,-0.026,0,0,129.82324,3844
5692,0,39.978,0,0,53,1,28.0,0,1,1598.2405,2809
5693,1,52.521,1,0,54,4,-8.948,0,0,2758.4553,2916
5694,1,81.69,1,0,57,4,98.9,1,1,6673.2563,3249
5695,0,59.901,1,0,27,2,13.5,0,1,3588.13,729
5696,0,21.072,1,0,60,2,2.6,0,0,444.0292,3600
5697,1,55.305,1,0,36,3,17.5,1,1,3058.643,1296
5698,1,55.815,1,0,40,4,54.1,1,1,3115.314,1600
5699,1,43.281,1,0,31,3,9.55,1,1,1873.2448,961
5700,0,34.92,1,0,61,2,10.0,0,0,1219.4062,3721
5701,1,69.138,1,0,43,3,9.0,1,0,4780.063,1849
5702,1,58.5,0,1,31,1,27.0,1,0,3422.25,961
5703,1,46.869,1,0,44,2,20.6,1,1,2196.7031,1936
5704,1,63.261,1,0,59,3,-31.5,1,0,4001.9543,3481
5705,0,72.105,1,0,42,4,15.2,0,0,5199.1313,1764
5706,0,27.492,1,0,25,5,16.6,0,1,755.8101,625
5707,1,36.222,1,0,47,5,-2.606,1,0,1312.0333,2209
5708,1,22.044,1,0,44,4,9.649,1,0,485.93796,1936
5709,0,25.224,1,0,32,4,-3.8,0,0,636.25024,1024
5710,0,18.075,0,0,27,3,4.638,0,1,326.70566,729
5711,1,26.301,1,0,54,2,3.872,1,0,691.7426,2916
5712,0,15.588,0,0,59,1,15.575,0,0,242.98575,3481
5713,0,46.398,1,0,30,4,1.384,0,0,2152.7744,900
5714,0,47.193,1,0,57,2,-86.5,0,0,2227.1794,3249
5715,0,11.625,0,0,26,1,4.41,0,0,135.14062,676
5716,0,19.926,0,1,25,1,-10.3,0,0,397.0455,625
5717,1,75.612,1,0,52,2,6.7,1,0,5717.1743,2704
5718,1,90.258,1,0,59,2,242.15,1,1,8146.5073,3481
5719,1,40.389,1,0,56,2,-6.06,1,0,1631.2714,3136
5720,1,74.091,1,0,61,3,40.5,1,1,5489.4766,3721
5721,1,56.778,1,0,40,4,25.299,0,1,3223.7412,1600
5722,0,30.075,1,0,33,3,4.5,0,0,904.5057,1089
5723,1,40.2,1,1,47,3,60.024,1,0,1616.04,2209
5724,1,47.616,0,1,38,3,11.0,1,0,2267.2834,1444
5725,1,58.716,1,0,59,2,4.6,1,1,3447.5686,3481
5726,0,27.036,1,0,31,4,-0.54,0,0,730.94525,961
5727,1,46.89,1,0,44,4,43.5,1,1,2198.672,1936
5728,0,42.33,1,0,36,5,3.4,0,1,1791.8291,1296
5729,1,53.895,1,1,54,2,69.699,1,1,2904.6711,2916
5730,1,23.802,1,0,37,3,-1.9,0,0,566.5352,1369
5731,1,70.392,1,0,52,2,27.332,1,1,4955.033,2704
5732,1,41.814,1,0,45,5,14.0,1,1,1748.4105,2025
5733,1,33.471,1,0,58,3,7.349,1,0,1120.3079,3364
5734,0,26.733,1,0,64,2,11.535,0,0,714.65326,4096
5735,1,35.424,1,0,52,3,53.749,0,0,1254.8597,2704
5736,0,32.076,0,1,54,3,-14.578,0,0,1028.8698,2916
5737,0,40.32,1,0,54,6,-5.3,0,0,1625.7024,2916
5738,1,17.496,0,0,51,3,3.761,1,0,306.11002,2601
5739,1,27.684,1,0,62,2,5.545,0,1,766.4039,3844
5740,1,36.408,1,0,32,2,4.5,1,0,1325.5425,1024
5741,0,13.77,0,0,28,1,0.05,0,0,189.61292,784
5742,0,25.899,0,1,29,1,-2.881,0,0,670.75824,841
5743,1,34.518,1,0,26,3,3.88,1,0,1191.4924,676
5744,1,46.14,1,0,52,2,1.998,0,0,2128.8997,2704
5745,1,28.47,1,0,35,6,-1.8,0,0,810.54083,1225
5746,0,11.025,1,0,27,3,-34.382,0,0,121.55061,729
5747,0,51.408,1,0,34,2,14.999,0,0,2642.7825,1156
5748,0,35.34,1,0,53,3,30.799,0,0,1248.9156,2809
5749,0,20.976,0,0,58,1,41.499,0,0,439.99255,3364
5750,1,76.704,1,0,31,2,11.5,1,0,5883.504,961
5751,0,40.041,0,0,52,3,24.654,0,0,1603.2817,2704
5752,1,60.882,1,0,38,4,25.364,1,1,3706.618,1444
5753,0,35.178,1,0,39,5,2.699,0,1,1237.4918,1521
5754,1,44.502,1,0,37,4,44.148,1,0,1980.4279,1369
5755,1,45.69,1,0,39,5,2.1,0,1,2087.576,1521
5756,1,71.061,1,0,33,5,6.4,0,0,5049.6655,1089
5757,0,26.622,1,0,53,3,-0.8,0,0,708.7309,2809
5758,0,22.23,1,0,48,6,2.999,0,1,494.17288,2304
5759,0,40.896,1,0,40,5,4.258,0,0,1672.4828,1600
5760,0,56.976,1,0,47,3,10.999,0,0,3246.265,2209
5761,0,54.585,1,0,46,4,23.949,0,1,2979.5222,2116
5762,0,54.723,1,1,43,3,4.95,0,1,2994.6067,1849
5763,0,31.575,1,1,58,2,54.7,0,0,996.98065,3364
5764,0,33.09,1,0,61,2,17.396,0,1,1094.9481,3721
5765,0,37.668,1,0,37,3,-4.975,0,0,1418.8782,1369
5766,1,75.057,0,1,37,1,68.423,1,1,5633.553,1369
5767,0,28.143,1,0,38,4,0.2,0,0,792.02844,1444
5768,1,22.983,0,0,64,2,4.4,1,1,528.21826,4096
5769,1,64.038,1,0,36,4,-3.4,0,0,4100.8657,1296
5770,0,34.32,1,0,55,3,52.5,0,1,1177.8624,3025
5771,0,62.436,0,1,34,1,15.0,0,0,3898.2542,1156
5772,0,21.03,1,0,49,6,-1.136,0,0,442.26093,2401
5773,0,20.643,1,0,56,4,8.85,0,0,426.13342,3136
5774,1,40.959,1,0,55,3,14.256,1,1,1677.6396,3025
5775,0,32.394,0,0,37,3,33.6,0,0,1049.3713,1369
5776,0,21.525,0,1,36,1,-2.67,0,1,463.32562,1296
5777,1,52.59,1,0,49,2,14.5,1,0,2765.708,2401
5778,0,14.31,0,1,26,1,0.6,0,0,204.77611,676
5779,0,24.9,0,1,26,2,0.255,0,0,620.01,676
5780,1,83.61,1,0,29,2,30.2,1,1,6990.6323,841
5781,1,54.84,1,0,43,4,6.778,1,0,3007.4255,1849
5782,0,75.162,1,0,51,2,27.299,0,1,5649.3267,2601
5783,0,29.622,0,0,40,2,10.399,0,1,877.4629,1600
5784,0,30.498,0,0,50,1,-0.576,0,0,930.1279,2500
5785,1,39.06,0,0,45,2,10.423,1,0,1525.6837,2025
5786,0,41.031,0,1,29,1,2.8,0,0,1683.5428,841
5787,0,30.543,0,1,48,1,47.384,0,0,932.8748,2304
5788,0,39.651,0,0,48,2,1.499,0,0,1572.2019,2304
5789,0,40.512,1,0,49,3,-0.79,0,0,1641.2222,2401
5790,0,19.251,1,0,36,3,-4.501,0,0,370.60098,1296
5791,0,37.161,1,0,30,2,21.356,0,0,1380.9398,900
5792,1,89.988,1,0,58,2,99.329,1,1,8097.84,3364
5793,1,69.636,1,0,36,4,90.149,1,0,4849.173,1296
5794,0,25.803,0,1,29,1,21.199,0,0,665.7948,841
5795,0,22.194,1,0,38,2,11.099,0,1,492.57364,1444
5796,0,86.76,1,0,34,4,46.669,0,1,7527.298,1156
5797,1,45.468,1,0,44,7,-4.15,0,0,2067.3389,1936
5798,1,49.359,1,0,51,2,13.5,1,0,2436.311,2601
5799,0,43.356,0,0,57,2,11.733,0,0,1879.7427,3249
5800,1,31.29,1,0,54,4,73.499,1,0,979.06415,2916
5801,1,50.61,1,0,41,3,7.609,1,0,2561.372,1681
5802,0,19.206,1,0,29,5,-4.135,0,0,368.87042,841
5803,0,15.045,1,0,36,7,-5.851,0,0,226.35202,1296
5804,1,27.231,0,0,42,1,-1.9,0,0,741.5274,1764
5805,1,30.51,0,1,38,2,7.28,1,0,930.8601,1444
5806,1,51.78,1,0,34,4,73.4,1,0,2681.1682,1156
5807,0,21.582,0,0,28,1,-3.29,0,0,465.78275,784
5808,1,41.607,1,0,42,3,-1.72,1,1,1731.1423,1764
5809,0,23.85,1,0,27,3,-12.007,0,0,568.8225,729
5810,0,28.089,0,0,31,1,0.8,0,0,788.99194,961
5811,1,13.824,1,0,36,6,-3.143,1,0,191.10298,1296
5812,0,15.669,1,0,28,5,0.149,0,0,245.51755,784
5813,0,12.165,1,0,48,5,-0.366,0,0,147.98723,2304
5814,0,41.694,1,0,36,2,-1.7,0,0,1738.3896,1296
5815,0,28.05,1,0,37,6,-2.2,0,0,786.8024,1369
5816,0,19.98,1,0,30,5,0.02,0,0,399.20038,900
5817,1,63.438,1,0,48,4,22.538,1,1,4024.38,2304
5818,1,57.192,0,0,39,1,78.0,0,1,3270.925,1521
5819,0,19.044,0,0,40,4,0.02,0,0,362.67395,1600
5820,1,19.65,0,0,33,2,-7.402,1,0,386.1225,1089
5821,1,17.112,0,0,46,2,0.35,0,0,292.82053,2116
5822,0,18.09,1,1,27,5,-0.701,0,0,327.2481,729
5823,0,13.776,0,0,59,1,13.497,0,0,189.77818,3481
5824,1,48.798,1,1,27,1,-2.45,0,0,2381.2449,729
5825,1,60.267,1,0,55,3,14.6,1,0,3632.111,3025
5826,0,86.28,1,1,32,4,15.8,0,0,7444.2383,1024
5827,0,13.182,1,0,25,3,0.482,0,0,173.76512,625
5828,1,24.315,1,0,32,3,-5.184,0,0,591.21924,1024
5829,1,77.133,1,0,29,2,3.95,1,0,5949.5,841
5830,1,27.753,0,1,30,1,4.35,1,0,770.229,900
5831,0,36.09,1,0,26,2,-6.4,0,0,1302.4882,676
5832,0,61.863,1,0,39,6,15.05,0,1,3827.0308,1521
5833,0,42.801,1,0,28,2,3.9,0,0,1831.9255,784
5834,0,16.302,1,0,25,6,-1.19,0,0,265.75522,625
5835,1,28.32,1,0,38,3,-1.0,0,0,802.0224,1444
5836,0,28.296,1,0,48,2,1.098,0,0,800.6636,2304
5837,0,15.876,1,0,34,8,0.013,0,0,252.0474,1156
5838,0,28.782,1,0,35,5,-15.565,0,0,828.4035,1225
5839,0,13.203,0,1,42,1,-3.0,0,0,174.31921,1764
5840,1,62.43,1,0,28,3,91.9,1,1,3897.505,784
5841,1,39.627,1,0,36,3,22.484,1,0,1570.2991,1296
5842,1,20.4,0,0,25,4,0.4,0,0,416.15997,625
5843,0,25.251,1,0,50,4,0.099,0,0,637.613,2500
5844,0,17.136,0,0,40,4,0.0,0,0,293.6425,1600
5845,1,54.339,1,0,27,2,4.944,1,0,2952.727,729
5846,0,58.32,1,0,40,3,-0.1,0,0,3401.2224,1600
5847,0,12.75,0,0,28,4,0.35,0,0,162.5625,784
5848,0,40.578,1,0,50,2,46.85,0,1,1646.574,2500
5849,0,15.552,0,0,32,5,-0.205,0,0,241.8647,1024
5850,0,78.549,1,0,36,2,-11.27,0,0,6169.946,1296
5851,0,19.38,0,1,25,1,0.0,0,0,375.58438,625
5852,0,41.79,1,0,63,2,145.72,0,1,1746.4042,3969
5853,1,57.48,1,0,38,4,31.848,1,1,3303.9504,1444
5854,1,44.172,1,0,50,5,18.853,1,1,1951.1656,2500
5855,1,21.216,0,1,55,1,29.122,0,1,450.11865,3025
5856,0,40.8,0,0,39,1,0.525,0,0,1664.6399,1521
5857,1,32.073,1,0,52,5,-9.358,0,0,1028.6775,2704
5858,0,11.4,0,0,36,2,0.0,0,0,129.95999,1296
5859,1,89.319,1,0,37,7,2.5,0,0,7977.884,1369
5860,0,50.55,1,0,38,6,-2.89,0,0,2555.3025,1444
5861,1,54.486,1,0,53,2,2.999,0,0,2968.724,2809
5862,0,32.595,1,0,48,4,1.02,0,0,1062.4341,2304
5863,0,24.048,0,0,36,1,12.94,0,1,578.30634,1296
5864,1,18.837,0,1,35,1,0.749,0,0,354.83255,1225
5865,0,68.22,1,0,61,2,20.6,0,1,4653.9688,3721
5866,0,12.015,0,1,40,1,-1.742,0,0,144.36023,1600
5867,0,25.107,1,0,47,2,3.949,0,0,630.36145,2209
5868,1,51.645,0,1,45,2,5.521,0,0,2667.206,2025
5869,0,35.034,1,0,44,4,-12.97,0,0,1227.3812,1936
5870,0,19.956,1,0,51,3,2.905,0,0,398.2419,2601
5871,0,24.231,1,0,37,4,-1.4,0,0,587.1414,1369
5872,0,63.972,1,0,55,2,136.1,0,1,4092.4167,3025
5873,1,57.33,1,0,39,4,2.5,0,0,3286.729,1521
5874,0,28.893,1,0,55,4,16.8,0,0,834.8054,3025
5875,0,28.017,1,0,64,2,66.808,0,1,784.9523,4096
5876,0,46.632,1,0,50,2,20.3,0,0,2174.5435,2500
5877,1,59.187,1,0,35,3,-9.705,1,0,3503.101,1225
5878,1,29.121,1,0,41,4,1.4,1,0,848.03265,1681
5879,0,28.152,1,0,45,3,0.0,0,0,792.53516,2025
5880,1,52.923,0,0,30,1,-9.0,0,0,2800.844,900
5881,0,14.46,1,0,58,2,2.0,0,0,209.0916,3364
5882,1,50.367,1,0,29,5,18.825,1,1,2536.8347,841
5883,0,101.946,1,0,49,6,9.199,0,0,10392.986,2401
5884,1,13.77,0,0,45,8,2.3,1,0,189.61292,2025
5885,1,23.481,0,0,31,2,6.442,0,0,551.3574,961
5886,0,24.06,0,0,33,1,1.5,0,0,578.88354,1089
5887,0,20.574,0,1,52,1,0.0,0,0,423.28946,2704
5888,1,35.328,1,0,37,6,66.674,1,1,1248.0675,1369
