,nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
1944,4004,1980,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0076153,0,0,0,0,0,0,0,16
1945,4004,1981,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.1799827,1,0,0,0,0,0,0,25
1946,4004,1982,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.9781854,0,1,0,0,0,0,0,36
1947,4004,1983,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,1.9485537,0,0,1,0,0,0,0,49
1948,4004,1984,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0880115,0,0,0,1,0,0,0,64
1949,4004,1985,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0944657,0,0,0,0,1,0,0,81
1950,4004,1986,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.9910166,0,0,0,0,0,1,0,100
1951,4004,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,2.0354323,0,0,0,0,0,0,1,121
1952,4025,1980,0,0,0,1,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0.8568673,0,0,0,0,0,0,0,4
1953,4025,1981,0,0,0,1,0,3,0,0,0,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.3325042,1,0,0,0,0,0,0,9
1954,4025,1982,0,0,1,0,0,4,0,0,0,2120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.3052108,0,1,0,0,0,0,0,16
1955,4025,1983,0,0,1,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.2145845,0,0,1,0,0,0,0,25
1956,4025,1984,0,0,0,1,0,6,0,0,0,2610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1.2479247,0,0,0,1,0,0,0,36
1957,4025,1985,0,0,0,0,0,7,0,0,0,2190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1.4631137,0,0,0,0,1,0,0,49
1958,4025,1986,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.3404291,0,0,0,0,0,1,0,64
1959,4025,1987,0,0,0,1,0,9,0,0,0,990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,2.0438814,0,0,0,0,0,0,1,81
1960,4032,1980,0,0,0,0,1,1,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,1.314949,0,0,0,0,0,0,0,1
1961,4032,1981,0,0,0,0,0,2,0,0,0,2904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,0,0,0,1.1941729,1,0,0,0,0,0,0,4
1962,4032,1982,0,0,0,0,0,3,0,0,0,2993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,0,0.9009272,0,1,0,0,0,0,0,9
1963,4032,1983,1,0,0,0,0,4,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.2545327,0,0,1,0,0,0,0,16
1964,4032,1984,0,0,0,0,0,5,0,0,0,1800,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1.3828892,0,0,0,1,0,0,0,25
1965,4032,1985,0,0,0,0,0,6,0,0,0,2290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.6126194,0,0,0,0,1,0,0,36
1966,4032,1986,0,0,0,0,0,7,0,0,0,2555,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.868714,0,0,0,0,0,1,0,49
1967,4032,1987,0,0,0,0,0,8,0,0,0,2696,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.8152517,0,0,0,0,0,0,1,64
1968,4046,1980,0,0,0,0,0,6,0,0,0,2520,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.4384301,0,0,0,0,0,0,0,36
1969,4046,1981,0,0,0,0,0,7,0,0,0,2825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.5417085,1,0,0,0,0,0,0,49
1970,4046,1982,0,0,0,0,0,8,0,0,0,2545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.4197477,0,1,0,0,0,0,0,64
1971,4046,1983,0,0,0,0,0,9,0,0,0,2612,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.6799834,0,0,1,0,0,0,0,81
1972,4046,1984,0,0,1,0,0,10,0,0,0,2964,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.3889992,0,0,0,1,0,0,0,100
1973,4046,1985,0,0,0,1,0,11,0,0,0,2736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4346743,0,0,0,0,1,0,0,121
1974,4046,1986,0,0,1,0,0,12,0,0,0,2931,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.5570692,0,0,0,0,0,1,0,144
1975,4046,1987,0,0,1,0,0,13,0,0,0,3175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.4846592,0,0,0,0,0,0,1,169
1976,4088,1980,0,0,1,0,0,4,0,0,0,2441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.2042503,0,0,0,0,0,0,0,16
1977,4088,1981,0,0,0,0,0,5,0,0,0,2152,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.4116561,1,0,0,0,0,0,0,25
1978,4088,1982,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,2.3146577,0,1,0,0,0,0,0,36
1979,4088,1983,0,0,1,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.5081694,0,0,1,0,0,0,0,49
1980,4088,1984,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.5988371,0,0,0,1,0,0,0,64
1981,4088,1985,0,0,1,0,0,9,0,0,0,2315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.700374,0,0,0,0,1,0,0,81
1982,4088,1986,0,0,0,0,0,10,0,0,0,2135,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.7414467,0,0,0,0,0,1,0,100
1983,4088,1987,0,0,0,0,0,11,0,0,0,2220,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,2.6634402,0,0,0,0,0,0,1,121
1984,4091,1980,0,0,0,0,0,3,0,0,0,2112,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.5641341,0,0,0,0,0,0,0,9
1985,4091,1981,0,0,0,0,0,4,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.5102243,1,0,0,0,0,0,0,16
1986,4091,1982,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.5933712,0,1,0,0,0,0,0,25
1987,4091,1983,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.5637393,0,0,1,0,0,0,0,36
1988,4091,1984,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,2.4653058,0,0,0,1,0,0,0,49
1989,4091,1985,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,0,0,1,2.6132596,0,0,0,0,1,0,0,64
1990,4091,1986,0,0,0,0,0,9,0,0,0,1880,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.645498,0,0,0,0,0,1,0,81
1991,4091,1987,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,0,0,1,2.2822924,0,0,0,0,0,0,1,100
1992,4122,1980,0,0,0,0,0,0,0,0,0,2200,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,1.7771724,0,0,0,0,0,0,0,0
1993,4122,1981,0,0,0,0,0,1,0,0,0,2100,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,1.89712,1,0,0,0,0,0,0,1
1994,4122,1982,0,0,0,0,0,2,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.0269756,0,1,0,0,0,0,0,4
1995,4122,1983,0,0,0,0,0,3,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.130875,0,0,1,0,0,0,0,9
1996,4122,1984,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.0454519,0,0,0,1,0,0,0,16
1997,4122,1985,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.2359655,0,0,0,0,1,0,0,25
1998,4122,1986,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.113619,0,0,0,0,0,1,0,36
1999,4122,1987,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,2.148761,0,0,0,0,0,0,1,49
2000,4127,1980,0,0,0,0,0,2,0,0,1,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,1.1713673,0,0,0,0,0,0,0,4
2001,4127,1981,0,0,0,0,0,3,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,1.8430527,1,0,0,0,0,0,0,9
2002,4127,1982,0,0,0,0,0,4,0,0,0,1648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10,0,0,0,1.1611688,0,1,0,0,0,0,0,16
2003,4127,1983,0,0,0,0,0,5,0,0,0,1895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,0,0.9177726,0,0,1,0,0,0,0,25
2004,4127,1984,0,0,0,0,0,6,0,0,0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,0,0.9271024,0,0,0,1,0,0,0,36
2005,4127,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1.4558069,0,0,0,0,1,0,0,49
2006,4127,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,0,1.3732189,0,0,0,0,0,1,0,64
2007,4127,1987,0,0,1,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,1.4484453,0,0,0,0,0,0,1,81
2008,4128,1980,0,0,0,1,0,4,0,0,0,2049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,0.9933319,0,0,0,0,0,0,0,16
2009,4128,1981,0,0,0,0,0,5,0,0,0,2600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,0.984668,1,0,0,0,0,0,0,25
2010,4128,1982,0,0,0,1,0,6,0,0,0,2207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.2421374,0,1,0,0,0,0,0,36
2011,4128,1983,0,0,0,1,0,7,0,0,0,2450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.7848336,0,0,1,0,0,0,0,49
2012,4128,1984,0,0,0,1,0,8,0,0,0,1900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,1.833685,0,0,0,1,0,0,0,64
2013,4128,1985,0,0,0,1,0,9,0,0,0,2075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.5170541,0,0,0,0,1,0,0,81
2014,4128,1986,0,0,0,1,0,10,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.6281111,0,0,0,0,0,1,0,100
2015,4128,1987,0,0,0,1,0,11,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.4266263,0,0,0,0,0,0,1,121
2016,4159,1980,0,0,0,0,0,2,0,0,0,2308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,0,1,1.6804583,0,0,0,0,0,0,0,4
2017,4159,1981,0,0,0,0,0,3,0,0,0,1280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,0,1,2.2900064,1,0,0,0,0,0,0,9
2018,4159,1982,0,0,1,0,0,4,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,1,2.0285795,0,1,0,0,0,0,0,16
2019,4159,1983,0,0,0,0,0,5,0,0,0,2515,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,0,1,1.7586488,0,0,1,0,0,0,0,25
2020,4159,1984,0,0,0,0,0,6,0,0,0,2170,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,1,2.0030925,0,0,0,1,0,0,0,36
2021,4159,1985,0,0,0,0,0,7,0,0,0,2165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.4745948,0,0,0,0,1,0,0,49
2022,4159,1986,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,2.35203,0,0,0,0,0,1,0,64
2023,4159,1987,0,0,1,0,0,9,0,0,0,2860,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.3884745,0,0,0,0,0,0,1,81
2024,4204,1980,0,1,0,0,0,4,0,0,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,1,1.1957952,0,0,0,0,0,0,0,16
2025,4204,1981,0,1,0,0,0,5,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,0,0,1.3973553,1,0,0,0,0,0,0,25
2026,4204,1982,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,1.5178945,0,1,0,0,0,0,0,36
2027,4204,1983,0,1,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,1.7860347,0,0,1,0,0,0,0,49
2028,4204,1984,0,1,0,0,0,8,0,0,0,2300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,1.2517635,0,0,0,1,0,0,0,64
2029,4204,1985,0,1,0,0,0,9,0,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,0,0,1.3062271,0,0,0,0,1,0,0,81
2030,4204,1986,0,1,0,0,0,10,0,0,0,2490,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,1.4481964,0,0,0,0,0,1,0,100
2031,4204,1987,0,1,0,0,0,11,0,0,0,2440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,1,1.3649765,0,0,0,0,0,0,1,121
2032,4229,1980,0,0,0,0,0,2,0,0,1,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.4594835,0,0,0,0,0,0,0,4
2033,4229,1981,0,0,0,0,0,3,0,0,0,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.5929086,1,0,0,0,0,0,0,9
2034,4229,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.3983669,0,1,0,0,0,0,0,16
2035,4229,1983,0,0,0,0,0,5,0,0,0,2600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.8207203,0,0,1,0,0,0,0,25
2036,4229,1984,0,0,0,0,0,6,0,0,0,2600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.6825464,0,0,0,1,0,0,0,36
2037,4229,1985,0,0,0,0,0,7,0,0,0,2846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.5577757,0,0,0,0,1,0,0,49
2038,4229,1986,0,0,0,0,0,8,0,0,0,3120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.3404291,0,0,0,0,0,1,0,64
2039,4229,1987,0,0,0,0,0,9,0,0,0,3228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.2102749,0,0,0,0,0,0,1,81
2040,4258,1980,0,0,0,0,0,2,0,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,2.1174045,0,0,0,0,0,0,0,4
2041,4258,1981,0,0,0,0,0,3,0,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,2.2671926,1,0,0,0,0,0,0,9
2042,4258,1982,0,0,0,0,0,4,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1.991295,0,1,0,0,0,0,0,16
2043,4258,1983,0,0,0,0,0,5,0,0,0,2056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,2.1405623,0,0,1,0,0,0,0,25
2044,4258,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,2.168054,0,0,0,1,0,0,0,36
2045,4258,1985,0,0,0,0,0,7,0,0,0,2046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,1.9365937,0,0,0,0,1,0,0,49
2046,4258,1986,0,0,0,0,0,8,0,0,0,2805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,1,1.6010092,0,0,0,0,0,1,0,64
2047,4258,1987,0,0,0,0,0,9,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1.7113335,0,0,0,0,0,0,1,81
2048,4261,1980,0,0,0,1,0,9,0,0,0,1940,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1.8541517,0,0,0,0,0,0,0,81
2049,4261,1981,0,0,0,1,0,10,0,0,0,2105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1.8051296,1,0,0,0,0,0,0,100
2050,4261,1982,0,0,1,0,0,11,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1.8728249,0,1,0,0,0,0,0,121
2051,4261,1983,0,0,0,0,0,12,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,1.9781125,0,0,1,0,0,0,0,144
2052,4261,1984,0,0,0,0,0,13,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,1,1.9994079,0,0,0,1,0,0,0,169
2053,4261,1985,0,0,0,1,0,14,0,0,0,2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,2.1887465,0,0,0,0,1,0,0,196
2054,4261,1986,0,0,0,1,0,15,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,2.0743983,0,0,0,0,0,1,0,225
2055,4261,1987,0,0,1,0,0,16,0,0,0,990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1.5048848,0,0,0,0,0,0,1,256
2056,4264,1980,0,0,0,0,0,4,0,1,0,2200,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,1.2293912,0,0,0,0,0,0,0,16
2057,4264,1981,0,0,0,0,0,5,0,1,0,2518,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,0,1.4183409,1,0,0,0,0,0,0,25
2058,4264,1982,0,0,0,0,0,6,0,1,0,2578,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,1,1.0703923,0,1,0,0,0,0,0,36
2059,4264,1983,0,0,0,0,0,7,0,1,0,2570,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,0,0.8207249,0,0,1,0,0,0,0,49
2060,4264,1984,0,0,0,0,0,8,0,1,0,2640,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1.236496,0,0,0,1,0,0,0,64
2061,4264,1985,0,0,0,0,0,9,0,1,0,2600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,1,0,1.2915038,0,0,0,0,1,0,0,81
2062,4264,1986,0,0,0,0,0,10,0,1,0,2600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,0,1.3602318,0,0,0,0,0,1,0,100
2063,4264,1987,0,0,0,0,0,11,0,1,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,1,0,1.0346708,0,0,0,0,0,0,1,121
2064,4278,1980,0,0,0,1,0,3,0,0,0,2525,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8022478,0,0,0,0,0,0,0,9
2065,4278,1981,0,0,0,1,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7853286,1,0,0,0,0,0,0,16
2066,4278,1982,0,0,0,1,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8156666,0,1,0,0,0,0,0,25
2067,4278,1983,0,0,0,1,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.875983,0,0,1,0,0,0,0,36
2068,4278,1984,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,1.8003294,0,0,0,1,0,0,0,49
2069,4278,1985,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.820029,0,0,0,0,1,0,0,64
2070,4278,1986,0,0,0,1,0,9,0,0,0,2120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.4755316,0,0,0,0,0,1,0,81
2071,4278,1987,0,0,0,0,0,10,0,0,0,2600,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.8002162,0,0,0,0,0,0,1,100
2072,4297,1980,0,0,0,0,0,2,0,0,0,1605,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,2.1127088,0,0,0,0,0,0,0,4
2073,4297,1981,0,0,0,0,0,3,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,2.2292538,1,0,0,0,0,0,0,9
2074,4297,1982,0,0,0,0,0,4,0,0,0,2920,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.5336092,0,1,0,0,0,0,0,16
2075,4297,1983,0,0,0,0,0,5,0,0,0,3120,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.6383988,0,0,1,0,0,0,0,25
2076,4297,1984,0,0,0,0,0,6,0,0,0,3069,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.6990277,0,0,0,1,0,0,0,36
2077,4297,1985,0,0,0,0,0,7,0,0,0,3284,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.6175689,0,0,0,0,1,0,0,49
2078,4297,1986,0,0,0,0,0,8,0,0,0,3565,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.6309123,0,0,0,0,0,1,0,64
2079,4297,1987,0,0,0,0,0,9,0,0,0,3475,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.7045273,0,0,0,0,0,0,1,81
2080,4302,1980,0,0,0,0,0,2,0,0,0,765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.0619526,0,0,0,0,0,0,0,4
2081,4302,1981,0,0,0,0,0,3,0,0,0,955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.0168228,1,0,0,0,0,0,0,9
2082,4302,1982,0,0,0,0,0,4,0,0,0,650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.2442162,0,1,0,0,0,0,0,16
2083,4302,1983,0,0,0,0,0,5,0,0,0,680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.169464,0,0,1,0,0,0,0,25
2084,4302,1984,0,0,0,0,0,6,0,0,0,1620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.1058096,0,0,0,1,0,0,0,36
