,year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
2533,1998,634,680,289,139,0.72120005,6.522093,1,0,0,4.934474,42.537693,0.72120005,5.6664267
2534,1999,634,680,429,117,0.5895,6.522093,0,1,0,4.762174,42.537693,0.5895,6.061457
2535,2000,634,680,492,122,0.6486,6.522093,0,0,1,4.804021,42.537693,0.6486,6.1984787
2536,1997,635,2587,212,276,0.3701,7.858254,0,0,0,5.620401,61.752155,0.3701,5.3565865
2537,1998,635,2587,248,261,0.319,7.858254,1,0,0,5.5645204,61.752155,0.319,5.5134287
2538,1999,635,2587,312,236,0.343,7.858254,0,1,0,5.463832,61.752155,0.343,5.7430034
2539,2000,635,2587,294,248,0.3818,7.858254,0,0,1,5.5134287,61.752155,0.3818,5.68358
2540,1997,636,1057,262,180,0.4758,6.96319,0,0,0,5.192957,48.486015,0.4758,5.5683446
2541,1998,636,1057,305,185,0.6352,6.96319,1,0,0,5.220356,48.486015,0.6352,5.7203116
2542,1999,636,1057,348,176,0.6042,6.96319,0,1,0,5.170484,48.486015,0.6042,5.8522024
2543,2000,636,1057,358,199,0.50060004,6.96319,0,0,1,5.293305,48.486015,0.50060004,5.880533
2544,1997,637,197,1255,57,0.85620004,5.2832036,0,0,0,4.0430512,27.912241,0.85620004,7.134891
2545,1998,637,197,1323,62,0.9252,5.2832036,1,0,0,4.1271343,27.912241,0.9252,7.1876574
2546,1999,637,197,1326,64,0.9232,5.2832036,0,1,0,4.158883,27.912241,0.9232,7.1899223
2547,2000,637,197,1370,68,0.9343,5.2832036,0,0,1,4.2195077,27.912241,0.9343,7.222566
2548,1997,638,900,673,146,0.65370005,6.802395,0,0,0,4.983607,46.272575,0.65370005,6.5117455
2549,1998,638,900,851,124,0.42700002,6.802395,1,0,0,4.8202815,46.272575,0.42700002,6.7464123
2550,1999,638,900,905,125,0.4653,6.802395,0,1,0,4.828314,46.272575,0.4653,6.8079348
2551,2000,638,900,1188,125,0.4893,6.802395,0,0,1,4.828314,46.272575,0.4893,7.0800266
2552,1997,639,1181,223,143,0.5467,7.0741167,0,0,0,4.962845,50.04313,0.5467,5.4071717
2553,1998,639,1181,265,121,0.42029998,7.0741167,1,0,0,4.7957907,50.04313,0.42029998,5.57973
2554,1999,639,1181,232,124,0.52099997,7.0741167,0,1,0,4.8202815,50.04313,0.52099997,5.4467373
2555,2000,639,1181,232,137,0.4427,7.0741167,0,0,1,4.919981,50.04313,0.4427,5.4467373
2556,1997,640,946,480,129,0.8029,6.8522425,0,0,0,4.8598123,46.953228,0.8029,6.173786
2557,1998,640,946,473,128,0.82629997,6.8522425,1,0,0,4.8520303,46.953228,0.82629997,6.1590953
2558,1999,640,946,458,136,0.8007,6.8522425,0,1,0,4.912655,46.953228,0.8007,6.126869
2559,2000,640,946,465,140,0.7507,6.8522425,0,0,1,4.9416423,46.953228,0.7507,6.1420374
2560,1997,641,1158,109,141,0.48099998,7.0544496,0,0,0,4.94876,49.76526,0.48099998,4.691348
2561,1998,641,1158,114,142,0.4777,7.0544496,1,0,0,4.955827,49.76526,0.4777,4.7361984
2562,1999,641,1158,112,155,0.48599997,7.0544496,0,1,0,5.043425,49.76526,0.48599997,4.7184987
2563,2000,641,1158,114,164,0.39349997,7.0544496,0,0,1,5.0998664,49.76526,0.39349997,4.7361984
2564,1997,642,1185,305,130,0.5157,7.077498,0,0,0,4.8675346,50.090977,0.5157,5.7203116
2565,1998,642,1185,256,133,0.2836,7.077498,1,0,0,4.890349,50.090977,0.2836,5.5451775
2566,1999,642,1185,253,144,0.3152,7.077498,0,1,0,4.9698133,50.090977,0.3152,5.5333896
2567,2000,642,1185,243,152,0.2713,7.077498,0,0,1,5.0238805,50.090977,0.2713,5.4930615
2568,1997,643,1417,256,217,0.73620003,7.256297,0,0,0,5.379897,52.653847,0.73620003,5.5451775
2569,1998,643,1417,289,191,0.64629996,7.256297,1,0,0,5.2522736,52.653847,0.64629996,5.6664267
2570,1999,643,1417,313,191,0.5495,7.256297,0,1,0,5.2522736,52.653847,0.5495,5.7462034
2571,2000,643,1417,400,180,0.5884,7.256297,0,0,1,5.192957,52.653847,0.5884,5.9914646
2572,1997,644,1068,1026,176,0.4704,6.973543,0,0,0,5.170484,48.630302,0.4704,6.933423
2573,1998,644,1068,999,170,0.48310003,6.973543,1,0,0,5.1357985,48.630302,0.48310003,6.906755
2574,1999,644,1068,1051,166,0.508,6.973543,0,1,0,5.1119876,48.630302,0.508,6.9574976
2575,2000,644,1068,1381,148,0.3401,6.973543,0,0,1,4.9972124,48.630302,0.3401,7.230563
2576,1997,645,992,356,155,0.78519994,6.899723,0,0,0,5.043425,47.60618,0.78519994,5.874931
2577,1998,645,992,333,158,0.8026,6.899723,1,0,0,5.062595,47.60618,0.8026,5.8081427
2578,1999,645,992,338,174,0.7467,6.899723,0,1,0,5.159055,47.60618,0.7467,5.8230457
2579,2000,645,992,423,151,0.84330004,6.899723,0,0,1,5.0172796,47.60618,0.84330004,6.0473723
2580,1997,646,967,191,151,0.7967,6.8741984,0,0,0,5.0172796,47.254604,0.7967,5.2522736
2581,1998,646,967,200,154,0.8369,6.8741984,1,0,0,5.0369525,47.254604,0.8369,5.2983174
2582,1999,646,967,205,158,0.7878,6.8741984,0,1,0,5.062595,47.254604,0.7878,5.32301
2583,2000,646,967,270,146,0.82919997,6.8741984,0,0,1,4.983607,47.254604,0.82919997,5.598422
2584,1997,647,1203,140,130,0.4911,7.0925736,0,0,0,4.8675346,50.3046,0.4911,4.9416423
2585,1998,647,1203,130,137,0.5905,7.0925736,1,0,0,4.919981,50.3046,0.5905,4.8675346
2586,1999,647,1203,124,148,0.4367,7.0925736,0,1,0,4.9972124,50.3046,0.4367,4.8202815
2587,2000,647,1203,152,148,0.5765,7.0925736,0,0,1,4.9972124,50.3046,0.5765,5.0238805
2588,1997,648,980,145,185,0.8765,6.8875527,0,0,0,5.220356,47.43838,0.8765,4.9767337
2589,1998,648,980,172,178,0.8953,6.8875527,1,0,0,5.1817837,47.43838,0.8953,5.1474943
2590,1999,648,980,179,188,0.8599,6.8875527,0,1,0,5.236442,47.43838,0.8599,5.187386
2591,2000,648,980,167,182,0.84400004,6.8875527,0,0,1,5.2040067,47.43838,0.84400004,5.117994
2592,1997,649,893,235,155,0.53150004,6.7945867,0,0,0,5.043425,46.16641,0.53150004,5.4595857
2593,1998,649,893,208,144,0.5238,6.7945867,1,0,0,4.9698133,46.16641,0.5238,5.3375382
2594,1999,649,893,228,149,0.3464,6.7945867,0,1,0,5.0039463,46.16641,0.3464,5.4293456
2595,2000,649,893,240,154,0.4582,6.7945867,0,0,1,5.0369525,46.16641,0.4582,5.480639
2596,1997,650,1645,139,173,0.6763,7.4054956,0,0,0,5.1532917,54.841366,0.6763,4.934474
2597,1998,650,1645,165,167,0.4721,7.4054956,1,0,0,5.117994,54.841366,0.4721,5.1059456
2598,1999,650,1645,154,175,0.6066,7.4054956,0,1,0,5.164786,54.841366,0.6066,5.0369525
2599,2000,650,1645,156,176,0.7058,7.4054956,0,0,1,5.170484,54.841366,0.7058,5.049856
2600,1997,651,613,197,233,0.47349998,6.418365,0,0,0,5.4510384,41.195408,0.47349998,5.2832036
2601,1998,651,613,213,203,0.3994,6.418365,1,0,0,5.313206,41.195408,0.3994,5.3612924
2602,1999,651,613,245,181,0.3143,6.418365,0,1,0,5.198497,41.195408,0.3143,5.5012584
2603,2000,651,613,235,196,0.3435,6.418365,0,0,1,5.278115,41.195408,0.3435,5.4595857
2604,1997,652,1024,221,130,0.5266,6.931472,0,0,0,4.8675346,48.045303,0.5266,5.398163
2605,1998,652,1024,178,153,0.3236,6.931472,1,0,0,5.030438,48.045303,0.3236,5.1817837
2606,1999,652,1024,198,154,0.5197,6.931472,0,1,0,5.0369525,48.045303,0.5197,5.288267
2607,2000,652,1024,233,157,0.4486,6.931472,0,0,1,5.056246,48.045303,0.4486,5.4510384
2608,1997,653,987,127,192,0.66150004,6.89467,0,0,0,5.2574954,47.536476,0.66150004,4.8441873
2609,1998,653,987,155,153,0.62549996,6.89467,1,0,0,5.030438,47.536476,0.62549996,5.043425
2610,1999,653,987,139,186,0.5951,6.89467,0,1,0,5.2257466,47.536476,0.5951,4.934474
2611,2000,653,987,166,184,0.5559,6.89467,0,0,1,5.214936,47.536476,0.5559,5.1119876
2612,1997,654,460,764,202,0.5331,6.1312265,0,0,0,5.3082676,37.591938,0.5331,6.638568
2613,1998,654,460,747,186,0.53029996,6.1312265,1,0,0,5.2257466,37.591938,0.53029996,6.616065
2614,1999,654,460,941,164,0.5152,6.1312265,0,1,0,5.0998664,37.591938,0.5152,6.846943
2615,2000,654,460,972,163,0.4611,6.1312265,0,0,1,5.09375,37.591938,0.4611,6.879356
2616,1997,655,535,292,130,0.5153,6.2822666,0,0,0,4.8675346,39.466873,0.5153,5.676754
2617,1998,655,535,252,147,0.3424,6.2822666,1,0,0,4.9904327,39.466873,0.3424,5.529429
2618,1999,655,535,215,121,0.3943,6.2822666,0,1,0,4.7957907,39.466873,0.3943,5.370638
2619,2000,655,535,348,105,0.66980004,6.2822666,0,0,1,4.65396,39.466873,0.66980004,5.8522024
2620,1997,656,365,178,212,0.964,5.8998976,0,0,0,5.3565865,34.808792,0.964,5.1817837
2621,1998,656,365,212,178,0.89779997,5.8998976,1,0,0,5.1817837,34.808792,0.89779997,5.3565865
2622,1999,656,365,264,184,0.958,5.8998976,0,1,0,5.214936,34.808792,0.958,5.575949
2623,2000,656,365,254,173,0.9444,5.8998976,0,0,1,5.1532917,34.808792,0.9444,5.5373344
2624,1997,657,276,562,64,0.90029997,5.620401,0,0,0,4.158883,31.588907,0.90029997,6.331502
2625,1998,657,276,553,67,0.932,5.620401,1,0,0,4.204693,31.588907,0.932,6.315358
2626,1999,657,276,612,64,0.91260004,5.620401,0,1,0,4.158883,31.588907,0.91260004,6.4167323
2627,2000,657,276,528,74,0.9029,5.620401,0,0,1,4.304065,31.588907,0.9029,6.2690964
2628,1997,658,233,234,69,0.987,5.4510384,0,0,0,4.2341065,29.71382,0.987,5.4553213
2629,1998,658,233,224,73,0.9937,5.4510384,1,0,0,4.2904596,29.71382,0.9937,5.411646
2630,1999,658,233,216,73,0.9879,5.4510384,0,1,0,4.2904596,29.71382,0.9879,5.3752785
2631,2000,658,233,198,78,0.99230003,5.4510384,0,0,1,4.356709,29.71382,0.99230003,5.288267
2632,1997,659,852,249,109,0.7536,6.7475867,0,0,0,4.691348,45.529926,0.7536,5.5174527
2633,1998,659,852,248,110,0.70129997,6.7475867,1,0,0,4.7004805,45.529926,0.70129997,5.5134287
2634,1999,659,852,170,130,0.66370004,6.7475867,0,1,0,4.8675346,45.529926,0.66370004,5.1357985
2635,2000,659,852,163,153,0.766,6.7475867,0,0,1,5.030438,45.529926,0.766,5.09375
2636,1997,660,1509,129,386,0.384,7.3192024,0,0,0,5.9558372,53.570724,0.384,4.8598123
2637,1998,660,1509,249,201,0.4786,7.3192024,1,0,0,5.3033047,53.570724,0.4786,5.5174527
2638,1999,660,1509,258,209,0.5175,7.3192024,0,1,0,5.3423343,53.570724,0.5175,5.5529594
2639,2000,660,1509,253,253,0.4413,7.3192024,0,0,1,5.5333896,53.570724,0.4413,5.5333896
2640,1997,661,2527,282,319,0.2879,7.8347883,0,0,0,5.765191,61.383907,0.2879,5.641907
2641,1998,661,2527,327,304,0.2542,7.8347883,1,0,0,5.7170277,61.383907,0.2542,5.7899604
2642,1999,661,2527,460,240,0.3822,7.8347883,0,1,0,5.480639,61.383907,0.3822,6.1312265
2643,2000,661,2527,494,247,0.3607,7.8347883,0,0,1,5.5093884,61.383907,0.3607,6.2025356
2644,1997,662,1194,232,152,0.3568,7.0850644,0,0,0,5.0238805,50.19814,0.3568,5.4467373
2645,1998,662,1194,238,158,0.3642,7.0850644,1,0,0,5.062595,50.19814,0.3642,5.4722705
2646,1999,662,1194,206,155,0.4161,7.0850644,0,1,0,5.043425,50.19814,0.4161,5.327876
2647,2000,662,1194,190,165,0.3703,7.0850644,0,0,1,5.1059456,50.19814,0.3703,5.247024
2648,1997,663,1051,213,359,0.7537,6.9574976,0,0,0,5.8833222,48.406773,0.7537,5.3612924
2649,1998,663,1051,216,314,0.76879996,6.9574976,1,0,0,5.749393,48.406773,0.76879996,5.3752785
2650,1999,663,1051,214,335,0.71129996,6.9574976,0,1,0,5.8141303,48.406773,0.71129996,5.365976
2651,2000,663,1051,235,355,0.7644,6.9574976,0,0,1,5.872118,48.406773,0.7644,5.4595857
2652,1997,664,1050,1163,112,0.8323,6.9565454,0,0,0,4.7184987,48.393524,0.8323,7.0587583
2653,1998,664,1050,1266,110,0.65660006,6.9565454,1,0,0,4.7004805,48.393524,0.65660006,7.1436176
2654,1999,664,1050,1441,107,0.6047,6.9565454,0,1,0,4.6728287,48.393524,0.6047,7.2730927
2655,2000,664,1050,1644,110,0.49040002,6.9565454,0,0,1,4.7004805,48.393524,0.49040002,7.4048877
2656,1997,665,196,273,239,0.9813,5.278115,0,0,0,5.4764633,27.858496,0.9813,5.609472
2657,1998,665,196,278,237,0.9793,5.278115,1,0,0,5.46806,27.858496,0.9793,5.627621
2658,1999,665,196,261,234,0.9817,5.278115,0,1,0,5.4553213,27.858496,0.9817,5.5645204
2659,2000,665,196,264,272,0.99300003,5.278115,0,0,1,5.605802,27.858496,0.99300003,5.575949
2660,1997,666,2214,181,287,0.2922,7.702556,0,0,0,5.659482,59.329372,0.2922,5.198497
2661,1998,666,2214,197,274,0.26569998,7.702556,1,0,0,5.613128,59.329372,0.26569998,5.2832036
2662,1999,666,2214,291,200,0.18180001,7.702556,0,1,0,5.2983174,59.329372,0.18180001,5.673323
2663,2000,666,2214,384,196,0.29,7.702556,0,0,1,5.278115,59.329372,0.29,5.9506426
2664,1997,667,406,210,238,0.94519997,6.0063534,0,0,0,5.4722705,36.076283,0.94519997,5.3471074
2665,1998,667,406,210,229,0.9419,6.0063534,1,0,0,5.433722,36.076283,0.9419,5.3471074
2666,1999,667,406,235,226,0.9403,6.0063534,0,1,0,5.420535,36.076283,0.9403,5.4595857
2667,2000,667,406,257,246,0.9419,6.0063534,0,0,1,5.5053315,36.076283,0.9419,5.549076
2668,1997,668,532,226,168,0.7406,6.2766433,0,0,0,5.123964,39.39625,0.7406,5.420535
2669,1998,668,532,235,163,0.7453,6.2766433,1,0,0,5.09375,39.39625,0.7453,5.4595857
2670,1999,668,532,321,140,0.5346,6.2766433,0,1,0,4.9416423,39.39625,0.5346,5.771441
2671,2000,668,532,375,133,0.685,6.2766433,0,0,1,4.890349,39.39625,0.685,5.926926
2672,1997,669,2627,242,376,0.353,7.8735976,0,0,0,5.9295893,61.993538,0.353,5.488938
2673,1998,669,2627,292,335,0.48529997,7.8735976,1,0,0,5.8141303,61.993538,0.48529997,5.676754
2674,1999,669,2627,261,379,0.4788,7.8735976,0,1,0,5.9375362,61.993538,0.4788,5.5645204
2675,2000,669,2627,268,366,0.4779,7.8735976,0,0,1,5.902633,61.993538,0.4779,5.590987
2676,1997,670,2437,134,321,0.3125,7.798523,0,0,0,5.771441,60.81696,0.3125,4.89784
2677,1998,670,2437,128,307,0.36049998,7.798523,1,0,0,5.7268476,60.81696,0.36049998,4.8520303
2678,1999,670,2437,110,325,0.3343,7.798523,0,1,0,5.7838254,60.81696,0.3343,4.7004805
2679,2000,670,2437,161,276,0.2732,7.798523,0,0,1,5.620401,60.81696,0.2732,5.081404
2680,1997,671,958,175,267,0.8121,6.8648477,0,0,0,5.587249,47.126133,0.8121,5.164786
2681,1998,671,958,172,286,0.84290004,6.8648477,1,0,0,5.655992,47.126133,0.84290004,5.1474943
2682,1999,671,958,205,267,0.6049,6.8648477,0,1,0,5.587249,47.126133,0.6049,5.32301
2683,2000,671,958,230,245,0.5437,6.8648477,0,0,1,5.5012584,47.126133,0.5437,5.4380794
2684,1997,672,1111,490,132,0.6188,7.0130157,0,0,0,4.882802,49.18239,0.6188,6.1944056
2685,1998,672,1111,617,112,0.6957,7.0130157,1,0,0,4.7184987,49.18239,0.6957,6.424869
2686,1999,672,1111,661,111,0.65139997,7.0130157,0,1,0,4.7095304,49.18239,0.65139997,6.493754
2687,2000,672,1111,552,130,0.513,7.0130157,0,0,1,4.8675346,49.18239,0.513,6.313548
2688,1997,673,314,596,138,0.7921,5.749393,0,0,0,4.9272537,33.05552,0.7921,6.3902407
2689,1998,673,314,624,136,0.84519994,5.749393,1,0,0,4.912655,33.05552,0.84519994,6.4361506
2690,1999,673,314,889,112,0.7047,5.749393,0,1,0,4.7184987,33.05552,0.7047,6.790097
2691,2000,673,314,512,166,0.6476,5.749393,0,0,1,5.1119876,33.05552,0.6476,6.2383246
2692,1997,674,1133,631,135,0.706,7.0326242,0,0,0,4.905275,49.457806,0.706,6.4473057
2693,1998,674,1133,606,132,0.694,7.0326242,1,0,0,4.882802,49.457806,0.694,6.40688
2694,1999,674,1133,732,118,0.5741,7.0326242,0,1,0,4.7706847,49.457806,0.5741,6.5957804
2695,2000,674,1133,675,130,0.608,7.0326242,0,0,1,4.8675346,49.457806,0.608,6.514713
2696,1997,675,846,334,151,0.6009,6.7405195,0,0,0,5.0172796,45.434605,0.6009,5.811141
2697,1998,675,846,314,160,0.602,6.7405195,1,0,0,5.075174,45.434605,0.602,5.749393
2698,1999,675,846,363,152,0.5831,6.7405195,0,1,0,5.0238805,45.434605,0.5831,5.894403
2699,2000,675,846,368,166,0.6303,6.7405195,0,0,1,5.1119876,45.434605,0.6303,5.908083
2700,1997,676,359,277,66,0.689,5.8833222,0,0,0,4.189655,34.61348,0.689,5.6240177
2701,1998,676,359,274,73,0.7587,5.8833222,1,0,0,4.2904596,34.61348,0.7587,5.613128
2702,1999,676,359,323,70,0.755,5.8833222,0,1,0,4.248495,34.61348,0.755,5.7776523
2703,2000,676,359,314,75,0.8078,5.8833222,0,0,1,4.317488,34.61348,0.8078,5.749393
2704,1997,677,818,212,135,0.6656,6.7068624,0,0,0,4.905275,44.982002,0.6656,5.3565865
2705,1998,677,818,190,154,0.6086,6.7068624,1,0,0,5.0369525,44.982002,0.6086,5.247024
2706,1999,677,818,222,155,0.6329,6.7068624,0,1,0,5.043425,44.982002,0.6329,5.4026775
2707,2000,677,818,237,165,0.5912,6.7068624,0,0,1,5.1059456,44.982002,0.5912,5.46806
2708,1997,678,644,570,135,0.47849998,6.4676986,0,0,0,4.905275,41.831123,0.47849998,6.3456364
2709,1998,678,644,545,147,0.4651,6.4676986,1,0,0,4.9904327,41.831123,0.4651,6.300786
2710,1999,678,644,589,146,0.5072,6.4676986,0,1,0,4.983607,41.831123,0.5072,6.378426
2711,2000,678,644,569,157,0.5061,6.4676986,0,0,1,5.056246,41.831123,0.5061,6.3438807
2712,1997,679,1229,929,139,0.4621,7.113956,0,0,0,4.934474,50.608368,0.4621,6.834109
2713,1998,679,1229,899,155,0.4761,7.113956,1,0,0,5.043425,50.608368,0.4761,6.801283
2714,1999,679,1229,1087,151,0.42060003,7.113956,0,1,0,5.0172796,50.608368,0.42060003,6.991177
2715,2000,679,1229,1119,162,0.46130002,7.113956,0,0,1,5.0875964,50.608368,0.46130002,7.0201907
2716,1997,680,392,321,98,0.6697,5.971262,0,0,0,4.5849676,35.655968,0.6697,5.771441
2717,1998,680,392,291,108,0.6796,5.971262,1,0,0,4.6821313,35.655968,0.6796,5.673323
2718,1999,680,392,325,106,0.6217,5.971262,0,1,0,4.6634393,35.655968,0.6217,5.7838254
2719,2000,680,392,312,113,0.6454,5.971262,0,0,1,4.727388,35.655968,0.6454,5.7430034
2720,1997,681,1379,1254,225,0.6166,7.229114,0,0,0,5.4161005,52.26009,0.6166,7.1340938
2721,1998,681,1379,1265,219,0.6202,7.229114,1,0,0,5.389072,52.26009,0.6202,7.1428275
2722,1999,681,1379,1420,201,0.514,7.229114,0,1,0,5.3033047,52.26009,0.514,7.2584124
2723,2000,681,1379,1498,225,0.4343,7.229114,0,0,1,5.4161005,52.26009,0.4343,7.3118863
2724,1997,682,789,198,148,0.5302,6.6707664,0,0,0,4.9972124,44.499123,0.5302,5.288267
2725,1998,682,789,187,154,0.5677,6.6707664,1,0,0,5.0369525,44.499123,0.5677,5.2311087
2726,1999,682,789,202,153,0.5282,6.6707664,0,1,0,5.030438,44.499123,0.5282,5.3082676
2727,2000,682,789,223,164,0.6099,6.6707664,0,0,1,5.0998664,44.499123,0.6099,5.4071717
2728,1997,683,472,400,86,0.6243,6.156979,0,0,0,4.454347,37.90839,0.6243,5.9914646
2729,1998,683,472,381,93,0.6196,6.156979,1,0,0,4.5325994,37.90839,0.6196,5.9427996
2730,1999,683,472,389,98,0.6811,6.156979,0,1,0,4.5849676,37.90839,0.6811,5.963579
2731,2000,683,472,379,100,0.6024,6.156979,0,0,1,4.6051702,37.90839,0.6024,5.9375362
2732,1997,684,470,173,206,0.4342,6.152733,0,0,0,5.327876,37.85612,0.4342,5.1532917
2733,1998,684,470,202,202,0.4458,6.152733,1,0,0,5.3082676,37.85612,0.4458,5.3082676
2734,1999,684,470,188,202,0.47939998,6.152733,0,1,0,5.3082676,37.85612,0.47939998,5.236442
2735,2000,684,470,201,211,0.4591,6.152733,0,0,1,5.351858,37.85612,0.4591,5.3033047
2736,1997,685,964,434,176,0.5326,6.8710914,0,0,0,5.170484,47.211895,0.5326,6.0730443
2737,1998,685,964,429,175,0.5596,6.8710914,1,0,0,5.164786,47.211895,0.5596,6.061457
2738,1999,685,964,458,189,0.5829,6.8710914,0,1,0,5.241747,47.211895,0.5829,6.126869
2739,2000,685,964,461,192,0.6192,6.8710914,0,0,1,5.2574954,47.211895,0.6192,6.133398
2740,1997,686,440,504,101,0.6966,6.086775,0,0,0,4.6151204,37.04883,0.6966,6.222576
2741,1998,686,440,498,108,0.7447,6.086775,1,0,0,4.6821313,37.04883,0.7447,6.2106
2742,1999,686,440,495,102,0.7371,6.086775,0,1,0,4.624973,37.04883,0.7371,6.204558
2743,2000,686,440,471,110,0.6855,6.086775,0,0,1,4.7004805,37.04883,0.6855,6.154858
2744,1997,687,1035,309,313,0.3975,6.942157,0,0,0,5.7462034,48.193542,0.3975,5.733341
2745,1998,687,1035,313,301,0.42540002,6.942157,1,0,0,5.7071104,48.193542,0.42540002,5.7462034
2746,1999,687,1035,408,285,0.3027,6.942157,0,1,0,5.652489,48.193542,0.3027,6.011267
2747,2000,687,1035,426,300,0.3218,6.942157,0,0,1,5.7037826,48.193542,0.3218,6.0544395
2748,1997,688,316,278,77,0.9389,5.755742,0,0,0,4.3438053,33.128567,0.9389,5.627621
2749,1998,688,316,242,86,0.9874,5.755742,1,0,0,4.454347,33.128567,0.9874,5.488938
2750,1999,688,316,252,96,0.984,5.755742,0,1,0,4.564348,33.128567,0.984,5.529429
2751,2000,688,316,240,96,0.98190004,5.755742,0,0,1,4.564348,33.128567,0.98190004,5.480639
2752,1997,689,670,628,116,0.6371,6.5072775,0,0,0,4.75359,42.34466,0.6371,6.44254
2753,1998,689,670,552,127,0.6747,6.5072775,1,0,0,4.8441873,42.34466,0.6747,6.313548
2754,1999,689,670,579,121,0.62229997,6.5072775,0,1,0,4.7957907,42.34466,0.62229997,6.3613024
2755,2000,689,670,596,133,0.6375,6.5072775,0,0,1,4.890349,42.34466,0.6375,6.3902407
2756,1997,690,303,2181,84,0.62299997,5.7137327,0,0,0,4.4308167,32.64674,0.62299997,7.6875386
2757,1998,690,303,2109,86,0.66230005,5.7137327,1,0,0,4.454347,32.64674,0.66230005,7.6539693
2758,1999,690,303,2207,87,0.64589995,5.7137327,0,1,0,4.465908,32.64674,0.64589995,7.6993895
2759,2000,690,303,2176,94,0.65139997,5.7137327,0,0,1,4.543295,32.64674,0.65139997,7.6852436
2760,1997,691,1408,1911,388,0.7019,7.2499256,0,0,0,5.961005,52.56142,0.7019,7.555382
2761,1998,691,1408,2180,315,0.65400004,7.2499256,1,0,0,5.7525725,52.56142,0.65400004,7.6870804
2762,1999,691,1408,2389,316,0.7046,7.2499256,0,1,0,5.755742,52.56142,0.7046,7.7786303
2763,2000,691,1408,2619,313,0.7257,7.2499256,0,0,1,5.7462034,52.56142,0.7257,7.870548
2764,1997,692,1645,139,221,0.3833,7.4054956,0,0,0,5.398163,54.841366,0.3833,4.934474
2765,1998,692,1645,147,237,0.35889998,7.4054956,1,0,0,5.46806,54.841366,0.35889998,4.9904327
2766,1999,692,1645,178,206,0.41169998,7.4054956,0,1,0,5.327876,54.841366,0.41169998,5.1817837
2767,2000,692,1645,271,246,0.3422,7.4054956,0,0,1,5.5053315,54.841366,0.3422,5.602119
2768,1997,693,418,603,104,0.5776,6.0354815,0,0,0,4.644391,36.427036,0.5776,6.401917
2769,1998,693,418,534,109,0.5978,6.0354815,1,0,0,4.691348,36.427036,0.5978,6.280396
2770,1999,693,418,613,108,0.6112,6.0354815,0,1,0,4.6821313,36.427036,0.6112,6.418365
2771,2000,693,418,588,114,0.5512,6.0354815,0,0,1,4.7361984,36.427036,0.5512,6.376727
2772,1997,694,782,170,172,0.4032,6.6618547,0,0,0,5.1474943,44.38031,0.4032,5.1357985
2773,1998,694,782,167,170,0.2599,6.6618547,1,0,0,5.1357985,44.38031,0.2599,5.117994
2774,1999,694,782,190,156,0.59419996,6.6618547,0,1,0,5.049856,44.38031,0.59419996,5.247024
2775,2000,694,782,198,180,0.6363,6.6618547,0,0,1,5.192957,44.38031,0.6363,5.288267
2776,1997,695,1336,219,201,0.4132,7.1974354,0,0,0,5.3033047,51.803078,0.4132,5.389072
2777,1998,695,1336,219,204,0.4311,7.1974354,1,0,0,5.31812,51.803078,0.4311,5.389072
2778,1999,695,1336,292,177,0.45340002,7.1974354,0,1,0,5.17615,51.803078,0.45340002,5.676754
2779,2000,695,1336,261,194,0.3946,7.1974354,0,0,1,5.267858,51.803078,0.3946,5.5645204
2780,1997,696,853,695,147,0.6217,6.7487597,0,0,0,4.9904327,45.545757,0.6217,6.543912
2781,1998,696,853,715,148,0.62630004,6.7487597,1,0,0,4.9972124,45.545757,0.62630004,6.5722823
2782,1999,696,853,788,163,0.5974,6.7487597,0,1,0,5.09375,45.545757,0.5974,6.669498
2783,2000,696,853,877,168,0.5783,6.7487597,0,0,1,5.123964,45.545757,0.5783,6.776507
2784,1997,697,1325,615,301,0.542,7.189168,0,0,0,5.7071104,51.684135,0.542,6.4216223
2785,1998,697,1325,658,255,0.3968,7.189168,1,0,0,5.5412636,51.684135,0.3968,6.489205
2786,1999,697,1325,730,259,0.47869998,7.189168,0,1,0,5.556828,51.684135,0.47869998,6.5930448
2787,2000,697,1325,742,286,0.5014,7.189168,0,0,1,5.655992,51.684135,0.5014,6.6093493
