,state,puma,educ,lweekinc,exper,expersq
15824,25,2300,14,6.5400305,9,81
15825,31,1300,12,6.981863,38,1444
15826,34,901,13,6.9454956,12,144
15827,22,900,12,6.7177114,40,1600
15828,48,2000,12,6.694181,19,361
15829,32,1500,12,6.9077554,19,361
15830,42,400,12,6.5118594,30,900
15831,21,3305,13,6.8685346,29,841
15832,41,600,12,6.001034,22,484
15833,14,200,12,6.076987,7,49
15834,49,4622,12,7.099646,16,256
15835,34,1602,16,7.2605767,24,576
15836,44,800,13,7.2723985,37,1369
15837,72,702,12,5.7037826,18,324
15838,2,500,12,6.684612,31,961
15839,14,1900,12,6.645391,20,400
15840,53,600,13,6.960506,25,625
15841,31,100,12,6.482872,18,324
15842,47,2701,16,7.4563212,18,324
15843,54,1200,9,5.441418,47,2209
15844,71,5703,12,6.694181,17,289
15845,40,2400,12,6.5118594,15,225
15846,63,600,13,6.7177114,30,900
15847,31,1800,14,7.050856,25,625
15848,1,100,13,5.31852,37,1369
15849,47,3200,12,6.482872,34,1156
15850,24,301,12,7.224425,15,225
15851,24,605,13,7.1461663,34,1156
15852,49,5602,14,6.482872,30,900
15853,71,2708,16,6.645391,27,729
15854,47,2200,10,6.8685346,37,1369
15855,41,1600,13,6.406499,13,169
15856,35,100,14,6.1753874,9,81
15857,3,1000,16,7.2739997,22,484
15858,11,103,12,7.0169544,36,1296
15859,47,1601,14,7.067385,19,361
15860,22,300,16,6.645391,27,729
15861,24,1300,12,6.612351,32,1024
15862,44,2100,12,6.5940976,34,1156
15863,34,2700,13,6.4222474,27,729
15864,52,1500,16,6.817241,23,529
15865,34,902,12,7.1153946,43,1849
15866,12,2102,12,6.263398,20,400
15867,25,1700,14,6.19519,5,25
15868,12,1501,14,6.5118594,38,1444
15869,53,1400,16,6.7907534,18,324
15870,40,1900,16,7.1153946,30,900
15871,24,201,12,6.645391,34,1156
15872,23,2601,12,6.763174,29,841
15873,54,2203,14,5.825338,27,729
15874,49,4200,13,6.6700835,7,49
15875,23,2900,16,7.2331777,17,289
15876,5,500,10,5.6645617,15,225
15877,40,2803,16,6.288716,34,1156
15878,41,1600,13,6.2686753,24,576
15879,72,1307,12,6.357709,30,900
15880,14,3802,10,6.6200733,12,144
15881,67,504,12,6.7177114,7,49
15882,63,600,12,7.3132205,23,529
15883,44,3100,10,5.8468833,46,2116
15884,71,7603,12,8.062457,26,676
15885,31,1600,16,6.506129,18,324
15886,25,2002,13,6.645391,12,144
15887,51,1902,16,6.9454956,18,324
15888,41,600,11,6.888337,21,441
15889,61,104,16,6.13039,6,36
15890,42,300,12,6.482872,19,361
15891,12,1102,16,7.399163,37,1369
15892,53,1301,12,6.7177114,10,100
15893,22,202,12,6.5118594,21,441
15894,23,500,12,6.774224,8,64
15895,24,1101,16,7.1153946,16,256
15896,34,902,13,6.8685346,38,1444
15897,25,2001,16,7.176019,13,169
15898,25,2201,12,5.157239,20,400
15899,44,1503,12,6.453019,36,1296
15900,13,3601,13,6.785153,33,1089
15901,49,2800,12,6.0920057,13,169
15902,14,2102,12,6.645391,22,484
15903,24,4502,16,7.575585,26,676
15904,21,3408,16,6.645391,38,1444
15905,24,603,12,6.4222474,11,121
15906,53,400,12,6.357709,15,225
15907,73,1100,11,6.8685346,35,1225
15908,23,800,12,6.8685346,32,1024
15909,62,818,14,6.848332,33,1089
15910,44,3600,12,6.1753874,22,484
15911,34,1001,14,6.4191175,17,289
15912,43,701,12,6.288716,23,529
15913,61,104,12,6.4222474,13,169
15914,34,1602,10,7.0475173,20,400
15915,62,805,14,5.753793,20,400
15916,51,2200,12,6.001034,23,529
15917,3,2200,16,6.357709,27,729
15918,47,4300,12,6.357709,32,1024
15919,53,1302,13,6.981863,27,729
15920,45,1901,13,6.357709,25,625
15921,47,201,12,6.1753874,25,625
15922,4,500,12,6.384026,44,1936
15923,14,4302,16,7.960458,12,144
15924,62,300,12,6.4597306,43,1849
15925,48,2102,16,7.2050066,24,576
15926,14,500,12,6.645391,39,1521
15927,33,1301,16,6.2740316,8,64
15928,44,1301,13,6.981863,45,2025
15929,44,1402,9,7.034049,29,841
15930,21,3501,14,6.763174,8,64
15931,44,1303,12,7.5616817,36,1296
15932,67,602,16,6.963845,16,256
15933,47,2100,12,6.6066504,23,529
15934,24,3104,12,6.234026,7,49
15935,32,1500,16,6.694181,5,25
15936,21,3506,13,6.785153,42,1764
15937,51,900,12,6.7177114,25,625
15938,34,1701,12,6.8685346,28,784
15939,49,2103,16,7.621105,15,225
15940,21,3103,12,6.664809,11,121
15941,73,1803,16,6.754021,9,81
15942,62,811,14,6.5792513,24,576
15943,49,4503,13,6.694181,24,576
15944,41,2500,12,7.6397223,14,196
15945,61,900,16,7.176019,22,484
15946,44,3400,12,7.8709297,9,81
15947,23,3802,12,7.174384,26,676
15948,13,4302,16,7.6009026,23,529
15949,34,2400,16,6.453019,7,49
15950,5,500,16,6.645391,6,36
15951,67,100,12,4.7648005,7,49
15952,43,3608,16,6.8645267,28,784
15953,44,200,12,6.645391,28,784
15954,21,500,12,5.8742824,43,1849
15955,53,600,12,6.2523484,14,196
15956,48,1002,13,5.9009504,9,81
15957,4,1000,12,6.2523484,23,529
15958,13,1604,12,6.357709,30,900
15959,22,2307,16,7.338538,33,1089
15960,13,4301,16,7.399163,11,121
15961,48,1002,12,6.3323913,32,1024
15962,53,600,16,6.357709,5,25
15963,13,4302,12,5.5955687,40,1600
15964,56,700,13,6.3904986,20,400
15965,6,100,14,6.963845,32,1024
15966,71,4800,16,5.0965776,30,900
15967,21,3104,16,7.2605767,12,144
15968,23,2000,12,5.9421935,13,169
15969,45,400,16,6.357709,12,144
15970,32,1500,12,6.0920057,12,144
15971,44,1000,13,6.4222474,24,576
15972,43,2402,12,6.214608,18,324
15973,13,3807,16,7.338538,12,144
15974,72,1311,16,6.763174,3,9
15975,24,4800,12,5.6645617,13,169
15976,24,800,13,6.0655727,12,144
15977,43,2402,16,7.824046,20,400
15978,33,100,16,5.7037826,35,1225
15979,68,100,13,7.050856,14,196
15980,31,100,12,5.952244,45,2025
15981,21,2200,12,6.9077554,38,1444
15982,23,1500,13,6.2523484,14,196
15983,24,1300,12,7.190618,30,900
15984,46,800,12,7.2739997,16,256
15985,51,1800,12,6.3323913,11,121
15986,22,1700,12,6.645391,16,256
15987,54,1900,11,6.645391,30,900
15988,71,8004,16,5.9335704,31,961
15989,14,3402,10,6.453019,12,144
15990,1,1200,16,7.338538,27,729
15991,31,600,16,6.453019,10,100
15992,40,2803,16,6.740701,9,81
15993,71,7200,16,7.5616817,12,144
15994,54,3103,16,6.8277125,6,36
15995,72,600,13,7.5016956,38,1444
15996,62,101,12,6.774224,34,1156
15997,47,1000,14,8.699514,26,676
15998,13,3901,12,7.050856,24,576
15999,71,2103,14,7.5616817,23,529
16000,43,300,16,6.214608,10,100
16001,40,501,10,6.806659,23,529
16002,12,1105,12,6.752001,43,1849
16003,48,500,16,6.3432255,18,324
16004,24,1300,12,6.6200733,34,1156
16005,3,4500,16,6.8685346,8,64
16006,71,3002,13,7.287245,28,784
16007,32,400,12,6.214608,22,484
16008,33,1100,16,7.7014437,34,1156
16009,13,4212,16,8.987197,31,961
16010,24,302,10,6.694181,33,1089
16011,25,1100,13,6.5400305,7,49
16012,22,3500,12,7.034049,22,484
16013,67,700,14,6.9454956,22,484
16014,14,2101,13,6.3375063,22,484
16015,13,3202,16,7.0169544,9,81
16016,6,300,12,6.174603,10,100
16017,25,500,9,5.7291,11,121
16018,42,1100,12,5.9009504,19,361
16019,13,1401,12,5.525534,24,576
16020,54,2202,12,6.55108,34,1156
16021,34,1701,16,7.4108586,30,900
16022,44,3800,14,6.5940976,24,576
16023,2,200,14,6.963845,23,529
16024,25,2102,14,6.5674295,16,256
16025,14,4004,16,7.083646,28,784
16026,25,700,16,6.482872,15,225
16027,72,500,12,6.453019,12,144
16028,40,2801,12,6.3064156,9,81
16029,45,800,12,7.2331777,10,100
16030,47,800,12,6.291569,7,49
16031,25,100,14,6.694181,44,1936
16032,67,504,13,6.789491,41,1681
16033,3,600,14,7.2050066,14,196
16034,5,200,10,6.9995627,35,1225
16035,33,1602,16,7.5616817,15,225
16036,21,1000,12,6.299373,12,144
16037,22,2900,13,6.645391,23,529
16038,34,2000,12,6.214608,34,1156
16039,34,1702,13,6.9077554,29,841
16040,51,2100,12,5.809143,16,256
16041,44,1700,12,6.4222474,16,256
16042,52,902,12,5.5955687,13,169
16043,3,3700,16,6.3279366,5,25
16044,25,1500,12,5.7365723,11,121
16045,47,1000,13,7.4563212,29,841
16046,73,1300,12,7.176019,20,400
16047,1,900,16,7.5616817,35,1225
16048,21,3411,13,7.2050066,39,1521
16049,44,700,16,5.521461,21,441
16050,43,1107,12,5.8468833,26,676
16051,3,4100,13,6.806659,7,49
16052,25,700,12,5.521461,20,400
16053,71,2711,12,7.4563212,28,784
16054,24,3200,13,6.5792513,33,1089
16055,1,600,12,6.9847164,26,676
16056,37,100,13,7.050856,26,676
16057,45,800,12,6.763174,20,400
16058,33,100,16,7.099646,6,36
16059,71,1601,16,7.6838994,31,961
16060,23,1100,13,6.206886,32,1024
16061,64,100,13,5.952244,39,1521
16062,49,2102,12,7.2050066,21,441
16063,44,2400,12,5.115996,44,1936
16064,23,3400,12,7.050856,19,361
16065,24,3400,16,6.56878,7,49
16066,42,600,12,6.253829,30,900
16067,14,2700,12,6.1345654,20,400
16068,12,1102,12,7.0864472,34,1156
16069,54,200,12,5.6645617,27,729
16070,25,1000,13,6.6651936,21,441
16071,13,4303,14,7.099646,37,1369
16072,33,1201,16,7.1153946,35,1225
16073,23,100,16,6.13039,30,900
16074,72,1306,10,6.0920057,24,576
16075,46,1600,12,6.694181,18,324
16076,44,1402,12,6.5400305,12,144
16077,49,100,13,7.2739997,11,121
16078,21,3510,16,6.963845,7,49
16079,14,2201,12,6.563984,23,529
16080,22,300,16,7.6496925,22,484
16081,54,600,16,6.453019,9,81
16082,48,500,11,6.7167,28,784
16083,71,2205,16,7.3632307,22,484
16084,12,904,12,6.9995627,30,900
16085,73,1702,12,6.4222474,31,961
16086,31,800,16,7.1153946,12,144
16087,13,1601,13,6.8625164,35,1225
16088,47,2801,12,5.9914646,35,1225
16089,21,3201,14,6.927558,24,576
16090,43,4018,13,6.8318706,19,361
16091,34,1706,16,7.768696,31,961
16092,21,3505,12,7.4338484,19,361
16093,41,300,12,6.9077554,40,1600
16094,13,1604,14,5.4981136,10,100
16095,23,4104,16,6.5940976,6,36
16096,64,600,12,5.1731544,25,625
16097,3,2000,12,6.5203943,45,2025
16098,43,3501,16,5.480639,26,676
16099,12,502,12,6.3969297,28,784
16100,73,300,12,6.1219864,10,100
16101,21,200,12,7.1153946,11,121
16102,54,600,13,7.2739997,35,1225
16103,46,100,12,5.952244,13,169
16104,44,2400,13,6.8277125,23,529
16105,49,4400,13,7.099646,17,289
16106,46,100,14,6.370954,31,961
16107,12,1103,12,7.5616817,7,49
16108,24,1400,12,6.2706976,20,400
16109,21,3404,13,7.2605767,23,529
16110,14,3201,11,6.056604,25,625
16111,22,3100,12,6.5118594,15,225
16112,71,2304,13,7.5516315,27,729
16113,53,1302,16,6.722352,42,1764
16114,49,2400,13,6.4222474,10,100
16115,23,1200,13,6.694181,32,1024
16116,22,2001,12,6.5118594,8,64
16117,21,2900,12,6.564723,14,196
16118,33,100,14,6.437752,32,1024
16119,4,1000,12,7.399163,21,441
16120,24,502,12,7.656992,32,1024
16121,3,3305,13,6.5808525,18,324
16122,72,500,12,6.40013,30,900
16123,49,2509,13,4.055124,18,324
16124,53,1000,12,5.035953,14,196
16125,53,1302,12,6.3904986,22,484
16126,21,1400,13,6.1345654,17,289
16127,2,300,14,6.453019,7,49
16128,42,1300,12,6.3904986,10,100
16129,34,1601,12,6.4434495,18,324
16130,3,3305,16,6.645391,12,144
16131,35,702,16,6.9268036,9,81
16132,40,3100,16,7.3270135,17,289
16133,45,1401,16,6.4222474,29,841
16134,49,4604,16,7.571632,33,1089
16135,24,201,12,6.645391,28,784
16136,11,103,16,6.0876484,17,289
16137,23,2400,12,6.111424,30,900
16138,33,1302,12,5.8468833,41,1681
16139,14,300,13,6.5940976,8,64
16140,73,1403,13,6.047554,10,100
16141,46,400,13,6.0532417,27,729
16142,42,600,14,6.8685346,22,484
16143,23,1100,12,6.963845,32,1024
16144,40,800,16,7.2050066,15,225
16145,2,300,12,6.283601,19,361
16146,24,904,12,7.4563212,38,1444
16147,71,2601,12,6.1753874,38,1444
16148,24,3103,12,6.763174,36,1296
16149,71,1202,16,8.740336,25,625
16150,42,1100,11,6.1387234,43,1849
16151,13,1001,12,6.848332,15,225
16152,44,2000,12,6.802395,40,1600
16153,24,2202,12,6.1753874,41,1681
16154,13,4017,16,6.8685346,8,64
16155,14,3303,13,6.694181,20,400
16156,73,1100,13,6.8685346,31,961
16157,33,1700,12,6.173786,9,81
16158,71,8107,16,7.933245,15,225
16159,46,1100,12,6.5674295,34,1156
16160,71,5403,12,6.5118594,46,2116
16161,73,602,12,6.6200733,26,676
16162,33,200,16,6.8685346,37,1369
16163,71,2707,13,6.8685346,41,1681
16164,40,302,12,6.7622476,21,441
16165,22,3200,13,6.6200733,34,1156
16166,49,2201,13,7.5208597,26,676
16167,49,4300,12,6.8645267,19,361
16168,62,102,16,6.991137,38,1444
16169,54,802,12,6.357709,25,625
16170,44,1800,11,6.6200733,40,1600
16171,23,800,12,7.1044655,22,484
16172,21,3405,16,7.656992,15,225
16173,41,2400,16,5.69448,19,361
16174,71,7602,16,7.7440033,22,484
16175,49,4622,13,5.153736,36,1296
16176,65,400,16,6.453019,19,361
16177,54,2400,13,6.5940976,15,225
16178,49,2304,16,6.6602798,13,169
16179,71,5401,16,6.763174,18,324
16180,14,1300,16,6.802395,25,625
16181,41,903,14,7.2050066,24,576
16182,71,2002,12,5.521461,8,64
16183,22,3500,12,6.645391,15,225
16184,13,4016,12,7.0659795,24,576
16185,54,1600,12,5.952244,26,676
16186,54,3101,16,8.743409,40,1600
16187,23,3100,12,7.2605767,28,784
16188,44,1503,13,6.9077554,23,529
16189,47,2100,16,6.291569,29,841
16190,4,500,13,7.246971,39,1521
16191,61,116,16,6.8277125,32,1024
16192,31,600,13,5.77192,42,1764
16193,43,1400,12,6.5400305,29,841
16194,31,500,12,6.9056253,34,1156
16195,33,100,16,6.5400305,21,441
16196,62,810,13,7.5608974,19,361
16197,43,2602,16,6.3969297,20,400
16198,14,300,12,6.5940976,30,900
16199,11,102,10,6.888337,48,2304
16200,25,1800,13,6.5940976,9,81
16201,14,901,12,5.809143,28,784
16202,73,1201,13,6.2260804,40,1600
16203,61,120,16,6.299373,17,289
16204,44,3200,12,6.9268036,35,1225
16205,13,1005,14,6.7177114,10,100
16206,49,2506,14,7.338538,24,576
16207,33,1002,13,6.6071696,17,289
16208,22,1800,12,6.7361455,21,441
16209,13,4204,14,6.1387234,9,81
16210,44,2800,12,6.4799266,42,1764
16211,49,4613,13,7.2605767,38,1444
16212,23,1300,16,7.2850494,11,121
16213,40,1800,12,5.9671326,10,100
16214,14,3401,12,6.694181,22,484
16215,51,2400,12,6.645391,40,1600
16216,24,3700,10,6.3064156,42,1764
16217,43,2802,12,6.001034,17,289
16218,71,2305,16,6.684612,20,400
16219,71,7607,16,6.9077554,6,36
16220,24,2400,12,7.2191916,24,576
16221,23,3400,14,7.130899,19,361
16222,51,1902,16,7.4108586,19,361
16223,54,3201,12,8.743409,36,1296
16224,31,1500,13,6.5674295,9,81
16225,71,2104,13,7.638643,29,841
16226,49,1800,13,6.047554,37,1369
16227,13,2300,14,5.952244,28,784
16228,47,4800,12,7.050856,33,1089
16229,23,3500,12,5.560682,28,784
16230,25,100,14,6.4222474,29,841
16231,52,1201,12,6.9077554,35,1225
16232,34,1900,14,6.8277125,18,324
16233,51,1500,14,6.5118594,9,81
16234,52,1300,16,8.745125,36,1296
16235,51,1000,13,6.0810766,18,324
16236,81,400,12,5.8956733,15,225
16237,24,201,9,6.214608,29,841
16238,4,500,12,6.4222474,15,225
16239,12,1001,13,6.645391,26,676
16240,24,4103,16,7.2191916,24,576
16241,40,1800,13,6.586848,16,256
16242,67,100,12,6.288716,8,64
16243,54,2300,12,6.8277125,35,1225
16244,49,5304,12,6.571283,24,576
16245,43,2704,13,6.3099184,43,1849
16246,43,3800,12,6.645391,18,324
16247,62,801,13,6.357709,9,81
16248,54,2300,12,6.733402,13,169
16249,36,100,12,6.1753874,33,1089
16250,72,1311,13,6.8685346,22,484
16251,44,2100,13,7.050856,33,1089
16252,66,601,12,6.6741405,19,361
16253,3,4500,12,4.7229533,37,1369
16254,51,700,12,6.1753874,14,196
16255,65,508,13,6.234811,30,900
16256,14,1806,16,7.4563212,14,196
16257,62,817,16,6.357709,8,64
16258,45,2400,16,6.1345654,39,1521
16259,23,2100,13,6.55108,9,81
16260,42,1100,16,7.050856,11,121
16261,21,3303,12,7.2050066,35,1225
16262,52,1500,12,6.844242,20,400
16263,13,1003,12,5.8468833,14,196
16264,24,3002,13,7.2331777,35,1225
16265,44,3800,12,6.5118594,29,841
16266,12,2302,16,7.287245,32,1024
16267,14,4110,16,6.0920057,11,121
16268,67,301,12,6.5940976,7,49
16269,67,507,12,6.9077554,30,900
16270,31,500,12,6.1006637,39,1521
16271,71,5702,16,7.2050066,11,121
16272,41,1300,16,8.731063,14,196
16273,25,1800,12,6.9077554,17,289
16274,54,1400,9,5.846439,22,484
16275,1,700,13,6.645391,26,676
16276,3,100,13,6.55108,28,784
16277,14,4201,13,7.5208597,17,289
16278,12,1203,12,6.0744615,28,784
16279,43,2802,12,6.1713796,23,529
16280,4,600,12,6.9077554,30,900
16281,44,2900,9,6.6200733,36,1296
16282,12,301,14,6.214608,36,1296
16283,49,4000,13,6.763174,26,676
16284,3,300,16,6.645391,30,900
16285,71,3302,14,7.933245,32,1024
16286,62,815,13,7.2739997,19,361
16287,22,1700,12,5.908083,36,1296
16288,66,300,13,5.8742824,31,961
16289,47,3700,12,5.9009504,32,1024
16290,41,200,13,6.4222474,20,400
16291,6,100,13,6.763174,38,1444
16292,32,400,12,6.763174,35,1225
16293,14,100,16,4.965173,30,900
16294,45,900,13,6.8685346,36,1296
16295,4,800,9,6.453019,43,1849
16296,23,200,13,5.846439,22,484
16297,14,4004,16,6.888337,22,484
16298,54,3201,13,6.981863,21,441
16299,22,3300,10,6.6676416,24,576
16300,64,500,16,6.806659,20,400
16301,71,2500,16,7.3632307,17,289
16302,56,1100,12,6.617506,32,1024
16303,41,1000,12,7.130899,11,121
16304,40,400,12,7.2331777,38,1444
16305,71,7200,16,6.2597284,17,289
16306,41,1500,13,6.8685346,38,1444
16307,54,3202,13,6.9268036,15,225
16308,43,3613,11,6.8685346,26,676
16309,52,400,12,7.090077,16,256
16310,3,4100,16,6.482872,30,900
16311,54,1000,12,5.8468833,9,81
16312,1,1300,12,6.963845,29,841
16313,43,3505,12,5.521461,31,961
16314,73,601,16,7.2739997,16,256
16315,35,200,16,6.578182,23,529
16316,64,300,12,8.922658,21,441
16317,31,600,12,5.9914646,42,1764
16318,22,1400,12,5.8413124,42,1764
16319,14,4002,16,6.645391,8,64
16320,34,800,13,5.48224,18,324
16321,64,100,16,6.214608,18,324
16322,4,1100,16,6.645391,9,81
16323,23,3805,13,7.176019,17,289
16324,25,600,12,7.0169544,31,961
16325,71,5409,12,5.7291,18,324
16326,82,307,13,6.357709,18,324
16327,42,900,16,6.645391,6,36
16328,71,2105,16,8.740336,15,225
16329,21,3103,12,7.2739997,38,1444
16330,22,1902,12,7.4224195,29,841
16331,62,700,16,6.5940976,29,841
16332,13,1601,16,6.357709,10,100
16333,71,2602,12,7.7356353,35,1225
16334,49,5401,16,7.050856,7,49
16335,81,400,16,7.2191916,12,144
16336,54,1600,11,6.5035396,20,400
16337,44,500,16,6.1753874,17,289
16338,21,1101,13,6.6200733,14,196
16339,71,5402,16,7.967147,20,400
16340,41,1600,12,6.740701,43,1849
16341,48,202,14,7.099646,21,441
16342,41,200,16,7.2605767,25,625
16343,1,1000,12,6.769819,35,1225
16344,43,3610,12,6.288716,27,729
16345,4,1000,12,7.3132205,36,1296
16346,54,502,9,6.357709,41,1681
16347,51,400,12,6.357709,22,484
16348,23,2505,13,8.712254,39,1521
16349,43,702,16,6.2523484,5,25
16350,24,1900,13,6.1049647,13,169
16351,63,500,12,6.6200733,24,576
16352,54,802,11,6.0920057,23,529
16353,13,1604,13,9.721166,23,529
16354,71,2703,13,6.239926,35,1225
16355,66,601,12,6.763174,43,1849
16356,33,700,16,7.130899,22,484
16357,22,3800,13,4.748271,34,1156
16358,44,600,12,6.214608,20,400
16359,51,800,13,6.357709,22,484
16360,51,2200,12,6.4222474,22,484
16361,1,2200,16,7.3753524,19,361
16362,14,4204,12,6.8193445,40,1600
16363,49,5500,12,6.530461,43,1849
16364,71,2108,14,7.6905146,22,484
16365,14,4101,12,7.3753524,22,484
16366,40,200,16,6.5118594,9,81
16367,43,4015,12,6.214608,24,576
16368,32,400,12,6.191261,18,324
16369,24,400,10,5.7037826,26,676
16370,45,800,10,5.6645617,26,676
16371,51,100,12,6.5940976,13,169
16372,12,1201,16,6.5118594,18,324
16373,40,3000,16,6.9077554,8,64
16374,21,3001,14,7.399163,14,196
16375,12,1700,12,6.3687587,22,484
16376,62,811,13,7.2739997,33,1089
16377,49,2101,14,6.1753874,6,36
16378,14,3500,16,6.357709,15,225
16379,54,3201,13,6.740701,29,841
16380,54,3102,16,5.115996,10,100
16381,21,3506,16,6.645391,24,576
16382,14,4201,13,7.050856,34,1156
16383,23,4102,12,7.2050066,33,1089
16384,67,601,12,5.7446046,10,100
16385,71,100,12,6.4222474,35,1225
16386,61,116,16,6.8685346,4,16
16387,71,600,13,6.3969297,7,49
16388,71,400,13,6.514713,34,1156
16389,33,1900,13,6.5674295,32,1024
16390,40,2200,14,7.399163,14,196
16391,14,1600,12,6.4222474,18,324
16392,49,5100,16,7.1612043,17,289
16393,44,1101,14,9.328123,19,361
16394,52,1300,9,5.4075165,49,2401
16395,49,501,12,6.001034,20,400
16396,49,1700,13,6.963845,43,1849
16397,49,4605,16,6.3775115,10,100
16398,13,2402,16,6.694181,8,64
16399,51,500,10,7.134227,16,256
16400,43,2001,16,6.288716,12,144
16401,65,400,12,4.9024215,36,1296
16402,21,700,16,6.981863,40,1600
16403,12,902,16,6.888337,7,49
16404,13,2500,13,5.8517027,6,36
16405,73,1500,12,6.7177114,14,196
16406,22,3400,13,6.1345654,18,324
16407,21,3404,12,6.8685346,42,1764
16408,25,1500,16,6.763174,17,289
16409,40,2802,16,7.050856,26,676
16410,3,1500,13,6.5940976,12,144
16411,23,4104,16,6.482872,9,81
16412,24,2400,12,6.7429714,29,841
16413,72,1306,14,6.1345654,8,64
16414,49,5609,16,6.763174,6,36
16415,24,701,14,6.6602798,25,625
16416,12,502,12,7.2331777,21,441
16417,22,3200,12,6.4222474,28,784
16418,21,3404,16,7.4563212,22,484
16419,21,3403,13,6.888337,45,2025
16420,21,1500,16,6.645391,34,1156
16421,22,3300,16,6.9077554,14,196
16422,34,2500,12,7.1153946,16,256
16423,71,7000,13,6.6700835,8,64
16424,23,900,12,6.357709,17,289
16425,22,2700,12,6.199104,34,1156
16426,24,1800,12,7.176019,17,289
16427,48,202,14,6.7177114,18,324
16428,49,2510,13,7.099646,25,625
16429,49,3400,13,6.5094075,31,961
16430,45,1200,12,6.357709,30,900
16431,71,2102,14,6.645391,35,1225
16432,21,3406,16,6.645391,12,144
16433,45,1902,12,6.127597,19,361
16434,71,8113,12,5.637533,37,1369
16435,21,1600,14,6.4590616,17,289
16436,61,400,16,7.2739997,30,900
16437,40,2700,12,6.288716,31,961
16438,72,600,12,5.5745707,21,441
16439,12,2202,10,6.981863,18,324
16440,25,1400,13,5.7291,24,576
16441,72,1000,13,6.4191175,28,784
16442,12,1201,14,6.645391,13,169
16443,14,3802,12,6.1345654,14,196
16444,71,5000,16,6.3904986,10,100
16445,13,3503,12,7.3540425,31,961
16446,12,2400,12,5.952244,25,625
16447,71,6801,14,5.5173707,20,400
16448,24,1400,12,7.1153946,19,361
16449,45,1200,12,5.952244,12,144
16450,3,2000,12,6.9268036,26,676
16451,54,2400,16,6.437752,3,9
16452,49,5202,12,5.654992,15,225
16453,71,5702,13,7.325959,18,324
16454,49,4624,16,7.2050066,30,900
16455,73,1402,12,7.0030656,31,961
16456,14,100,12,6.047554,44,1936
16457,71,1101,16,7.5616817,24,576
16458,71,1504,12,6.5940976,20,400
16459,23,2302,12,7.3753524,43,1849
16460,63,800,13,6.1753874,14,196
16461,67,603,16,7.0169544,9,81
16462,71,1502,14,7.7848253,19,361
16463,22,600,13,6.645391,13,169
16464,71,8112,16,7.1612043,20,400
