,occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
939,1,980,1,1120,0,250,0,2.0,1.0,0.0,1,1,0,16666.0,2916.0,7535.0,760.0,250.0,256.0,0.0,1,17.0,1,1,0,36.0,38.0,1,360.0,950.0,2,0,0,0,0,0,1,459.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,1.0,1.2894737,0.0,1
940,1,57,1,1120,0,46,3,1.0,0.0,3.0,0,1,0,2167.0,1733.0,565.0,63.0,0.0,10.0,4.0,1,32.0,2,6,0,17.0,29.0,0,360.0,79.0,2,0,0,0,0,0,2,47.0,3.6,0.0,1,0,1,1,0,0,1,1.0,0,1,0,1,0,0,0,0.0,0.9047619,1.0,0
941,1,135,1,1120,0,66,0,1.0,1.0,0.0,0,0,0,3042.0,3167.0,1471.0,146.0,0.0,13.0,1.0,1,6.0,2,5,0,22.0,36.0,0,360.0,147.0,1,1,0,0,0,0,1,17.0,3.9,0.0,0,1,0,1,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.9246575,0.0,1
942,1,153,1,1120,1,19,8,1.0,0.0,0.0,0,1,0,1679.0,4844.0,1678.0,170.0,0.0,19.0,2.0,1,12.0,2,2,0,26.0,35.0,0,360.0,170.0,2,1,0,0,0,0,2,15.0,3.2,1.0,1,0,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9,0.0,1
943,1,143,2,1120,1,65,0,1.0,0.0,0.0,0,1,0,5417.0,0.0,1332.0,180.0,0.0,39.0,2.0,0,32.0,2,5,0,24.59,29.4,1,480.0,150.0,1,0,0,0,0,1,2,59.0,3.2,0.0,0,1,0,1,1,1,0,0.0,0,1,0,1,0,0,0,0.0,0.79444444,0.0,0
944,1,116,1,1120,0,29,1,1.0,1.0,1.0,0,0,0,2371.0,1666.0,1207.0,146.0,0.0,42.0,0.0,1,19.0,2,1,0,29.9,36.9,0,360.0,146.0,2,0,0,0,0,0,999,35.0,3.9,0.0,1,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79452056,0.0,1
945,1,172,1,1120,0,69,1,1.0,1.0,0.0,0,1,0,2383.0,3334.0,1756.0,216.0,0.0,61.7,1.0,1,14.0,2,2,0,30.7,35.6,0,360.0,225.0,2,0,0,1,0,0,999,112.6,4.3,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7962963,0.0,1
946,1,114,1,1120,0,89,0,1.0,1.0,0.0,0,0,0,4238.0,3160.0,1100.0,113.6,36.0,33.0,1.0,1,3.0,1,1,0,15.0,18.0,0,360.0,142.0,2,0,0,0,0,0,1,337.71,3.9,0.0,1,1,1,0,1,1,0,1.0,0,1,1,0,0,0,1,0.0,1.0035211,0.0,0
947,1,110,1,1120,0,68,1,1.0,1.0,3.0,0,1,0,4416.0,1250.0,1585.0,235.0,0.0,2.56,1.0,1,7.0,1,6,0,27.42,33.0,0,360.0,235.0,2,0,0,0,0,0,3,-93.64,3.1,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.4680851,0.0,1
948,1,94,3,1120,1,56,0,1.0,1.0,3.0,0,0,0,1750.0,2935.0,987.0,118.0,34.0,6.0,1.0,0,18.0,1,6,1,19.92,28.7,1,360.0,118.0,2,0,0,0,0,0,1,93.0,1.8,0.0,0,1,0,1,1,1,0,0.0,1,0,1,0,0,0,0,0.0,0.7966102,0.0,0
949,1,75,1,1120,1,48,0,1.0,0.0,0.0,0,0,1,6600.0,0.0,845.0,75.0,0.0,20.0,1.0,1,7.0,2,1,0,13.0,20.0,1,300.0,137.0,2,0,0,0,0,0,2,339.0,3.2,0.0,1,0,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,1.0,0.0,1
950,1,313,1,1120,0,252,0,1.0,1.0,2.0,0,0,1,21022.0,0.0,3312.0,391.0,0.0,110.0,3.0,1,20.0,1,5,0,15.0,39.0,0,360.0,392.0,2,0,0,0,0,0,2,569.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.8005115,1.0,1
951,1,200,1,1120,1,82,9,1.0,1.0,1.0,0,0,0,6875.0,0.0,2298.0,250.0,0.0,61.87,1.0,1,21.0,2,1,0,30.8,30.8,0,360.0,250.9,2,0,0,0,0,0,1,167.77,2.0,0.0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
952,1,135,1,1120,0,56,1,1.0,1.0,1.0,0,0,0,4666.0,0.0,1397.0,255.0,0.0,148.0,2.0,1,5.0,1,1,0,30.0,30.0,0,360.0,255.0,2,0,0,0,0,0,3,184.0,5.3,0.0,0,1,1,1,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0.5294118,0.0,1
953,1,151,2,1120,0,72,0,1.0,0.0,0.0,0,1,0,5000.0,2541.0,1393.0,168.0,0.0,37.0,0.0,1,0.0,2,1,0,22.86,37.8,1,480.0,168.0,1,0,0,0,0,0,1,54.0,2.0,,1,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.89880955,0.0,1
954,1,155,1,1120,0,62,0,1.0,0.0,0.0,0,0,0,5208.0,0.0,1582.0,215.0,0.0,50.0,1.0,1,12.0,2,1,0,30.0,31.0,0,360.0,225.0,2,0,0,1,0,0,5,-1.0,4.3,,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7209302,0.0,1
955,1,285,1,1120,0,115,0,1.0,1.0,1.0,0,0,0,9617.0,0.0,2578.0,375.0,0.0,95.0,1.0,1,0.0,1,2,0,28.0,28.0,1,360.0,375.0,2,0,0,0,0,0,1,218.0,1.8,0.0,0,1,0,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.76,0.0,1
956,1,162,1,1120,0,32,1,3.0,0.0,0.0,0,0,1,4841.0,0.0,1647.0,162.0,0.0,15.51,1.0,1,6.0,2,2,0,34.0,35.0,0,360.0,180.0,3,1,0,0,0,0,2,71.73,10.6,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,1.0,1.0,0.0,1
957,1,79,3,1120,0,43,0,1.0,1.0,1.0,0,0,0,3564.0,0.0,862.0,83.0,0.0,2.0,1.0,1,10.0,2,1,0,24.0,32.0,0,360.0,83.0,2,1,1,1,0,0,0,18.0,3.2,0.0,0,0,0,1,1,0,0,0.0,1,0,0,1,0,0,1,0.0,0.9518072,0.0,1
958,1,135,1,1120,0,65,8,1.0,1.0,2.0,0,0,0,3480.0,1950.0,1433.0,150.0,0.0,13.0,3.0,1,12.0,2,2,0,24.6,31.7,1,360.0,151.0,2,1,0,0,0,0,1,48.0,3.2,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9,1.0,1
959,1,110,1,1120,0,54,0,1.0,0.0,0.0,0,0,0,3958.0,0.0,1130.0,137.0,0.0,58.0,2.0,1,6.0,2,1,0,30.75,32.8,0,360.0,138.0,1,0,0,0,0,0,2,72.0,3.2,,1,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8029197,0.0,1
960,1,170,1,1120,0,110,8,1.0,1.0,2.0,1,1,0,9166.0,0.0,1700.0,253.0,0.0,99.8,4.0,1,20.0,2,1,0,18.5,43.1,1,300.0,255.0,2,0,0,0,0,0,1,344.8,3.1,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.67193675,1.0,1
961,1,113,3,1120,0,60,0,1.0,1.0,1.0,0,1,0,2014.0,2925.0,1210.0,125.0,0.0,31.0,1.0,1,7.0,2,6,0,25.0,30.0,1,360.0,125.0,2,0,0,0,0,1,1,65.0,2.0,0.0,0,1,1,0,1,1,0,1.0,1,0,0,1,0,0,0,0.0,0.904,0.0,0
962,1,93,3,1120,0,40,0,1.0,1.0,0.0,0,1,0,1800.0,2934.0,962.0,85.0,0.0,4.5,1.0,0,8.0,1,6,1,20.36,41.3,0,360.0,98.0,2,0,0,0,1,1,3,9.6,4.3,0.0,0,1,0,0,0,0,1,1.0,1,0,1,0,0,0,0,0.0,1.0941176,0.0,0
963,1,97,1,1120,0,58,3,1.0,0.0,0.0,0,0,0,2695.0,2167.0,1122.0,121.0,0.0,17.0,2.0,1,41.0,1,1,0,23.0,34.0,1,360.0,121.0,2,0,0,1,0,0,1,45.0,2.0,0.0,0,1,0,0,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0.8016529,0.0,1
964,1,91,1,1120,0,37,0,1.0,0.0,1.0,0,0,0,3353.0,0.0,1183.0,114.0,15.0,8.0,2.0,1,6.0,2,2,0,37.15,46.1,1,360.0,116.0,1,0,0,1,0,0,1,18.0,5.3,0.0,1,1,0,1,0,0,0,0.0,0,1,0,1,0,0,1,0.0,0.7982456,0.0,1
965,1,181,1,1120,0,47,0,1.0,1.0,2.0,0,0,1,2770.0,1083.0,1822.0,278.0,0.0,106.0,1.0,1,18.0,1,1,0,47.0,47.0,0,360.0,278.0,2,0,0,1,0,0,2,418.0,4.3,0.0,0,1,0,0,0,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6510791,0.0,1
966,1,95,1,1120,0,44,3,1.0,0.0,0.0,1,1,0,3650.0,0.0,975.0,125.0,0.0,2.0,1.0,1,10.0,2,2,0,27.0,36.0,0,360.0,125.0,2,0,0,0,0,0,1,269.0,3.2,,1,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.76,0.0,1
967,1,142,1,1120,0,103,0,1.0,0.0,0.0,0,0,0,8572.0,0.0,1329.0,242.0,0.0,146.0,0.0,1,4.0,1,1,0,15.5,24.3,1,360.0,243.0,1,0,0,0,0,0,999,471.0,3.2,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.58677685,0.0,1
968,1,115,1,1120,0,48,0,1.0,1.0,0.0,0,0,0,4116.0,0.0,1181.0,220.0,0.0,177.0,1.0,1,21.0,1,1,0,24.0,33.0,0,360.0,210.0,2,0,0,0,0,0,2,382.0,3.9,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.52272725,0.0,1
969,1,396,1,1120,0,150,0,1.0,1.0,1.0,0,0,0,12500.0,0.0,3772.0,495.0,0.0,96.0,2.0,1,18.0,2,2,0,30.0,30.0,1,360.0,530.0,2,0,0,0,0,0,2,218.0,1.8,0.0,0,1,0,1,1,0,1,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,0
970,1,105,1,1120,0,666,9,1.0,1.0,1.0,0,0,0,2875.0,1750.0,908.0,165.0,0.0,90.0,1.0,1,9.0,2,1,0,23.0,29.0,0,360.0,165.0,2,0,0,0,0,0,1,112.0,10.6,0.0,1,1,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.6363636,0.0,1
971,1,130,1,1120,0,54,6,1.0,1.0,2.0,0,1,0,4483.0,0.0,1483.0,206.0,0.0,9.0,0.0,1,2.0,1,1,0,31.0,36.0,0,360.0,206.0,2,0,0,0,0,0,10,107.0,10.6,0.0,1,1,0,1,0,0,0,1.0,0,1,1,0,0,0,1,0.0,0.63106793,0.0,1
972,1,132,1,1120,0,60,0,1.0,0.0,0.0,0,0,0,5000.0,0.0,1282.0,155.0,0.0,3.75,2.0,1,13.0,2,2,0,26.0,37.0,1,360.0,195.0,1,0,0,1,0,0,1,40.25,5.3,0.0,1,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8516129,0.0,1
973,1,143,1,1120,0,63,1,1.0,1.0,0.0,0,0,0,5225.0,0.0,1506.0,212.0,0.0,36.55,2.0,1,22.0,3,3,0,29.0,35.0,0,360.0,212.0,2,0,0,0,0,0,1,257.63,4.3,,0,1,0,0,1,0,0,1.0,0,1,0,0,1,0,1,0.0,0.6745283,0.0,1
974,1,144,1,1120,0,84,3,1.0,0.0,1.0,1,1,0,3880.0,3083.0,1611.0,160.0,0.0,37.0,4.0,1,33.0,2,3,0,23.0,32.0,0,180.0,173.0,2,0,0,0,0,0,4,67.0,3.2,0.0,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.9,1.0,1
975,1,96,1,1120,0,41,0,1.0,1.0,1.0,0,0,0,1625.0,1803.0,1009.0,120.0,0.0,20.0,2.0,1,23.0,2,2,0,29.62,32.1,1,360.0,120.0,2,0,0,1,0,0,2,48.0,4.3,,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
976,1,140,1,1120,0,78,3,1.0,0.0,0.0,0,0,0,4000.0,2500.0,1451.0,178.0,0.0,50.0,4.0,1,15.0,2,1,0,24.0,38.0,0,360.0,184.0,2,0,0,0,0,0,4,107.0,3.2,0.0,0,1,0,0,1,1,0,1.0,0,1,0,1,0,0,1,0.0,0.78651685,1.0,0
977,1,159,1,1120,0,68,3,1.0,0.0,0.0,0,0,0,3017.0,2845.0,1595.0,212.0,0.0,97.0,4.0,0,32.0,2,5,0,32.0,47.0,0,180.0,213.0,2,0,0,0,0,0,4,114.0,4.3,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.75,1.0,1
978,1,134,1,1120,1,60,0,1.0,0.0,1.0,0,1,0,3658.0,2000.0,1350.0,179.0,0.0,65.4,3.0,1,26.0,2,1,0,23.88,31.7,0,360.0,179.0,1,0,0,0,0,0,1,179.7,3.2,0.0,0,0,0,1,1,0,0,,0,1,0,1,0,0,1,0.0,0.74860334,1.0,1
979,1,183,1,1120,0,91,9,1.0,1.0,2.0,0,0,0,7600.0,0.0,1807.0,229.0,0.0,147.0,1.0,1,41.0,1,1,1,23.85,38.2,0,360.0,236.0,2,0,0,0,0,0,1,317.0,4.3,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7991266,0.0,1
980,1,166,1,1120,0,80,1,1.0,1.0,0.0,0,1,0,3292.0,3417.0,1886.0,222.0,0.0,48.69,1.0,1,7.0,1,1,0,26.62,32.3,0,360.0,222.0,2,0,0,0,0,1,1,193.81,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7477477,0.0,1
981,1,120,1,1120,0,34,0,1.0,1.0,3.0,0,0,1,7485.0,1646.0,1280.0,160.0,0.0,62.0,1.0,1,23.0,2,5,0,19.0,31.0,0,180.0,160.0,1,0,0,0,0,0,4,1150.4,4.3,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.75,0.0,1
982,1,111,1,1120,0,46,0,1.0,0.0,0.0,0,0,0,3382.0,0.0,1070.0,129.0,0.0,45.0,0.0,1,2.0,2,1,0,28.0,35.0,0,300.0,145.0,2,0,0,0,0,0,2,17.0,3.2,0.0,1,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8604651,0.0,1
983,1,128,1,1120,0,68,1,1.0,1.0,0.0,1,1,0,2631.0,3000.0,1244.0,142.0,0.0,21.96,1.0,1,27.0,1,3,0,22.0,37.0,0,360.0,148.0,2,1,0,0,0,0,1,56.192,2.0,0.0,0,0,0,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.90140843,0.0,1
984,1,169,1,1120,0,83,0,1.0,1.0,0.0,0,0,0,3895.0,3054.0,1670.0,188.0,0.0,45.0,1.0,1,16.0,2,1,0,24.0,33.0,0,360.0,190.0,2,1,0,0,0,0,2,68.0,3.1,0.0,1,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.89893615,0.0,1
985,1,212,1,1120,0,105,0,1.0,0.0,0.0,0,0,0,7252.0,1517.0,2251.0,235.0,0.0,33.0,1.0,1,26.0,2,1,0,26.0,37.0,0,360.0,235.0,2,1,0,0,0,0,2,109.0,2.0,0.0,0,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9021277,0.0,1
986,1,130,1,1120,0,48,0,1.0,1.0,0.0,0,0,0,3908.0,0.0,1334.0,142.0,0.0,21.0,1.0,1,7.0,2,6,0,31.0,38.0,0,360.0,142.0,2,1,0,0,0,0,3,102.0,10.6,0.0,0,1,1,1,0,1,0,1.0,0,1,0,1,0,0,0,0.0,0.91549295,0.0,0
987,1,73,1,1120,0,30,0,1.0,0.0,1.0,0,0,0,2527.0,0.0,889.0,91.0,0.0,47.0,2.0,1,4.0,2,1,0,35.0,35.0,1,360.0,91.0,1,0,0,0,0,0,2,54.0,1.8,0.0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8021978,0.0,1
988,1,69,3,1120,0,22,0,1.0,0.0,0.0,0,1,0,2000.0,0.0,718.0,107.0,0.0,49.0,1.0,1,15.0,3,2,0,38.86,38.9,1,360.0,110.0,2,0,0,1,0,0,999,159.0,10.6,0.0,1,1,1,1,0,0,0,1.0,1,0,0,0,1,0,1,0.0,0.6448598,0.0,1
989,1,149,1,1120,0,53,0,1.0,0.0,0.0,0,0,0,1829.0,2597.0,1538.0,160.0,0.0,14.0,1.0,1,28.0,2,1,0,34.0,37.0,1,360.0,162.0,2,1,0,0,0,0,1,23.0,3.1,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.93125,0.0,1
990,1,100,1,1120,0,53,0,1.0,0.0,0.0,0,0,0,2925.0,1104.0,1300.0,125.0,19.0,58.0,2.0,1,8.0,2,1,0,31.0,36.0,0,360.0,128.0,1,0,0,0,0,0,2,66.0,4.3,0.0,1,1,0,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
991,1,135,1,1120,1,65,5,1.0,0.0,0.0,0,1,0,3762.0,1666.0,1334.0,150.0,0.0,65.0,1.0,1,10.0,2,1,0,25.0,29.0,0,360.0,150.0,2,1,0,0,0,0,999,188.0,3.2,0.0,1,1,0,1,1,0,1,0.0,0,1,0,1,0,0,1,0.0,0.9,0.0,0
992,1,104,3,1120,0,52,0,2.0,0.0,0.0,0,1,0,2400.0,1863.0,1148.0,115.0,0.0,32.0,2.0,0,12.0,2,2,1,27.0,44.0,0,360.0,115.0,2,0,0,0,0,0,1,63.0,3.2,0.0,1,1,0,0,1,1,0,0.0,1,0,0,1,0,0,1,1.0,0.90434784,0.0,0
993,1,110,3,1120,0,48,0,1.0,1.0,0.0,0,0,0,2431.0,1820.0,1128.0,116.0,0.0,5.0,2.0,0,20.0,2,6,1,26.0,36.0,1,360.0,116.0,1,0,0,0,0,0,999,3.0,4.3,0.0,1,1,1,1,0,0,0,1.0,1,0,0,1,0,0,0,0.0,0.94827586,0.0,1
994,1,480,2,1120,0,240,0,1.0,0.0,0.0,0,0,0,20233.0,0.0,5281.0,600.0,0.0,340.0,0.0,1,10.0,2,1,0,26.1,26.3,1,360.0,607.0,1,0,0,0,0,0,999,2199.0,4.3,0.0,0,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
995,1,150,1,1120,0,312,0,1.0,0.0,4.0,0,0,1,26000.0,0.0,1499.0,190.0,0.0,58.0,3.0,1,12.0,3,2,0,6.0,21.0,1,360.0,200.0,2,0,0,0,0,0,7,125.0,3.2,0.0,1,1,1,0,1,0,0,1.0,0,1,0,0,1,0,1,0.0,0.7894737,1.0,1
996,1,185,1,1120,0,110,1,1.0,1.0,2.0,0,0,0,7667.0,0.0,1937.0,210.0,0.0,11.0,1.0,1,20.0,2,1,0,25.0,32.0,0,360.0,215.0,2,1,0,0,0,0,1,241.0,4.3,,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.88095236,0.0,1
997,1,160,3,1120,0,120,0,3.0,1.0,2.0,0,0,0,4912.0,4614.0,1616.0,178.0,0.0,37.0,3.0,1,9.0,3,2,0,17.0,24.0,0,360.0,181.4,3,0,0,0,0,0,1,273.0,3.2,0.0,1,0,0,1,1,0,0,1.0,1,0,0,0,1,0,1,1.0,0.8988764,1.0,1
998,1,240,1,1120,0,95,0,1.0,1.0,0.0,0,0,0,4600.0,3333.0,2280.0,294.0,0.0,37.0,2.0,1,0.0,2,2,0,28.5,28.5,1,360.0,409.0,2,0,0,0,0,0,3,254.0,4.3,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.81632656,0.0,1
999,1,120,1,1120,0,69,0,1.0,1.0,3.0,0,0,0,4072.0,1667.0,1582.0,255.0,0.0,59.0,1.0,1,33.0,2,5,0,27.0,36.0,0,180.0,260.0,2,0,0,0,0,0,2,275.0,3.9,0.0,1,1,1,1,0,0,0,1.0,0,1,0,1,0,0,0,0.0,0.47058824,0.0,1
1000,1,84,1,1120,0,36,1,1.0,0.0,0.0,0,0,0,2917.0,0.0,853.0,120.0,0.0,210.0,1.0,1,9.0,1,1,0,30.0,31.0,0,360.0,124.0,2,0,0,0,0,0,1,315.0,3.2,0.0,0,1,1,0,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0.7,0.0,1
1001,1,115,1,1120,0,56,0,1.0,1.0,1.0,0,0,0,3423.0,1276.0,1175.0,170.0,0.0,32.1,1.0,1,18.0,1,2,0,25.0,29.0,0,360.0,172.5,2,0,0,0,0,0,4,95.2,3.6,0.0,0,1,0,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6764706,0.0,1
1002,1,111,1,1120,0,64,1,1.0,0.0,0.0,0,1,0,2927.0,2405.0,1145.0,140.0,0.0,40.0,2.0,1,7.0,2,2,0,21.5,32.2,0,360.0,141.0,2,0,0,0,0,0,2,64.0,3.1,0.0,1,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79285717,0.0,1
1003,1,43,1,1120,0,91,0,1.0,1.0,1.0,0,0,0,4960.0,2600.0,2319.0,288.0,187.0,53.0,2.0,1,19.0,1,1,0,31.0,37.0,1,360.0,288.0,2,0,0,0,0,0,4,230.0,3.1,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.14930555,0.0,1
1004,1,56,1,1120,0,30,3,1.0,0.0,0.0,0,1,0,2507.0,0.0,717.0,75.0,0.0,16.0,1.0,1,14.0,2,1,0,29.0,35.0,0,360.0,75.0,1,0,0,1,0,0,1,63.0,3.9,,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.74666667,0.0,1
1005,1,131,3,1120,0,69,0,1.0,1.0,2.0,0,0,0,2500.0,3333.0,1387.0,146.0,0.0,15.0,1.0,1,9.0,2,2,0,24.0,31.0,0,360.0,146.0,2,1,1,1,0,1,2,42.0,3.1,,1,1,0,0,0,0,0,1.0,1,0,0,1,0,0,1,0.0,0.89726025,0.0,1
1006,1,144,1,1120,0,68,0,1.0,1.0,2.0,0,0,1,5746.0,0.0,1527.0,210.0,0.0,69.0,2.0,1,11.0,1,1,0,25.0,31.0,0,84.0,180.0,2,0,0,0,0,0,1,261.0,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6857143,0.0,1
1007,1,65,3,1120,0,32,0,1.0,0.0,0.0,0,0,0,2918.0,0.0,735.0,68.0,0.0,15.2,2.0,1,10.0,2,5,0,20.6,39.2,0,360.0,68.0,2,0,0,0,0,0,3,23.2,2.0,0.0,0,1,0,0,1,0,1,0.0,1,0,0,1,0,0,0,0.0,0.9558824,0.0,0
1008,1,180,1,1120,1,52,1,2.0,0.0,0.0,0,0,0,3146.0,1211.0,831.0,189.9,0.0,4.4,2.0,1,4.0,2,5,1,19.1,30.0,0,360.0,189.9,3,1,0,0,0,0,3,49.2,3.9,1.0,1,0,1,1,0,1,0,1.0,0,1,0,1,0,0,0,1.0,0.94786733,0.0,0
1009,1,289,1,1120,0,116,0,1.0,1.0,1.0,0,0,0,4916.0,4185.0,3071.0,445.0,0.0,161.0,1.0,1,14.0,1,1,0,34.0,36.0,0,360.0,445.0,2,0,0,0,0,0,1,395.0,10.6,0.0,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6494382,0.0,1
1010,1,235,1,1120,0,120,0,1.0,1.0,0.0,0,1,1,5000.0,5000.0,1900.0,275.0,0.0,7.0,1.0,1,5.0,2,6,0,19.0,20.0,1,360.0,280.0,1,0,0,0,0,0,1,280.0,3.2,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.8545455,0.0,1
1011,1,91,1,1120,0,51,1,1.0,1.0,1.0,0,0,1,3200.0,1004.0,1080.0,130.0,0.0,52.0,2.0,1,17.0,2,1,0,26.0,35.0,0,360.0,130.0,1,0,0,0,0,0,1,531.0,3.6,0.0,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7,0.0,1
1012,1,242,1,1120,0,127,0,1.0,1.0,0.0,0,0,0,7250.0,3333.0,1796.0,305.0,0.0,180.0,4.0,1,20.0,1,1,0,19.26,19.4,1,360.0,305.0,2,0,0,0,0,0,3,286.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7934426,1.0,1
1013,1,70,1,1120,0,36,0,2.0,1.0,1.0,0,0,0,2980.0,0.0,725.0,120.0,0.0,3.0,2.0,1,13.0,2,2,0,24.0,34.0,1,360.0,142.0,3,0,0,1,0,0,3,9.0,3.1,0.0,1,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,1.0,0.5833333,0.0,1
1014,1,143,1,1120,0,61,3,1.0,1.0,2.0,0,0,0,5128.0,0.0,1543.0,189.0,0.0,40.0,2.0,1,11.0,1,1,0,28.2,45.7,0,360.0,190.0,2,0,0,0,0,0,1,344.0,3.2,0.0,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.75661373,0.0,1
1015,1,187,1,1120,0,184,1,1.0,1.0,4.0,0,1,0,15312.0,0.0,2351.0,577.0,0.0,627.0,2.0,1,22.0,1,1,0,14.5,16.4,0,360.0,577.0,2,0,0,0,0,0,2,1546.0,5.3,0.0,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.32409012,0.0,1
1016,1,160,1,1120,0,79,8,1.0,1.0,2.0,0,0,0,3958.0,2632.0,1441.0,215.0,0.0,24.0,1.0,1,29.0,2,2,0,22.0,32.0,1,360.0,219.0,2,0,0,0,0,0,2,124.0,3.2,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.74418604,0.0,1
1017,1,140,1,1120,0,300,1,1.0,1.0,0.0,0,0,1,25000.0,0.0,1660.0,190.0,0.0,388.0,2.0,1,13.0,2,1,0,7.0,8.0,0,180.0,191.0,2,0,0,0,0,0,2,1807.0,3.9,0.0,1,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7368421,0.0,1
1018,1,170,1,1120,0,174,8,1.0,1.0,2.0,1,1,0,14500.0,0.0,2268.0,526.8,0.0,435.5,2.0,1,5.0,2,1,0,16.0,18.0,0,180.0,540.0,2,0,0,0,0,0,1,545.42,5.3,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.32270312,0.0,1
1019,1,132,1,1120,0,50,0,1.0,1.0,3.0,0,0,0,4000.0,200.0,1433.0,180.0,0.0,4.0,4.0,1,18.0,1,2,0,35.0,35.0,1,360.0,300.0,2,0,0,1,1,0,3,65.0,10.6,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.73333335,1.0,1
