,wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
1212,17.788462,3.506032,16,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,3.0498762,3.0498762,2.87855,81,0.0
1213,22.435898,3.435243,20,0,0,1,0,5,16,19,0,1,1,0,0,0,1,1,0.0,0.0,3.1106622,25,0.0
1214,8.490566,1.8059175,10,0,0,1,0,12,12,12,0,2,1,0,0,0,1,1,0.0,0.0,2.1389556,144,0.0
1215,10.18868,1.4724462,17,0,0,0,1,8,20,20,1,2,1,0,0,0,1,1,0.0,9.173661,2.3212774,64,9.173661
1216,5.3648067,2.9445517,15,0,0,1,0,5,20,20,1,2,1,0,0,0,1,1,0.41024065,0.41024065,1.6798604,25,0.0
1217,6.7264576,3.715002,12,0,0,0,1,16,12,16,0,2,1,1,0,0,0,0,11.155029,11.155029,1.9060487,256,0.0
1218,3.3013206,2.6306183,12,1,0,0,0,9,12,12,0,1,1,1,0,0,0,1,9.769236,9.343459,1.1943226,81,-0.42577648
1219,41.474655,4.2698607,15,1,0,0,0,7,12,12,0,3,1,1,0,0,0,1,10.205619,9.8678875,3.7250826,49,-0.33773136
1220,10.407374,2.951186,15,1,0,0,0,11,16,16,0,2,1,1,0,0,0,1,12.387511,12.387511,2.3425145,121,0.0
1221,8.349802,1.5301261,11,0,1,0,0,14,11,10,0,3,1,0,1,0,0,1,14.163123,14.163123,2.122238,196,0.0
1222,4.6565776,1.7579877,12,0,0,1,0,15,12,8,0,5,0,0,1,0,0,1,9.692757,9.692757,1.5382807,225,0.0
1223,11.872146,2.0215096,16,0,1,0,0,4,13,14,0,3,1,0,1,0,0,1,9.349703,10.444347,2.474195,16,1.0946445
1224,9.615385,1.7266164,12,0,1,0,0,9,12,11,0,5,1,0,1,0,0,1,9.349703,10.444347,2.2633643,81,1.0946445
1225,7.735584,2.8031733,12,0,0,0,1,9,12,12,0,2,1,0,0,1,0,1,3.895709,3.810777,2.045831,81,-0.08493209
1226,91.30922,4.1645617,19,0,0,1,0,6,13,14,0,3,1,0,0,0,1,0,0.0,0.0,4.5142517,36,0.0
1227,12.980769,0.89311475,16,0,0,0,1,11,14,16,0,5,1,0,0,1,0,0,2.4440792,2.4440792,2.563469,121,0.0
1228,12.5,-0.6330607,8,0,0,0,1,19,6,10,1,9,1,0,1,0,0,1,7.582914,7.582914,2.5257287,361,0.0
1229,3.6281178,1.2309276,11,0,0,0,1,10,8,9,0,5,1,0,0,1,0,1,7.2819777,7.720351,1.288714,100,0.43837357
