,distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
2428,58100.0,58,16.41,904.0,20.0,5366.0,5467,6332.0,42419.0,5.9,78.1,84.0,76.0,0.0,,1998,,,0,0,0,0,0,0,1,8.606485,8.587838,8.559295,8.53778,6.8068295,46.332928,269.2881,73.75096,53.0,31.0,0.047190666,0.029777527,0.050058365,0.05373001,1.9099998,59.038086,0.011123657,0.15130997,3699.0,8.215817,25.0,1.63,5383.1504,8.591029,8.559295,0.031734467,0.007092476
2429,58110.0,58,14.9,730.0,,,3942,,26665.0,1.0,96.4,32.2,49.1,,,1992,110.5,4939.0,1,0,0,0,0,0,0,8.279444,,,,6.5930448,43.46824,222.01,,,,,,,,,,,,,,,1.403,4509.558,8.413955,,,
2430,58110.0,58,12.4,760.0,,,4200,,28029.0,0.5,97.9,50.8,39.2,,,1993,108.6,5420.0,0,1,0,0,0,0,0,8.34284,,8.279444,,6.6333184,44.00091,153.76,,32.2,18.599998,0.063396454,,,,-2.5,-68.25,0.040273666,0.5326729,3942.0,8.279444,32.2,1.445,4665.052,8.447854,8.413955,0.033899307,
2431,58110.0,58,12.5,745.0,,,4554,,26233.0,3.2,87.0,37.3,57.4,,,1994,123.1,7644.0,0,0,1,0,0,0,0,8.423761,,8.34284,,6.6133842,43.73685,156.25,,50.8,-13.5,0.08092117,0.063396454,,,0.10000038,2.4900055,-0.019934177,-0.26406097,3942.0,8.279444,32.2,1.482,4931.9634,8.503492,8.447854,0.055638313,0.033899307
2432,58110.0,58,13.61,762.0,20.9,5227.0,4934,5793.0,41920.0,3.56,86.2,56.3,55.6,,0.0,1995,,,0,0,0,1,0,0,0,8.503905,8.561593,8.423761,,6.6359468,44.03579,185.23209,73.30087,37.3,19.0,0.08014393,0.08092117,,,1.1099997,28.982086,0.022562504,0.29893875,3942.0,8.279444,32.2,1.524,5196.24,8.555691,8.503492,0.05219841,0.055638313
2433,58110.0,58,8.61,762.0,20.7,5380.0,5184,6075.0,43403.0,2.12,92.1,71.9,67.6,,0.0,1996,,,0,0,0,0,1,0,0,8.553332,8.590444,8.503905,8.561593,6.6359468,44.03579,74.132095,73.79572,56.3,15.600002,0.049427032,0.08014393,0.028850555,,-5.0,-111.09999,0.0,0.0,3942.0,8.279444,32.2,1.569,5302.9443,8.576017,8.555691,0.020326614,0.05219841
2434,58110.0,58,9.78,787.0,20.9,5535.0,5391,6136.0,44429.0,3.6,85.4,57.0,67.0,0.0,,1997,,,0,0,0,0,0,1,0,8.592486,8.618847,8.553332,8.590444,6.668228,44.465267,95.64839,74.28452,71.9,-14.900002,0.039154053,0.049427032,0.028403282,0.028850555,1.1700001,21.516296,0.0322814,0.4294777,3942.0,8.279444,32.2,1.605,5391.0,8.592486,8.576017,0.016469002,0.020326614
2435,58110.0,58,9.61,791.0,20.5,5689.0,5433,6528.0,42498.0,4.5,83.7,78.0,62.0,0.0,,1998,,,0,0,0,0,0,0,1,8.600246,8.64629,8.592486,8.618847,6.673298,44.532906,92.3521,74.75833,57.0,21.0,0.007760048,0.039154053,0.027442932,0.028403282,-0.17000008,-3.2962952,0.0050697327,0.0676384,3942.0,8.279444,32.2,1.63,5349.672,8.58479,8.592486,-0.0076961517,0.016469002
2436,59020.0,59,31.0,1473.0,,,4104,,27118.0,3.1,87.9,18.1,25.0,,,1992,109.4,5841.0,1,0,0,0,0,0,0,8.319717,,,,7.2950563,53.217846,961.0,,,,,,,,,,,,,,,1.403,4694.8823,8.454228,,,
2437,59020.0,59,30.5,1416.0,,,4497,,28422.0,2.8,89.4,48.2,34.0,,,1993,110.2,6223.0,0,1,0,0,0,0,0,8.411166,,8.319717,,7.2555914,52.64361,930.25,,18.1,30.1,0.091448784,,,,-0.5,-30.75,-0.03946495,-0.5742378,4104.0,8.319717,18.1,1.445,4994.9375,8.51618,8.454228,0.061951637,
2438,59020.0,59,30.8,1389.0,,,4790,,29170.0,3.5,87.0,52.4,32.3,,,1994,113.6,8447.0,0,0,1,0,0,0,0,8.474286,,8.411166,,7.2363396,52.36461,948.63995,,48.2,4.200001,0.06311989,0.091448784,,,0.29999924,18.389954,-0.019251823,-0.27899933,4104.0,8.319717,18.1,1.482,5187.551,8.554017,8.51618,0.03783703,0.061951637
2439,59020.0,59,33.72,1446.0,22.5,4989.0,5069,5292.0,40037.0,3.87,86.1,54.0,41.1,,0.0,1995,,,0,0,0,1,0,0,0,8.530899,8.514991,8.474286,,7.2765565,52.948273,1137.0385,72.505066,52.4,1.5999985,0.05661297,0.06311989,,,2.920002,188.3985,0.040216923,0.58366394,4104.0,8.319717,18.1,1.524,5338.415,8.5826845,8.554017,0.02866745,0.03783703
2440,59020.0,59,33.52,1444.0,25.7,5153.0,5453,5695.0,47513.0,3.47,86.9,76.6,42.7,,0.0,1996,,,0,0,0,0,1,0,0,8.603921,8.547335,8.530899,8.514991,7.275172,52.92813,1123.5905,73.05693,54.0,22.599998,0.07302189,0.05661297,0.032343864,,-0.20000076,-13.447998,-0.0013842583,-0.020141602,4104.0,8.319717,18.1,1.569,5578.1167,8.626607,8.5826845,0.043922424,0.02866745
2441,59020.0,59,34.13,1452.0,27.5,5308.0,5554,5805.0,50431.0,4.0,85.1,61.0,42.0,0.0,,1997,,,0,0,0,0,0,1,0,8.622273,8.57697,8.603921,8.547335,7.2806973,53.008553,1164.8569,73.564415,76.6,-15.599998,0.018352509,0.07302189,0.02963543,0.032343864,0.6100006,41.26648,0.005525112,0.08042145,4104.0,8.319717,18.1,1.605,5554.0,8.622273,8.626607,-0.004333496,0.043922424
2442,59020.0,59,37.02,1439.0,24.9,5462.0,5694,6013.0,49365.0,2.0,93.1,66.0,49.0,0.0,,1998,,,0,0,0,0,0,0,1,8.647168,8.60557,8.622273,8.57697,7.2717037,52.877674,1370.4805,74.05583,61.0,5.0,0.024894714,0.018352509,0.02859974,0.02963543,2.8899994,205.62354,-0.008993626,-0.13087845,4104.0,8.319717,18.1,1.63,5606.669,8.631712,8.622273,0.009438515,-0.004333496
2443,59045.0,59,33.3,1456.0,,,3581,,26475.0,0.0,100.5,35.0,29.2,,,1992,98.7,5101.0,1,0,0,0,0,0,0,8.183397,,,,7.283448,53.04862,1108.8899,,,,,,,,,,,,,,,1.403,4096.5825,8.317908,,,
2444,59045.0,59,36.2,1419.0,,,4054,,27629.0,0.6,97.5,36.2,27.2,,,1993,107.0,5509.0,0,1,0,0,0,0,0,8.307459,,8.183397,,7.2577076,52.67432,1310.4401,,35.0,1.2000008,0.124061584,,,,2.9000015,201.55017,-0.025740623,-0.3742981,3581.0,8.183397,35.0,1.445,4502.8857,8.412474,8.317908,0.09456539,
2445,59045.0,59,34.1,1342.0,,,4504,,29703.0,10.4,63.5,45.6,41.3,,,1994,99.6,10071.0,0,0,1,0,0,0,0,8.412722,,8.307459,,7.201916,51.867596,1162.8099,,36.2,9.399998,0.10526276,0.124061584,,,-2.1000023,-147.63013,-0.055791378,-0.80672455,3581.0,8.183397,35.0,1.482,4877.814,8.492453,8.412474,0.07997894,0.09456539
2446,59045.0,59,37.57,1236.0,20.9,4547.0,5209,5645.0,37805.0,-4.21,121.2,74.4,49.5,,0.0,1995,,,0,0,0,1,0,0,0,8.558144,8.422223,8.412722,,7.1196356,50.68921,1411.5049,70.933846,45.6,28.800003,0.14542198,0.10526276,,,3.4700012,248.69495,-0.082280636,-1.1783867,3581.0,8.183397,35.0,1.524,5485.856,8.609928,8.492453,0.11747551,0.07997894
2447,59045.0,59,36.97,1192.0,20.5,4816.0,6104,6384.0,38622.0,-1.29,99.4,65.8,58.9,,0.0,1996,,,0,0,0,0,1,0,0,8.7167,8.479699,8.558144,8.422223,7.083388,50.174385,1366.781,71.9053,74.4,-8.599998,0.15855598,0.14542198,0.057476044,,-0.5999985,-44.723877,-0.03624773,-0.5148239,3581.0,8.183397,35.0,1.569,6244.0537,8.739385,8.609928,0.12945652,0.11747551
2448,59045.0,59,36.08,1187.0,21.7,5085.0,6326,7242.0,38164.0,7.4,73.2,50.0,52.0,0.0,,1997,,,0,0,0,0,0,1,0,8.752423,8.53405,8.7167,8.479699,7.0791845,50.114853,1301.7665,72.83001,65.8,-15.800003,0.035723686,0.15855598,0.054350853,0.057476044,-0.8899994,-65.01453,-0.0042033195,-0.059532166,3581.0,8.183397,35.0,1.605,6326.0,8.752423,8.739385,0.013038635,0.12945652
2449,59045.0,59,36.52,1142.0,19.8,5350.0,6041,6645.0,38075.0,3.0,88.4,70.0,75.0,0.0,,1998,,,0,0,0,0,0,0,1,8.706325,8.584852,8.752423,8.53405,7.0405364,49.569153,1333.7104,73.699684,50.0,20.0,-0.04609871,0.035723686,0.05080223,0.054350853,0.43999863,31.94397,-0.03864813,-0.5457001,3581.0,8.183397,35.0,1.63,5948.3467,8.690868,8.752423,-0.06155491,0.013038635
2450,59070.0,59,0.0,3983.0,,,3582,,29848.0,7.3,72.5,37.0,27.2,,,1992,89.6,5012.0,1,0,0,0,0,0,0,8.183677,,,,8.28979,68.72062,0.0,,,,,,,,,,,,,,,1.403,4097.726,8.318188,,,
2451,59070.0,59,24.1,4065.0,,,3864,,30693.0,1.2,95.9,52.3,39.6,,,1993,94.3,5539.0,0,1,0,0,0,0,0,8.259459,,8.183677,,8.310169,69.058914,580.81,,37.0,15.299999,0.07578182,,,,24.1,580.81,0.020379066,0.33829498,3582.0,8.183677,37.0,1.445,4291.8477,8.364472,8.318188,0.046284676,
2452,59070.0,59,23.6,4109.0,,,4280,,32177.0,6.1,76.4,53.0,39.4,,,1994,95.3,8374.0,0,0,1,0,0,0,0,8.361709,,8.259459,,8.320935,69.23796,556.96,,52.3,0.70000076,0.1022501,0.07578182,,,-0.5,-23.849976,0.010766029,0.17904663,3582.0,8.183677,37.0,1.482,4635.2227,8.44144,8.364472,0.07696724,0.046284676
2453,59070.0,59,27.36,3996.0,20.6,4492.0,4934,5095.0,36680.0,7.46,73.1,66.9,49.2,,0.0,1995,,,0,0,0,1,0,0,0,8.503905,8.410053,8.361709,,8.293049,68.77466,748.56964,70.729,53.0,13.900002,0.14219666,0.1022501,,,3.7600002,191.60962,-0.02788639,-0.4633026,3582.0,8.183677,37.0,1.524,5196.24,8.555691,8.44144,0.11425114,0.07696724
2454,59070.0,59,26.19,3972.0,21.1,4766.0,5417,5432.0,41011.0,6.29,77.3,66.1,54.3,,0.0,1996,,,0,0,0,0,1,0,0,8.597298,8.469263,8.503905,8.410053,8.287025,68.67479,685.91614,71.72842,66.9,-0.80000305,0.09339237,0.14219666,0.059209824,,-1.1700001,-62.653503,-0.006023407,-0.099868774,3582.0,8.183677,37.0,1.569,5541.2905,8.619983,8.555691,0.064291954,0.11425114
2455,59070.0,59,29.04,4076.0,21.9,5042.0,5326,5606.0,43493.0,7.1,74.2,67.0,50.0,0.0,,1997,,,0,0,0,0,0,1,0,8.580356,8.525558,8.597298,8.469263,8.312871,69.10382,843.32166,72.68515,66.1,0.9000015,-0.016942024,0.09339237,0.056295395,0.059209824,2.8500004,157.40552,0.025845528,0.42903137,3582.0,8.183677,37.0,1.605,5326.0,8.580356,8.619983,-0.039627075,0.064291954
2456,59070.0,59,29.33,3912.0,20.8,5314.0,5769,6071.0,44900.0,6.3,75.2,70.0,59.0,0.0,105.0,1998,,,0,0,0,0,0,0,1,8.6602545,8.5781,8.580356,8.525558,8.271804,68.42274,860.2489,73.5838,67.0,3.0,0.079898834,-0.016942024,0.052541733,0.056295395,0.289999,16.927246,-0.041067123,-0.6810837,3582.0,8.183677,37.0,1.63,5680.5186,8.644798,8.580356,0.064442635,-0.039627075
2457,59080.0,59,30.1,1909.0,,,3559,,27241.0,6.2,75.2,28.8,41.2,,,1992,96.0,5864.0,1,0,0,0,0,0,0,8.177235,,,,7.5543346,57.06797,906.01,,,,,,,,,,,,,,,1.403,4071.4148,8.311746,,,
2458,59080.0,59,32.1,1980.0,,,3676,,28072.0,5.1,81.1,39.9,34.8,,,1993,96.9,6196.0,0,1,0,0,0,0,0,8.20958,,8.177235,,7.5908523,57.621037,1030.4099,,28.8,11.100002,0.03234577,,,,1.9999981,124.3999,0.03651762,0.55306625,3559.0,8.177235,28.8,1.445,4083.031,8.314595,8.311746,0.0028495789,
2459,59080.0,59,31.9,2031.0,,,3871,,28820.0,5.3,80.0,48.1,41.3,,,1994,94.2,8846.0,0,0,1,0,0,0,0,8.261269,,8.20958,,7.6162834,58.007774,1017.61,,39.9,8.199997,0.051688194,0.03234577,,,-0.19999886,-12.799927,0.025431156,0.38673782,3559.0,8.177235,28.8,1.482,4192.2773,8.341,8.314595,0.02640438,0.0028495789
2460,59080.0,59,35.73,2030.0,23.1,4314.0,4643,4913.0,41923.0,4.46,84.8,63.1,41.9,,0.0,1995,,,0,0,0,1,0,0,0,8.443116,8.369621,8.261269,,7.615791,58.00027,1276.6328,70.05056,48.1,15.0,0.18184757,0.051688194,,,3.83,259.02283,-0.0004925728,-0.0075035095,3559.0,8.177235,28.8,1.524,4889.7734,8.494902,8.341,0.15390205,0.02640438
2461,59080.0,59,32.81,2132.0,23.7,4608.0,4850,5331.0,44092.0,0.38,107.1,62.7,61.5,,0.0,1996,,,0,0,0,0,1,0,0,8.486734,8.435549,8.443116,8.369621,7.664816,58.7494,1076.4962,71.158485,63.1,-0.3999977,0.043618202,0.18184757,0.065927505,,-2.9199982,-200.1366,0.04902506,0.74913025,3559.0,8.177235,28.8,1.569,4961.2812,8.509419,8.494902,0.014517784,0.15390205
2462,59080.0,59,28.63,2242.0,22.1,4905.0,5166,5508.0,43185.0,0.7,97.1,65.0,40.0,0.0,,1997,,,0,0,0,0,0,1,0,8.549854,8.498011,8.486734,8.435549,7.7151237,59.523132,819.6769,72.21619,62.7,2.2999992,0.06311989,0.043618202,0.062461853,0.065927505,-4.180002,-256.81934,0.05030775,0.77373123,3559.0,8.177235,28.8,1.605,5166.0,8.549854,8.509419,0.040434837,0.014517784
2463,59080.0,59,27.5,2318.0,21.6,5199.0,5310,5864.0,45698.0,5.0,79.9,64.0,58.0,0.0,,1998,,,0,0,0,0,0,0,1,8.577347,8.556222,8.549854,8.498011,7.74846,60.038628,756.25,73.20893,65.0,-1.0,0.027492523,0.06311989,0.058211327,0.062461853,-1.1299992,-63.42688,0.033336163,0.5154953,3559.0,8.177235,28.8,1.63,5228.558,8.561891,8.549854,0.012036324,0.040434837
2464,59090.0,59,30.0,1830.0,,,3444,,28917.0,2.5,89.7,35.1,24.6,,,1992,88.9,5759.0,1,0,0,0,0,0,0,8.144389,,,,7.512071,56.431213,900.0,,,,,,,,,,,,,,,1.403,3939.8574,8.2789,,,
2465,59090.0,59,29.1,1827.0,,,3679,,29597.0,0.7,97.0,38.0,37.0,,,1993,93.6,6054.0,0,1,0,0,0,0,0,8.210396,,8.144389,,7.5104303,56.406563,846.81,,35.1,2.9000015,0.06600666,,,,-0.8999996,-53.190002,-0.0016407967,-0.024650574,3444.0,8.144389,35.1,1.445,4086.3633,8.315411,8.2789,0.036510468,
2466,59090.0,59,26.4,1793.0,,,4050,,30128.0,2.8,89.1,41.9,41.6,,,1994,94.8,8474.0,0,0,1,0,0,0,0,8.306472,,8.210396,,7.4916453,56.12475,696.95996,,38.0,3.9000015,0.09607601,0.06600666,,,-2.7000008,-149.85004,-0.018785,-0.28181458,3444.0,8.144389,35.1,1.482,4386.134,8.386204,8.315411,0.07079315,0.036510468
2467,59090.0,59,30.07,1779.0,23.8,4287.0,4676,4911.0,40476.0,2.84,89.3,61.1,52.8,,0.0,1995,,,0,0,0,1,0,0,0,8.450198,8.363342,8.306472,,7.4838066,56.007362,904.2049,69.945496,41.9,19.199997,0.14372635,0.09607601,,,3.67,207.24493,-0.007838726,-0.117385864,3444.0,8.144389,35.1,1.524,4924.5273,8.501984,8.386204,0.11577988,0.07079315
2468,59090.0,59,28.81,1831.0,24.6,4584.0,4841,5216.0,43710.0,3.86,84.4,63.9,45.7,,0.0,1996,,,0,0,0,0,1,0,0,8.484877,8.430327,8.450198,8.363342,7.5126176,56.439423,830.01605,71.07042,61.1,2.800003,0.03467846,0.14372635,0.06698513,,-1.2600002,-74.18884,0.028810978,0.43206024,3444.0,8.144389,35.1,1.569,4952.0747,8.507562,8.501984,0.005578041,0.11577988
2469,59090.0,59,25.41,1853.0,23.0,4883.0,5269,5673.0,44561.0,3.7,85.1,45.0,53.0,0.0,,1997,,,0,0,0,0,0,1,0,8.569596,8.493515,8.484877,8.430327,7.5245614,56.619026,645.6681,72.1398,63.9,-18.900002,0.08471966,0.03467846,0.0631876,0.06698513,-3.3999996,-184.34796,0.011943817,0.17960358,3444.0,8.144389,35.1,1.605,5269.0,8.569596,8.507562,0.062034607,0.005578041
2470,59090.0,59,31.74,1856.0,21.4,5181.0,5348,5918.0,44364.0,3.6,86.0,71.0,54.0,0.0,,1998,,,0,0,0,0,0,0,1,8.584478,8.552753,8.569596,8.493515,7.526179,56.643368,1007.4276,73.14959,45.0,26.0,0.014882088,0.08471966,0.059238434,0.0631876,6.33,361.75952,0.0016174316,0.024341583,3444.0,8.144389,35.1,1.63,5265.9756,8.569022,8.569596,-0.00057411194,0.062034607
2471,59125.0,59,31.2,2433.0,,,3521,,28496.0,5.1,82.7,26.6,31.6,,,1992,92.5,5743.0,1,0,0,0,0,0,0,8.1665,,,,7.7968802,60.79134,973.44006,,,,,,,,,,,,,,,1.403,4027.9436,8.301011,,,
2472,59125.0,59,33.6,2506.0,,,3569,,30196.0,2.6,87.8,41.5,32.9,,,1993,89.8,6386.0,0,1,0,0,0,0,0,8.18004,,8.1665,,7.826443,61.253212,1128.9598,,26.6,14.9,0.013540268,,,,2.3999977,155.51978,0.02956295,0.4618721,3521.0,8.1665,26.6,1.445,3964.1833,8.285055,8.301011,-0.015955925,
2473,59125.0,59,31.7,2448.0,,,4174,,28877.0,3.9,78.4,57.6,37.2,,,1994,101.9,8612.0,0,0,1,0,0,0,0,8.33663,,8.18004,,7.8030267,60.887226,1004.8901,,41.5,16.099998,0.15658951,0.013540268,,,-1.8999977,-124.06976,-0.02341652,-0.36598587,3521.0,8.1665,26.6,1.482,4520.4253,8.416362,8.285055,0.13130665,-0.015955925
2474,59125.0,59,33.28,2372.0,23.9,4845.0,4826,5442.0,39592.0,13.42,55.3,55.8,50.9,,0.0,1995,,,0,0,0,1,0,0,0,8.481773,8.4857025,8.33663,,7.7714887,60.396034,1107.5583,72.00715,57.6,-1.7999992,0.14514351,0.15658951,,,1.579998,102.668274,-0.03153801,-0.49119186,3521.0,8.1665,26.6,1.524,5082.5,8.533559,8.416362,0.11719704,0.13130665
2475,59125.0,59,31.92,2366.0,23.6,5081.0,5148,5723.0,41614.0,3.26,82.5,60.5,55.8,,0.0,1996,,,0,0,0,0,1,0,0,8.546364,8.533263,8.481773,8.4857025,7.768956,60.35668,1018.8864,72.81658,55.8,4.700001,0.064590454,0.14514351,0.04756069,,-1.3599987,-88.671936,-0.0025324821,-0.039352417,3521.0,8.1665,26.6,1.569,5266.1187,8.569049,8.533559,0.035490036,0.11719704
2476,59125.0,59,37.04,2335.0,22.8,5308.0,5365,6094.0,41770.0,5.7,77.9,50.0,55.0,0.0,,1997,,,0,0,0,0,0,1,0,8.587651,8.57697,8.546364,8.533263,7.7557673,60.151928,1371.9617,73.564415,60.5,-10.5,0.041287422,0.064590454,0.043706894,0.04756069,5.120001,353.07526,-0.013188839,-0.20475388,3521.0,8.1665,26.6,1.605,5365.0,8.587651,8.569049,0.018602371,0.035490036
2477,59125.0,59,27.56,2323.0,21.6,5462.0,5556,6220.0,40843.0,7.3,72.7,69.0,57.0,0.0,,1998,,,0,0,0,0,0,0,1,8.622634,8.60557,8.587651,8.57697,7.7506146,60.07203,759.5536,74.05583,50.0,19.0,0.03498268,0.041287422,0.02859974,0.043706894,-9.480001,-612.4081,-0.0051527023,-0.079898834,3521.0,8.1665,26.6,1.63,5470.785,8.607178,8.587651,0.019526482,0.018602371
2478,59150.0,59,34.5,723.0,,,3778,,22311.0,1.7,93.9,30.4,19.2,,,1992,115.5,4790.0,1,0,0,0,0,0,0,8.23695,,,,6.5834093,43.341278,1190.25,,,,,,,,,,,,,,,1.403,4321.946,8.371461,,,
2479,59150.0,59,35.8,757.0,,,3689,,23969.0,4.4,82.8,43.2,52.0,,,1993,110.4,4960.0,0,1,0,0,0,0,0,8.213111,,8.23695,,6.629363,43.948456,1281.6399,,30.4,12.800001,-0.023838997,,,,1.2999992,91.38989,0.04595375,0.60717773,3778.0,8.23695,30.4,1.445,4097.47,8.318125,8.371461,-0.053336143,
2480,59150.0,59,36.5,744.0,,,4175,,24250.0,8.2,71.7,49.0,50.0,,,1994,115.6,6751.0,0,0,1,0,0,0,0,8.336869,,8.213111,,6.612041,43.719086,1332.25,,43.2,5.799999,0.123758316,-0.023838997,,,0.70000076,50.610107,-0.017322063,-0.22937012,3778.0,8.23695,30.4,1.482,4521.5083,8.416601,8.318125,0.09847641,-0.053336143
2481,59150.0,59,42.21,730.0,21.7,4494.0,4775,5283.0,36660.0,3.74,86.4,61.7,36.2,,0.0,1995,,,0,0,0,1,0,0,0,8.471149,8.410499,8.336869,,6.5930448,43.46824,1781.6841,70.73649,49.0,12.700001,0.1342802,0.123758316,,,5.709999,449.43408,-0.018996239,-0.25084686,3778.0,8.23695,30.4,1.524,5028.789,8.522935,8.416601,0.10633373,0.09847641
2482,59150.0,59,37.2,758.0,20.3,4768.0,5098,5662.0,36168.0,11.44,60.4,56.0,45.3,,0.0,1996,,,0,0,0,0,1,0,0,8.536604,8.469682,8.471149,8.410499,6.6306834,43.96596,1383.8401,71.73551,61.7,-5.700001,0.06545448,0.1342802,0.05918312,,-5.0099983,-397.844,0.037638664,0.49772263,3778.0,8.23695,30.4,1.569,5214.971,8.559289,8.522935,0.036354065,0.10633373
2483,59150.0,59,37.22,751.0,20.3,5044.0,5372,5822.0,37854.0,5.4,80.7,73.0,67.0,0.0,,1997,,,0,0,0,0,0,1,0,8.588956,8.525954,8.536604,8.469682,6.6214056,43.843014,1385.3285,72.691895,56.0,17.0,0.05235195,0.06545448,0.056272507,0.05918312,0.020000458,1.4884033,-0.009277821,-0.12294769,3778.0,8.23695,30.4,1.605,5372.0,8.588956,8.559289,0.0296669,0.036354065
2484,59150.0,59,40.31,767.0,19.7,5315.0,5276,6203.0,35030.0,3.4,88.4,87.0,68.0,0.0,,1998,,,0,0,0,0,0,0,1,8.570924,8.578288,8.588956,8.525954,6.6424866,44.122627,1624.8962,73.58703,73.0,14.0,-0.018032074,0.05235195,0.05233383,0.056272507,3.0900002,239.56775,0.02108097,0.2796135,3778.0,8.23695,30.4,1.63,5195.0796,8.555468,8.588956,-0.033488274,0.0296669
2485,60010.0,4,48.0,596.0,,,3473,,27210.0,8.1,72.8,23.8,14.6,,,1992,92.9,5637.0,1,0,0,0,0,0,0,8.152774,,,,6.3902407,40.835175,2304.0,,,,,,,,,,,,,,,1.403,3973.0327,8.287285,,,
2486,60010.0,4,48.4,590.0,,,3888,,25482.0,1.3,92.5,37.5,21.6,,,1993,111.8,5046.0,0,1,0,0,0,0,0,8.26565,,8.152774,,6.3801227,40.705967,2342.56,,23.8,13.700001,0.11287594,,,,0.40000153,38.56006,-0.010118008,-0.12920761,3473.0,8.152774,23.8,1.445,4318.505,8.370665,8.287285,0.083379745,
2487,60010.0,4,47.8,555.0,,,4644,,26512.0,3.3,87.4,25.6,22.0,,,1994,119.8,7403.0,0,0,1,0,0,0,0,8.443332,,8.26565,,6.3189683,39.92936,2284.8398,,37.5,-11.9,0.17768192,0.11287594,,,-0.6000023,-57.720215,-0.061154366,-0.7766075,3473.0,8.152774,23.8,1.482,5029.433,8.523063,8.370665,0.15239811,0.083379745
2488,60010.0,4,48.64,550.0,19.1,4748.0,5441,5634.0,33534.0,4.0,86.7,38.5,43.2,,0.0,1995,,,0,0,0,1,0,0,0,8.601718,8.465479,8.443332,,6.3099184,39.81507,2365.8496,71.66433,25.6,12.9,0.15838623,0.17768192,,,0.84000015,81.009766,-0.009049892,-0.11428833,3473.0,8.152774,23.8,1.524,5730.187,8.653503,8.523063,0.13044071,0.15239811
2489,60010.0,4,51.66,608.0,22.3,4995.0,5769,5960.0,37381.0,3.45,86.9,55.0,45.9,,0.0,1996,,,0,0,0,0,1,0,0,8.6602545,8.516192,8.601718,8.465479,6.410175,41.09034,2668.7556,72.525536,38.5,16.5,0.05853653,0.15838623,0.05071354,,3.0200005,302.906,0.10025644,1.2752686,3473.0,8.152774,23.8,1.569,5901.367,8.68294,8.653503,0.029436111,0.13044071
2490,60010.0,4,49.65,584.0,19.5,5241.0,6102,6769.0,35671.0,8.0,71.5,56.0,40.0,0.0,,1997,,,0,0,0,0,0,1,0,8.716372,8.564267,8.6602545,8.516192,6.369901,40.57564,2465.1226,73.34667,55.0,1.0,0.056117058,0.05853653,0.048074722,0.05071354,-2.0099983,-203.63306,-0.040273666,-0.514698,3473.0,8.152774,23.8,1.605,6102.0,8.716372,8.68294,0.033432007,0.029436111
2491,60010.0,4,50.88,576.0,18.1,5462.0,6199,6825.0,35790.0,0.6,97.9,82.0,40.0,4.0,,1998,,,0,0,0,0,0,0,1,8.732143,8.60557,8.716372,8.564267,6.3561077,40.400105,2588.7744,74.05583,56.0,26.0,0.015771866,0.056117058,0.04130268,0.048074722,1.2299995,123.651855,-0.0137934685,-0.17553711,3473.0,8.152774,23.8,1.63,6103.9233,8.716687,8.716372,0.0003156662,0.033432007
2492,60020.0,4,46.4,693.0,,,3551,,27360.0,4.7,81.6,30.2,25.9,,,1992,96.0,4716.0,1,0,0,0,0,0,0,8.174985,,,,6.54103,42.785072,2152.9602,,,,,,,,,,,,,,,1.403,4062.263,8.309496,,,
2493,60020.0,4,47.5,678.0,,,3761,,26946.0,-2.1,109.0,23.9,22.0,,,1993,98.3,5538.0,0,1,0,0,0,0,0,8.23244,,8.174985,,6.5191474,42.499283,2256.25,,30.2,-6.300001,0.057455063,,,,1.0999985,103.289795,-0.021882534,-0.2857895,3551.0,8.174985,30.2,1.445,4177.443,8.337455,8.309496,0.02795887,
2494,60020.0,4,44.1,677.0,,,4200,,16857.0,10.9,63.5,42.6,24.4,,,1994,168.5,4692.0,0,0,1,0,0,0,0,8.34284,,8.23244,,6.517671,42.480038,1944.8098,,23.9,18.699999,0.1104002,0.057455063,,,-3.4000015,-311.4402,-0.0014762878,-0.019245148,3551.0,8.174985,30.2,1.482,4548.583,8.422571,8.337455,0.08511639,0.02795887
2495,60020.0,4,43.01,648.0,21.8,4335.0,5282,5589.0,35349.0,-2.07,111.9,44.0,34.0,,0.0,1995,,,0,0,0,1,0,0,0,8.57206,8.374476,8.34284,,6.473891,41.911263,1849.86,70.13186,42.6,1.4000015,0.22921944,0.1104002,,,-1.0900002,-94.94983,-0.043780327,-0.5687752,3551.0,8.174985,30.2,1.524,5562.736,8.623845,8.422571,0.20127392,0.08511639
2496,60020.0,4,41.6,660.0,22.0,4626.0,5938,5571.0,36739.0,-1.48,103.9,69.0,32.7,,0.0,1996,,,0,0,0,0,1,0,0,8.689128,8.439447,8.57206,8.374476,6.49224,42.14918,1730.5598,71.22427,44.0,25.0,0.11706829,0.22921944,0.06497097,,-1.4099998,-119.30017,0.01834917,0.23791885,3551.0,8.174985,30.2,1.569,6074.2446,8.711813,8.623845,0.08796787,0.20127392
