,distid,schid,lunch,enroll,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenroll,lstaff,bsbar,lunchbar,lenrollbar,lstaffbar
970,59070.0,4343,52.4,337,106.8,3560,25818.0,8879,42.9,65.7,0.34390736,10.158827,5.820083,4.670958,0.3437701389193535,42.97500038146973,5.913115501403809,4.595905542373657
971,59070.0,5236,40.1,347,93.1,3402,29737.0,10256,73.4,65.6,0.3448902,10.300147,5.8493247,4.5336742,0.3437701389193535,42.97500038146973,5.913115501403809,4.595905542373657
972,59080.0,2298,50.4,565,74.0,2639,28450.0,10394,63.6,79.2,0.3653427,10.255903,6.336826,4.304065,0.35378165543079376,43.80000114440918,6.244779348373413,4.279129266738892
973,59080.0,3397,37.2,470,70.4,2693,30118.0,10307,62.5,71.3,0.3422206,10.312879,6.152733,4.2541933,0.35378165543079376,43.80000114440918,6.244779348373413,4.279129266738892
974,59090.0,2104,42.9,618,75.6,2951,30421.0,10782,61.1,71.4,0.3544262,10.322888,6.4264884,4.325456,0.35442620515823364,42.900001525878906,6.426488399505615,4.325456142425537
975,59125.0,4051,49.3,701,77.0,2853,30616.0,10352,57.4,62.8,0.33812386,10.329278,6.552508,4.3438053,0.3507896214723587,45.0,6.32641339302063,4.306751489639282
976,59125.0,5406,40.7,446,71.5,3120,33154.0,12050,53.5,64.8,0.36345538,10.408918,6.100319,4.2696977,0.3507896214723587,45.0,6.32641339302063,4.306751489639282
977,59150.0,5833,0.0,433,71.4,2866,31088.0,11666,61.7,48.9,0.37525734,10.344577,6.070738,4.2682977,0.37525734305381775,0.0,6.070737838745117,4.2682976722717285
978,60010.0,141,58.1,293,79.9,2969,28474.0,10309,38.5,59.0,0.36204958,10.256746,5.6801724,4.380776,0.36204957962036133,58.099998474121094,5.680172443389893,4.3807759284973145
979,60020.0,1684,38.8,650,76.8,3134,30406.0,10668,44.0,57.8,0.3508518,10.322395,6.4769726,4.3412046,0.35085180401802063,38.79999923706055,6.476972579956055,4.341204643249512
980,61010.0,98,89.2,507,77.1,3565,38222.0,14297,34.6,25.0,0.3740516,10.551167,6.228511,4.3451033,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
981,61010.0,359,34.5,171,76.6,3579,33330.0,11492,81.0,76.2,0.34479448,10.414213,5.1416636,4.338597,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
982,61010.0,2388,74.7,391,126.6,3677,32286.0,11253,37.5,41.7,0.34854117,10.382389,5.9687076,4.8410325,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
983,61010.0,2491,82.4,352,125.0,3118,24250.0,8268,18.9,29.7,0.34094846,10.096172,5.8636312,4.828314,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
984,61010.0,2602,81.1,459,62.5,3456,42522.0,15668,42.9,42.9,0.36846808,10.657777,6.1290503,4.1351666,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
985,61010.0,2675,87.3,407,85.7,3325,31927.0,12403,19.6,34.6,0.38847998,10.371207,6.0088134,4.450853,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
986,61010.0,2705,57.6,424,57.5,3280,44082.0,15786,57.6,59.3,0.35810536,10.693807,6.0497336,4.051785,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
987,61010.0,2817,62.9,512,53.3,2958,41375.0,15801,77.2,57.0,0.38189727,10.630432,6.2383246,3.9759364,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
988,61010.0,3023,76.7,303,67.0,3305,41178.0,14029,27.7,44.7,0.34069163,10.625659,5.7137327,4.204693,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
989,61010.0,4864,73.6,389,74.8,2487,36081.0,13016,54.5,52.3,0.36074388,10.493522,5.963579,4.314818,0.360672190785408,71.99999923706055,5.930574703216553,4.348629808425903
990,61020.0,640,98.9,318,86.5,3066,28606.0,10382,13.9,55.6,0.36293086,10.261372,5.7620516,4.4601445,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
991,61020.0,987,97.9,253,63.2,3426,40595.0,14067,79.2,58.3,0.3465205,10.611401,5.5333896,4.146304,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
992,61020.0,1030,98.7,270,85.2,3179,28616.0,10018,29.7,27.0,0.35008386,10.261722,5.598422,4.4450016,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
993,61020.0,1074,85.0,358,78.2,2809,35219.0,11702,21.4,33.3,0.33226383,10.469341,5.880533,4.3592696,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
994,61020.0,1419,93.3,214,67.8,3425,35865.0,14602,55.2,53.6,0.40713787,10.487517,5.365976,4.2165623,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
995,61020.0,4154,94.5,305,70.5,2944,34663.0,13014,17.3,30.8,0.37544355,10.453428,5.7203116,4.255613,0.3623967468738556,94.71666717529297,5.643447319666545,4.3138158321380615
996,61060.0,511,18.3,373,84.2,2587,26544.0,7371,70.2,78.9,0.27768987,10.186559,5.9215784,4.433195,0.28191833943128586,18.324999809265137,6.068129181861877,4.295186519622803
997,61060.0,692,11.6,404,70.0,2777,34117.0,9642,77.5,83.8,0.2826157,10.4375515,6.001415,4.248495,0.28191833943128586,18.324999809265137,6.068129181861877,4.295186519622803
998,61060.0,1670,29.5,405,80.1,2534,27207.0,7618,66.1,64.5,0.28000146,10.211229,6.003887,4.383276,0.28191833943128586,18.324999809265137,6.068129181861877,4.295186519622803
999,61060.0,2208,13.9,570,61.3,2299,32168.0,9244,65.1,83.1,0.28736633,10.378728,6.3456364,4.11578,0.28191833943128586,18.324999809265137,6.068129181861877,4.295186519622803
1000,61065.0,534,39.0,524,78.1,2972,32713.0,10627,63.2,78.9,0.32485557,10.395528,6.261492,4.3579903,0.3236422687768936,39.95000076293945,6.1047632694244385,4.352194786071777
1001,61065.0,4576,40.9,383,77.2,3014,30416.0,9807,43.1,61.5,0.32242897,10.322724,5.948035,4.3463993,0.3236422687768936,39.95000076293945,6.1047632694244385,4.352194786071777
1002,61080.0,232,43.3,408,91.4,2033,25707.0,8082,52.9,74.5,0.31438908,10.154519,6.011267,4.5152454,0.324967900911967,28.96666653951009,6.250938415527344,4.227950255076091
1003,61080.0,1073,28.1,802,65.1,2646,35974.0,11785,55.7,68.7,0.3275977,10.490552,6.6871085,4.1759243,0.324967900911967,28.96666653951009,6.250938415527344,4.227950255076091
1004,61080.0,5408,15.5,426,54.2,3063,43227.0,14391,78.5,70.8,0.33291692,10.674221,6.0544395,3.992681,0.324967900911967,28.96666653951009,6.250938415527344,4.227950255076091
1005,61120.0,1712,52.7,618,70.0,2600,30534.0,10955,50.6,55.4,0.35878038,10.326596,6.4264884,4.248495,0.3587803840637207,52.70000076293945,6.426488399505615,4.248495101928711
1006,61180.0,3139,29.3,558,82.4,3002,28827.0,10645,61.2,70.9,0.36927187,10.269068,6.324359,4.4115853,0.3692718744277954,29.299999237060547,6.324358940124512,4.411585330963135
1007,61190.0,1969,61.9,436,83.4,3950,39527.0,13320,58.8,72.1,0.33698484,10.58474,6.0776424,4.4236484,0.3417535722255707,50.20000076293945,6.222914695739746,4.336785554885864
1008,61190.0,2848,38.5,583,70.1,3085,35282.0,12226,82.6,78.0,0.3465223,10.471128,6.368187,4.2499228,0.3417535722255707,50.20000076293945,6.222914695739746,4.336785554885864
1009,61210.0,5368,32.0,370,64.3,2777,33953.0,12429,56.8,56.8,0.36606485,10.432733,5.913503,4.16356,0.3660648465156555,32.0,5.913503170013428,4.163559913635254
1010,61220.0,2101,25.3,480,78.3,2928,30262.0,12414,63.6,75.5,0.41021743,10.317648,6.173786,4.3605475,0.4049079641699791,32.34999942779541,5.9709367752075195,4.479827523231506
1011,61220.0,2495,36.1,271,89.7,3046,32223.0,12786,52.2,58.0,0.39679733,10.380436,5.602119,4.496471,0.4049079641699791,32.34999942779541,5.9709367752075195,4.479827523231506
1012,61220.0,3174,34.4,527,102.3,2979,23015.0,9379,61.8,78.9,0.40751684,10.043901,6.2672005,4.6279097,0.4049079641699791,32.34999942779541,5.9709367752075195,4.479827523231506
1013,61220.0,5518,33.6,344,84.3,3248,30822.0,12486,58.5,73.6,0.40510026,10.335984,5.8406415,4.434382,0.4049079641699791,32.34999942779541,5.9709367752075195,4.479827523231506
1014,61230.0,2741,0.0,615,52.4,2075,30316.0,11237,79.7,84.4,0.37066236,10.319431,6.4216223,3.9589067,0.3706623613834381,0.0,6.421622276306152,3.958906650543213
1015,61240.0,4508,30.8,498,77.7,2638,28310.0,9792,50.9,70.9,0.34588486,10.250971,6.2106,4.352855,0.34588485956192017,30.799999237060547,6.210599899291992,4.352855205535889
1016,62040.0,863,33.8,592,80.1,3093,33454.0,11065,46.3,60.2,0.33075267,10.417927,6.383507,4.383276,0.3307526707649231,33.79999923706055,6.383506774902344,4.383275985717773
1017,62050.0,1469,47.8,506,75.1,3206,34429.0,13002,60.6,64.6,0.37764674,10.446654,6.2265368,4.3188205,0.3776467442512512,47.79999923706055,6.226536750793457,4.318820476531982
1018,62060.0,1654,39.7,498,82.1,3578,34430.0,11502,58.6,60.9,0.33406913,10.446684,6.2106,4.407938,0.3340691328048706,39.70000076293945,6.210599899291992,4.407938003540039
1019,62070.0,7383,46.2,285,89.8,3381,31563.0,10714,72.9,72.9,0.3394481,10.359741,5.652489,4.497585,0.33944809436798096,46.20000076293945,5.652489185333252,4.497584819793701
1020,62090.0,4498,69.1,671,73.3,3279,33985.0,13468,57.6,66.4,0.39629248,10.433675,6.508769,4.2945604,0.39629247784614563,69.0999984741211,6.5087690353393555,4.294560432434082
1021,62470.0,320,46.7,35,157.1,3128,16989.0,4481,75.0,75.0,0.2637589,9.740321,3.5553482,5.0568824,0.26375889778137207,46.70000076293945,3.5553481578826904,5.056882381439209
1022,63010.0,316,2.1,386,88.6,5350,47167.0,17241,84.4,92.2,0.365531,10.76145,5.9558372,4.484132,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1023,63010.0,1494,14.2,324,103.7,5350,40298.0,14731,88.1,91.5,0.36555165,10.604057,5.7807436,4.641502,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1024,63010.0,1571,1.8,448,122.8,5350,34040.0,12443,84.6,93.6,0.36554053,10.435291,6.104793,4.810557,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1025,63010.0,2556,0.5,201,107.5,5350,38888.0,14215,82.9,82.9,0.36553693,10.568441,5.3033047,4.6774907,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1026,63010.0,2995,3.4,353,107.9,5350,38719.0,14154,85.4,87.8,0.36555696,10.564086,5.866468,4.681205,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1027,63010.0,3030,2.9,417,118.9,5350,35134.0,12843,94.9,93.2,0.36554334,10.466925,6.0330863,4.7782826,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1028,63010.0,3133,0.0,477,73.2,5350,57117.0,20879,94.0,94.0,0.36554793,10.952857,6.1675167,4.2931952,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1029,63010.0,4342,1.3,237,218.6,5350,19120.0,6989,77.1,94.3,0.36553347,9.85849,5.46806,5.3872437,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1030,63010.0,5670,3.1,359,89.1,5335,46753.0,17090,85.5,89.1,0.36553803,10.752634,5.8833222,4.4897594,0.3655422031879425,3.2555555237664118,5.840347978803846,4.693707466125488
1031,63020.0,96,36.6,326,79.3,5421,54982.0,17497,50.0,56.5,0.31823143,10.914762,5.786897,4.373238,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1032,63020.0,1392,40.2,200,104.0,5084,41098.0,12888,66.7,76.2,0.3135919,10.623714,5.2983174,4.644391,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1033,63020.0,1568,43.1,224,99.1,4171,33397.0,10399,56.3,56.3,0.31137526,10.416222,5.411646,4.5961294,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1034,63020.0,4155,14.0,480,68.0,4171,48304.0,15036,80.4,83.9,0.31127858,10.78527,6.173786,4.2195077,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1035,63020.0,4164,45.9,178,98.0,4171,43085.0,13537,64.9,64.9,0.31419286,10.67093,5.1817837,4.5849676,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1036,63020.0,4539,39.1,430,78.0,4171,43817.0,13662,60.3,75.3,0.31179678,10.6877775,6.063785,4.356709,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1037,63020.0,4590,71.0,511,95.4,4171,34908.0,10872,60.7,59.0,0.31144723,10.460471,6.2363696,4.558079,0.313130578824452,41.414285387311665,5.736083575657436,4.476145948682513
1038,63030.0,45,72.4,492,52.7,2785,42374.0,17064,43.1,56.9,0.40269977,10.65429,6.1984787,3.9646156,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1039,63030.0,275,93.1,506,66.9,2942,37597.0,15122,40.6,45.3,0.40221295,10.534679,6.2265368,4.203199,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1040,63030.0,313,82.1,364,86.3,3071,29900.0,12013,8.5,21.3,0.4017726,10.3056135,5.897154,4.4578295,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1041,63030.0,834,84.1,454,62.8,3387,41638.0,16771,41.9,58.1,0.4027811,10.636768,6.1180973,4.139955,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1042,63030.0,1139,77.8,527,54.1,2971,42042.0,16918,29.6,54.9,0.4024071,10.646424,6.2672005,3.9908342,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1043,63030.0,1652,61.1,382,116.0,3338,23094.0,9308,35.3,49.0,0.4030484,10.047328,5.9454207,4.75359,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1044,63030.0,2144,47.1,516,59.3,2727,39340.0,15815,31.7,36.7,0.40200815,10.579997,6.2461066,4.082609,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1045,63030.0,2260,78.9,459,55.8,2870,39602.0,15977,60.0,70.8,0.40343922,10.586635,6.1290503,4.021774,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1046,63030.0,2384,83.2,675,50.7,2630,44122.0,17728,30.7,52.0,0.40179503,10.694714,6.514713,3.925926,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1047,63030.0,2922,66.2,586,49.3,3126,49462.0,19888,50.0,47.5,0.40208644,10.80896,6.3733196,3.897924,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1048,63030.0,3235,89.6,415,76.2,3098,34939.0,14076,43.9,36.6,0.40287358,10.461359,6.0282784,4.3333616,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1049,63030.0,4423,70.3,590,54.9,2775,41550.0,16690,53.9,57.9,0.40168473,10.634653,6.3801227,4.005513,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1050,63030.0,4517,0.0,370,69.2,2786,33689.0,13464,32.7,38.8,0.39965567,10.424927,5.913503,4.237001,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1051,63030.0,4532,46.3,381,76.1,3133,30442.0,12288,47.7,75.0,0.40365285,10.323579,5.9427996,4.3320484,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1052,63030.0,5752,82.5,538,58.0,2927,41217.0,16570,21.9,42.6,0.40201858,10.626606,6.2878585,4.060443,0.40227574308713276,68.97999954223633,6.1645759582519535,4.160441557566325
1053,63040.0,1890,6.1,264,72.7,3866,42695.0,13795,85.7,96.4,0.32310575,10.661837,5.575949,4.286341,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1054,63040.0,2200,21.5,275,77.1,5094,55304.0,17329,87.8,82.9,0.3133408,10.920601,5.616771,4.3451033,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1055,63040.0,2242,25.4,316,77.2,3482,44709.0,14139,67.3,81.6,0.31624505,10.707931,5.755742,4.3463993,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1056,63040.0,2255,22.0,280,82.9,4405,55458.0,16388,90.9,81.8,0.2955029,10.923381,5.6347895,4.417635,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1057,63040.0,2381,9.4,246,92.3,4049,47920.0,14012,100.0,100.0,0.292404,10.777288,5.5053315,4.525044,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1058,63040.0,2781,7.6,333,71.8,4013,46260.0,14894,78.7,87.2,0.32196283,10.742033,5.8081427,4.2738843,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1059,63040.0,2800,10.2,520,58.3,4080,56151.0,17980,91.9,87.1,0.320208,10.9358,6.253829,4.0656023,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1060,63040.0,2805,23.7,286,82.2,3512,41313.0,13057,67.9,82.1,0.31605065,10.628933,5.655992,4.4091554,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1061,63040.0,2950,26.4,307,62.5,4138,52925.0,17185,52.9,67.6,0.32470477,10.876631,5.7268476,4.1351666,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1062,63040.0,4057,12.2,334,62.0,4236,54413.0,18257,84.6,80.8,0.33552644,10.904358,5.811141,4.1271343,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1063,63040.0,4264,13.0,269,71.0,4359,48965.0,15926,70.0,80.0,0.32525274,10.7988615,5.5947113,4.26268,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1064,63040.0,4518,23.5,405,61.2,4100,53737.0,17333,76.4,85.5,0.32255244,10.891857,6.003887,4.114147,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1065,63040.0,5105,31.1,278,70.5,4317,48730.0,15959,88.1,90.5,0.32749847,10.79405,5.627621,4.255613,0.31802729689157927,17.853846109830418,5.736211960132305,4.274146593534029
1066,63050.0,464,2.1,568,86.1,3355,32704.0,12025,93.6,91.5,0.36769202,10.395252,6.3421216,4.455509,0.3617646336555481,13.960000038146973,6.045978164672851,4.504542827606201
1067,63050.0,1549,7.1,438,76.3,3537,35628.0,13129,68.3,74.6,0.3685023,10.480887,6.082219,4.334673,0.3617646336555481,13.960000038146973,6.045978164672851,4.504542827606201
1068,63050.0,1875,12.5,432,83.1,3785,36181.0,12927,81.8,88.7,0.35728696,10.496289,6.0684257,4.420045,0.3617646336555481,13.960000038146973,6.045978164672851,4.504542827606201
1069,63050.0,2974,12.1,287,103.8,4342,34287.0,12255,79.2,91.7,0.3574241,10.442521,5.659482,4.642466,0.3617646336555481,13.960000038146973,6.045978164672851,4.504542827606201
1070,63050.0,4238,36.0,436,106.7,3615,30602.0,10953,72.4,72.4,0.3579178,10.32882,6.0776424,4.670021,0.3617646336555481,13.960000038146973,6.045978164672851,4.504542827606201
1071,63060.0,24,26.8,494,67.8,4728,54417.0,18632,66.7,78.2,0.342393,10.904432,6.2025356,4.2165623,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1072,63060.0,1311,25.0,526,84.6,5173,47819.0,16430,55.6,67.9,0.34358728,10.775178,6.265301,4.4379344,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1073,63060.0,1423,19.9,333,91.0,5351,49541.0,17396,58.0,76.0,0.3511435,10.810555,5.8081427,4.5108595,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1074,63060.0,1948,25.9,335,71.6,5197,59448.0,20216,60.0,87.7,0.3400619,10.992857,5.8141303,4.2710953,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1075,63060.0,2146,30.0,556,75.9,4510,49421.0,16700,80.3,85.9,0.33791304,10.80813,6.3207684,4.3294168,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1076,63060.0,2295,35.2,484,56.8,4667,61663.0,21458,60.0,67.1,0.34798825,11.029439,6.182085,4.0395365,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1077,63060.0,4278,47.0,346,80.5,6036,59991.0,21178,64.1,66.7,0.35301962,11.00195,5.846439,4.388257,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1078,63060.0,5284,22.4,301,58.1,5318,73200.0,25718,57.5,80.0,0.3513388,11.200951,5.7071104,4.0621657,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1079,63060.0,5764,18.6,419,62.1,4835,61323.0,20769,90.5,91.9,0.33868206,11.0239105,6.037871,4.128746,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1080,63060.0,6032,24.0,337,76.3,5259,54366.0,18510,50.0,92.9,0.34047014,10.903494,5.820083,4.334673,0.344659760594368,27.479999923706053,6.0004466533660885,4.271924638748169
1081,63070.0,148,25.6,450,77.6,3209,33181.0,10826,49.4,68.2,0.32627106,10.409733,6.1092477,4.3515673,0.3181014358997345,15.87499988079071,5.874972462654114,4.292710781097412
1082,63070.0,4076,17.8,252,77.0,4070,43588.0,13300,82.4,84.3,0.30512986,10.682537,5.529429,4.3438053,0.3181014358997345,15.87499988079071,5.874972462654114,4.292710781097412
1083,63070.0,5363,15.2,304,77.6,3515,36462.0,11421,74.5,78.7,0.31323022,10.504025,5.7170277,4.3515673,0.3181014358997345,15.87499988079071,5.874972462654114,4.292710781097412
