,distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
1147,63200.0,5865,6.8,444.0,85.9,4600.0,42525.0,13759.0,83.1,91.5,0.32355085,10.657847,6.0958247,4.4531837
1148,63200.0,7251,1.0,306.0,81.4,4524.0,44183.0,14295.0,98.1,98.1,0.32354072,10.696095,5.723585,4.3993754
1149,63200.0,7444,2.6,609.0,70.2,4514.0,51186.0,16560.0,82.0,88.0,0.32352597,10.843222,6.4118185,4.2513485
1150,63210.0,877,16.9,716.0,78.5,2793.0,32067.0,11555.0,64.4,74.0,0.36033928,10.375583,6.5736804,4.3630986
1151,63210.0,1699,18.8,584.0,87.2,3271.0,34894.0,11625.0,76.8,75.8,0.33315182,10.460071,6.369901,4.4682045
1152,63210.0,2976,21.4,762.0,73.6,2772.0,33311.0,12281.0,65.7,73.7,0.36867702,10.413643,6.6359468,4.298645
1153,63220.0,175,9.2,432.0,60.4,2822.0,34965.0,10897.0,71.8,79.5,0.3116545,10.462103,6.0684257,4.1009893
1154,63220.0,413,12.8,312.0,76.6,3179.0,33486.0,11092.0,78.0,88.0,0.33124292,10.418882,5.7430034,4.338597
1155,63220.0,1965,13.9,404.0,67.3,2783.0,30932.0,9464.0,82.1,85.7,0.30596146,10.339546,6.001415,4.2091603
1156,63220.0,5070,20.4,543.0,71.3,3057.0,39333.0,13651.0,67.7,75.4,0.34706226,10.579819,6.297109,4.2668962
1157,63220.0,5309,20.1,560.0,66.4,2764.0,32729.0,11151.0,62.2,70.7,0.340707,10.396017,6.3279366,4.1956973
1158,63220.0,5759,6.4,455.0,83.3,2646.0,23674.0,7466.0,70.8,77.1,0.31536707,10.072133,6.1202974,4.4224486
1159,63220.0,5787,11.5,524.0,72.3,2852.0,33746.0,12847.0,72.3,78.5,0.38069698,10.426618,6.261492,4.280824
1160,63220.0,6489,5.1,511.0,58.7,3168.0,39860.0,13015.0,87.5,88.6,0.32651782,10.593128,6.2363696,4.0724397
1161,63220.0,6490,9.6,553.0,60.8,2971.0,36927.0,12247.0,77.9,79.1,0.33165434,10.516698,6.315358,4.1075897
1162,63220.0,7811,7.9,721.0,50.9,2606.0,38371.0,12927.0,88.6,85.7,0.33689505,10.555058,6.5806394,3.929863
1163,63230.0,347,16.6,499.0,68.3,3591.0,40073.0,15480.0,73.0,87.3,0.38629502,10.598458,6.212606,4.22391
1164,63230.0,531,11.9,467.0,67.9,3182.0,35034.0,13675.0,88.3,83.3,0.3903351,10.464074,6.1463294,4.218036
1165,63230.0,4414,3.1,549.0,56.3,3352.0,42093.0,16575.0,87.0,87.0,0.39377093,10.647636,6.3080983,4.0306945
1166,63230.0,6280,14.5,520.0,60.4,3789.0,46730.0,18253.0,81.3,87.5,0.3906056,10.752142,6.253829,4.1009893
1167,63230.0,6281,10.4,518.0,65.4,3980.0,45526.0,17779.0,80.5,91.5,0.3905241,10.726039,6.249975,4.1805224
1168,63240.0,2684,14.1,420.0,58.3,2815.0,37364.0,13626.0,56.9,63.8,0.36468259,10.528463,6.0402546,4.0656023
1169,63240.0,3380,17.3,334.0,67.4,2818.0,36889.0,11734.0,61.8,74.5,0.3180894,10.515669,5.811141,4.210645
1170,63240.0,3496,12.8,383.0,60.8,3212.0,42380.0,15113.0,81.3,87.5,0.3566069,10.654432,5.948035,4.1075897
1171,63240.0,3522,25.5,443.0,75.6,2780.0,28991.0,9393.0,74.5,76.4,0.3239971,10.274741,6.0935698,4.325456
1172,63240.0,7497,4.7,690.0,54.1,2571.0,37068.0,13567.0,69.2,76.6,0.366003,10.52051,6.5366917,3.9908342
1173,63250.0,1097,28.4,477.0,43.4,3419.0,54216.0,24424.0,48.2,55.4,0.45049432,10.900731,6.1675167,3.7704594
1174,63250.0,2032,40.9,333.0,40.5,3957.0,71741.0,30731.0,51.0,63.3,0.42836034,11.180818,5.8081427,3.701302
1175,63250.0,2166,77.7,305.0,45.9,4277.0,61244.0,27893.0,37.5,40.6,0.45544052,11.022621,5.7203116,3.8264651
1176,63250.0,3006,42.1,522.0,41.2,3064.0,52301.0,24186.0,30.0,50.0,0.46243858,10.864771,6.2576675,3.7184384
1177,63260.0,178,2.5,465.0,74.6,3022.0,31455.0,10849.0,78.8,86.3,0.3449054,10.356314,6.1420374,4.3121405
1178,63260.0,410,12.5,561.0,74.0,3251.0,34347.0,11674.0,66.3,78.4,0.33988413,10.44427,6.329721,4.304065
1179,63260.0,1114,0.7,479.0,76.4,3546.0,35957.0,12238.0,89.9,85.5,0.340351,10.490079,6.1717005,4.335983
1180,63260.0,1551,6.9,550.0,76.2,3227.0,33055.0,11275.0,72.4,82.8,0.34109816,10.405928,6.3099184,4.3333616
1181,63260.0,1773,7.3,336.0,97.3,3429.0,27196.0,9364.0,78.6,82.1,0.34431535,10.210825,5.817111,4.577799
1182,63260.0,2498,0.3,456.0,73.5,3123.0,33025.0,11262.0,88.3,89.2,0.3410144,10.40502,6.122493,4.2972856
1183,63260.0,2731,20.2,328.0,116.5,3595.0,23848.0,8296.0,87.9,86.2,0.34786984,10.079455,5.7930136,4.757891
1184,63260.0,5239,0.3,454.0,80.0,3251.0,31533.0,10857.0,82.5,93.8,0.34430596,10.358789,6.1180973,4.3820267
1185,63260.0,6270,2.4,462.0,79.0,3844.0,37698.0,12870.0,97.3,93.2,0.34139743,10.537362,6.135565,4.3694477
1186,63260.0,7310,6.1,484.0,77.1,3329.0,33442.0,11403.0,80.7,90.4,0.3409784,10.417568,6.182085,4.3451033
1187,63260.0,7350,0.2,492.0,72.6,3264.0,35022.0,12040.0,89.0,86.3,0.34378392,10.463732,6.1984787,4.284965
1188,63260.0,7855,13.6,548.0,79.9,3393.0,31589.0,10772.0,79.8,76.8,0.3410048,10.360564,6.3062754,4.380776
1189,63270.0,2023,12.1,311.0,99.4,4123.0,34302.0,11457.0,58.3,63.3,0.33400384,10.442959,5.739793,4.599152
1190,63270.0,2978,11.9,490.0,71.4,3182.0,37764.0,12283.0,58.3,68.1,0.32525685,10.539111,6.1944056,4.2682977
1191,63280.0,1089,19.8,321.0,72.3,3753.0,39980.0,15754.0,100.0,100.0,0.39404702,10.596134,5.771441,4.280824
1192,63280.0,1682,36.3,366.0,83.9,4120.0,40140.0,15947.0,97.7,86.4,0.3972845,10.600128,5.902633,4.4296255
1193,63280.0,2168,8.9,202.0,93.1,4665.0,40676.0,16494.0,95.2,85.7,0.4054971,10.613394,5.3082676,4.5336742
1194,63280.0,3483,12.0,266.0,78.6,4615.0,45535.0,17965.0,97.9,87.2,0.39453167,10.726236,5.583496,4.364372
1195,63290.0,763,8.0,520.0,73.5,3875.0,43391.0,15186.0,83.1,86.4,0.3499804,10.678007,6.253829,4.2972856
1196,63290.0,889,8.8,464.0,62.9,3891.0,50937.0,18666.0,83.6,79.1,0.36645266,10.838345,6.1398845,4.1415462
1197,63290.0,961,13.1,626.0,67.4,3694.0,44851.0,15048.0,72.7,78.4,0.3355109,10.711102,6.4393506,4.210645
1198,63290.0,1420,9.6,496.0,71.0,3723.0,43298.0,15497.0,50.0,78.6,0.35791492,10.675861,6.206576,4.26268
1199,63290.0,2001,6.4,595.0,65.0,3635.0,45852.0,15693.0,83.5,76.9,0.34225333,10.733174,6.3885612,4.1743875
1200,63290.0,2809,3.5,530.0,70.2,4121.0,48416.0,16345.0,86.9,83.6,0.33759502,10.787585,6.272877,4.2513485
1201,63290.0,4235,9.2,376.0,88.3,4535.0,42673.0,15665.0,83.9,85.7,0.36709395,10.661322,5.9295893,4.48074
1202,63290.0,4341,25.1,483.0,87.4,4023.0,38030.0,13356.0,66.0,66.0,0.35119644,10.54613,6.1800165,4.470495
1203,63290.0,4571,8.6,520.0,72.5,3931.0,44812.0,15285.0,61.1,78.9,0.34109166,10.710231,6.253829,4.2835865
1204,63290.0,5706,11.6,494.0,84.4,3549.0,34608.0,12848.0,85.1,85.1,0.37124366,10.45184,6.2025356,4.4355674
1205,63290.0,6283,3.3,545.0,68.3,4051.0,48832.0,16536.0,78.3,72.5,0.3386304,10.796141,6.300786,4.22391
1206,63290.0,7447,8.0,698.0,72.6,3667.0,41280.0,13391.0,69.7,76.3,0.32439438,10.628134,6.548219,4.284965
1207,63290.0,7544,17.4,617.0,75.7,3233.0,35003.0,12391.0,61.2,68.7,0.3539982,10.463189,6.424869,4.326778
1208,63300.0,522,44.9,285.0,68.4,3778.0,42971.0,13582.0,80.0,73.3,0.31607363,10.668281,5.652489,4.225373
1209,63300.0,897,18.2,279.0,73.1,3773.0,40162.0,12694.0,58.9,77.6,0.31606993,10.600677,5.6312118,4.291828
1210,63300.0,933,51.8,353.0,68.8,3773.0,42656.0,13483.0,64.8,72.2,0.31608683,10.660923,5.866468,4.2312036
1211,63300.0,946,21.5,262.0,68.7,3775.0,42758.0,13515.0,94.9,89.7,0.3160812,10.663312,5.5683446,4.229749
1212,63300.0,1106,38.4,314.0,73.2,3772.0,40075.0,12667.0,41.3,58.7,0.31608236,10.598508,5.749393,4.2931952
1213,63300.0,1281,31.0,282.0,65.6,3776.0,44790.0,14157.0,73.6,84.9,0.31607503,10.709741,5.641907,4.1835756
1214,63300.0,1294,18.7,208.0,72.1,3623.0,39103.0,12359.0,82.4,88.2,0.31606272,10.573955,5.3375382,4.278054
1215,63300.0,1484,23.4,362.0,67.4,3701.0,42736.0,13508.0,66.2,73.8,0.31608012,10.662797,5.891644,4.210645
1216,63300.0,1891,9.0,301.0,66.1,3776.0,44446.0,14048.0,70.6,70.6,0.31606895,10.70203,5.7071104,4.191169
1217,63300.0,2138,17.1,311.0,57.6,3782.0,51146.0,16166.0,57.8,77.8,0.31607553,10.84244,5.739793,4.0535226
1218,63300.0,3418,22.4,343.0,71.7,3778.0,41001.0,12959.0,64.3,76.8,0.31606546,10.621352,5.8377304,4.2724905
1219,63300.0,4169,14.2,280.0,59.6,3653.0,47210.0,15565.0,76.9,69.2,0.3296971,10.762361,5.6347895,4.0876555
1220,63300.0,4395,22.3,421.0,59.6,3647.0,47602.0,15046.0,73.8,78.7,0.31607917,10.77063,6.042633,4.0876555
1221,63300.0,4534,26.9,352.0,60.2,3772.0,48747.0,15408.0,86.4,75.0,0.316081,10.794399,5.8636312,4.0976725
1222,63300.0,4535,18.9,259.0,67.6,3618.0,41675.0,13172.0,80.5,82.9,0.31606477,10.637657,5.556828,4.213608
1223,64040.0,1101,60.4,154.0,86.0,3259.0,28185.0,10016.0,65.0,65.0,0.35536632,10.246545,5.0369525,4.454347
1224,64040.0,1436,57.9,138.0,95.9,3599.0,27596.0,9728.0,52.2,87.0,0.35251486,10.225426,4.9272537,4.563306
1225,64040.0,3566,66.1,404.0,84.9,3170.0,31367.0,10754.0,51.2,48.8,0.3428444,10.353512,6.001415,4.441474
1226,64040.0,4410,56.0,91.0,79.6,3564.0,34185.0,12151.0,65.0,75.0,0.3554483,10.439542,4.5108595,4.377014
1227,64070.0,3004,34.4,400.0,86.8,3363.0,29234.0,9909.0,40.0,50.0,0.33895463,10.283088,5.9914646,4.463607
1228,64080.0,280,46.0,123.0,79.7,3369.0,33022.0,10506.0,70.0,100.0,0.31815153,10.404929,4.8121843,4.3782697
1229,64080.0,2681,45.2,161.0,73.9,3379.0,35894.0,10893.0,87.9,87.9,0.3034769,10.488325,5.081404,4.302713
1230,64080.0,4170,58.9,389.0,87.1,2959.0,26801.0,8692.0,81.6,69.4,0.32431626,10.196195,5.963579,4.4670568
1231,64090.0,4817,0.0,193.0,103.6,3085.0,21542.0,8446.0,26.3,63.2,0.3920713,9.977759,5.26269,4.6405373
1232,65045.0,3287,62.8,553.0,92.9,2844.0,25757.0,9129.0,40.4,57.9,0.35442793,10.156462,6.315358,4.5315237
1233,65045.0,5838,57.9,793.0,68.0,2364.0,27620.0,9600.0,57.5,71.4,0.34757423,10.226295,6.675823,4.2195077
1234,66045.0,289,35.1,151.0,69.5,2957.0,34183.0,11688.0,68.0,80.0,0.34192434,10.439484,5.0172796,4.241327
1235,66045.0,4224,55.9,127.0,78.7,3388.0,35985.0,12460.0,72.2,66.7,0.3462554,10.490857,4.8441873,4.365643
1236,66050.0,2835,37.3,437.0,71.2,2988.0,31459.0,11391.0,55.8,69.2,0.36209035,10.356441,6.079933,4.265493
1237,66070.0,4505,35.8,111.0,63.1,3624.0,40563.0,16257.0,69.2,69.2,0.40078396,10.610612,4.7095304,4.1447206
1238,67020.0,1164,53.4,642.0,80.5,3051.0,27467.0,10719.0,59.3,65.9,0.39025012,10.22074,6.464588,4.388257
1239,67050.0,5258,44.3,395.0,81.0,3062.0,28797.0,10204.0,51.8,57.1,0.35434246,10.268026,5.9788857,4.394449
1240,67055.0,5232,53.1,325.0,67.1,3265.0,35415.0,13468.0,43.9,48.8,0.38029084,10.474891,5.7838254,4.206184
1241,67055.0,5246,60.3,190.0,76.2,3154.0,30560.0,11379.0,46.2,73.1,0.37234947,10.327447,5.247024,4.3333616
1242,67055.0,5350,51.8,243.0,75.3,2926.0,28270.0,10663.0,37.2,62.8,0.3771843,10.249557,5.4930615,4.3214803
1243,67060.0,7312,49.0,351.0,57.9,2678.0,35786.0,12511.0,57.6,71.5,0.34960598,10.485312,5.8607864,4.0587173
1244,68010.0,2580,0.0,459.0,79.5,2912.0,28852.0,9398.0,52.2,68.7,0.3257313,10.269935,6.1290503,4.375757
1245,68030.0,1178,50.0,277.0,77.6,2789.0,26928.0,9706.0,64.1,74.4,0.36044267,10.200922,5.6240177,4.3515673
1246,69020.0,7965,26.1,762.0,70.2,3138.0,34583.0,11731.0,58.8,69.4,0.3392129,10.4511175,6.6359468,4.2513485
1247,69030.0,2174,54.2,305.0,78.8,2966.0,28435.0,10579.0,41.0,37.8,0.3720415,10.255376,5.7203116,4.366913
1248,69030.0,5867,36.5,257.0,75.3,3567.0,37054.0,13439.0,85.2,92.6,0.3626869,10.520131,5.549076,4.3214803
1249,69040.0,5868,46.7,338.0,71.0,3017.0,31247.0,10347.0,50.0,62.5,0.33113578,10.349679,5.8230457,4.26268
1250,70010.0,620,55.6,193.0,104.1,4887.0,37687.0,12202.0,42.9,50.0,0.32377213,10.53707,5.26269,4.645352
1251,70010.0,1227,27.4,362.0,78.7,3717.0,38159.0,12390.0,50.0,75.0,0.32469404,10.549517,5.891644,4.365643
1252,70010.0,2407,12.4,364.0,73.6,3293.0,37617.0,12373.0,74.5,82.4,0.32892042,10.535212,5.897154,4.298645
1253,70010.0,2985,10.3,535.0,73.5,3069.0,36537.0,12116.0,64.1,74.4,0.33160904,10.506081,6.2822666,4.2972856
1254,70010.0,3240,27.0,560.0,69.5,3203.0,35595.0,11798.0,32.9,52.6,0.33145106,10.47996,6.3279366,4.241327
1255,70010.0,3297,6.1,397.0,61.3,3398.0,40908.0,13442.0,62.3,69.8,0.328591,10.619081,5.9839363,4.11578
1256,70010.0,5154,20.5,400.0,77.5,3133.0,38291.0,12332.0,88.2,82.4,0.32206002,10.55297,5.9914646,4.350278
1257,70010.0,6271,28.4,264.0,73.9,3503.0,38936.0,12304.0,60.4,58.5,0.31600577,10.5696745,5.575949,4.302713
1258,70020.0,1580,9.6,289.0,57.8,3073.0,47606.0,15790.0,57.4,72.3,0.3316809,10.770714,5.6664267,4.0569887
1259,70020.0,1696,34.8,388.0,67.5,2040.0,29589.0,9792.0,58.2,65.5,0.33093378,10.295158,5.961005,4.2121277
1260,70020.0,2107,20.6,285.0,61.8,3595.0,43782.0,14504.0,81.6,87.8,0.3312777,10.686978,5.652489,4.1239033
1261,70020.0,2215,79.5,209.0,96.7,3555.0,34156.0,11321.0,30.4,52.2,0.3314498,10.438694,5.3423343,4.5716133
1262,70020.0,2256,36.7,390.0,65.6,3098.0,41929.0,14007.0,53.8,65.1,0.33406472,10.643733,5.966147,4.1835756
1263,70020.0,2364,22.4,283.0,62.5,3143.0,45068.0,14895.0,64.3,81.0,0.33050057,10.715928,5.645447,4.1351666
1264,70020.0,4165,54.1,429.0,96.3,3220.0,41465.0,13778.0,47.5,55.9,0.33228025,10.632605,6.061457,4.567468
1265,70020.0,4285,56.8,416.0,64.9,2927.0,38198.0,12682.0,39.0,44.1,0.3320069,10.550538,6.0306854,4.1728477
1266,70020.0,4388,66.5,221.0,89.1,3694.0,40211.0,13402.0,63.3,73.3,0.3332919,10.601896,5.398163,4.4897594
1267,70040.0,69,15.8,698.0,73.2,3138.0,33788.0,12250.0,74.1,77.8,0.36255476,10.427861,6.548219,4.2931952
1268,70070.0,1428,28.4,278.0,77.3,3108.0,30411.0,11794.0,47.4,55.3,0.38782018,10.322559,5.627621,4.347694
1269,70070.0,2114,4.6,461.0,69.6,3189.0,36102.0,11866.0,71.3,81.3,0.32867986,10.494103,6.133398,4.2427645
1270,70070.0,3458,19.7,152.0,79.6,3192.0,31487.0,9709.0,68.6,76.5,0.3083495,10.35733,5.0238805,4.377014
1271,70070.0,4401,17.2,469.0,80.8,2927.0,28379.0,10316.0,72.6,84.5,0.36350822,10.253405,6.150603,4.391977
1272,70070.0,4595,26.9,580.0,67.4,2736.0,32311.0,11024.0,72.8,69.1,0.3411841,10.383163,6.363028,4.210645
1273,70070.0,7519,24.9,462.0,72.1,3307.0,35718.0,12408.0,59.2,71.8,0.34738788,10.48341,6.135565,4.278054
1274,70070.0,7840,16.2,444.0,78.4,3109.0,30950.0,10708.0,72.3,70.8,0.3459774,10.340128,6.0958247,4.361824
1275,70120.0,793,26.4,793.0,61.4,1555.0,19249.0,7211.0,83.2,78.3,0.37461686,9.865214,6.675823,4.1174097
1276,70175.0,225,9.9,409.0,84.8,3080.0,34934.0,11985.0,75.0,75.0,0.3430755,10.461216,6.0137153,4.4402957
1277,70175.0,462,11.4,563.0,73.1,3053.0,37268.0,12830.0,73.4,81.3,0.34426317,10.52589,6.3332796,4.291828
1278,70175.0,2363,14.6,191.0,93.5,3021.0,26139.0,9042.0,65.4,80.8,0.34591988,10.171184,5.2522736,4.5379615
1279,70175.0,3401,7.0,498.0,63.3,3033.0,40888.0,14106.0,82.4,86.5,0.3449912,10.618592,6.2106,4.1478853
1280,70175.0,5740,4.4,367.0,73.7,3021.0,35617.0,12277.0,95.7,97.8,0.34469494,10.480578,5.9053617,4.3000026
1281,70175.0,6169,5.3,544.0,63.3,3021.0,36885.0,12790.0,79.5,84.9,0.34675342,10.51556,6.2989492,4.1478853
1282,70190.0,79,3.4,530.0,46.9,2720.0,43818.0,14823.0,90.9,92.7,0.33828562,10.6878,6.272877,3.8480177
1283,70190.0,224,13.0,308.0,45.9,2744.0,45434.0,15015.0,96.2,90.6,0.33047938,10.724016,5.7300997,3.8264651
1284,70190.0,1263,19.4,240.0,52.6,2784.0,40372.0,13143.0,73.9,87.0,0.3255474,10.605892,5.480639,3.962716
1285,70190.0,1787,17.0,421.0,60.6,2728.0,34080.0,11432.0,85.4,87.5,0.335446,10.436466,6.042633,4.104295
1286,70190.0,1886,18.2,192.0,60.8,2821.0,35525.0,11370.0,72.4,82.8,0.3200563,10.477992,5.2574954,4.1075897
1287,70190.0,3510,16.4,482.0,49.6,2706.0,41258.0,13908.0,58.8,67.1,0.33709827,10.627601,6.177944,3.9039907
1288,70300.0,1704,14.4,555.0,58.7,2681.0,33894.0,3295.0,60.9,72.5,0.09721485,10.430993,6.3189683,4.0724397
1289,70300.0,1892,20.9,484.0,68.4,3195.0,38595.0,17150.0,66.1,67.9,0.44435808,10.560878,6.182085,4.225373
1290,70350.0,2196,19.3,476.0,68.9,2962.0,33974.0,11741.0,74.2,70.8,0.3455878,10.433351,6.1654177,4.232656
1291,70350.0,2682,8.8,490.0,66.1,2962.0,35392.0,12250.0,60.0,64.4,0.34612343,10.474241,6.1944056,4.191169
1292,70350.0,3265,18.3,537.0,64.1,2970.0,36650.0,12638.0,45.1,51.0,0.34482947,10.509169,6.285998,4.1604443
1293,71050.0,2568,67.4,95.0,75.8,2528.0,22893.0,8212.0,22.7,40.9,0.35871226,10.038587,4.553877,4.3280983
1294,71050.0,2829,61.2,420.0,69.7,3033.0,30709.0,10778.0,57.8,77.8,0.35097203,10.332311,6.0402546,4.2442
1295,71060.0,4656,0.0,161.0,95.0,3309.0,24924.0,7840.0,70.0,55.0,0.31455624,10.123587,5.081404,4.553877
1296,71080.0,3255,48.5,279.0,88.2,3214.0,27220.0,10185.0,74.5,74.5,0.3741734,10.211707,5.6312118,4.479607
1297,72010.0,1396,43.5,523.0,68.5,2676.0,29879.0,10224.0,48.6,67.6,0.34218013,10.304912,6.2595816,4.226834
1298,72010.0,3722,79.6,231.0,107.8,4173.0,27654.0,9446.0,54.1,77.8,0.34157807,10.227526,5.4424176,4.680278
1299,72020.0,2523,69.0,85.0,73.5,2892.0,27482.0,10839.0,46.7,60.0,0.3944036,10.221287,4.4426513,4.2972856
1300,72020.0,3126,54.7,463.0,89.2,3163.0,28312.0,11317.0,47.7,49.7,0.3997245,10.251041,6.1377273,4.490881
1301,73010.0,667,32.2,354.0,60.7,3606.0,43209.0,14169.0,83.0,74.5,0.32791778,10.673804,5.869297,4.1059437
1302,73010.0,1085,65.6,285.0,78.9,3581.0,35271.0,11563.0,53.7,65.9,0.32783306,10.470817,5.652489,4.368181
1303,73010.0,1141,88.9,376.0,76.1,3587.0,37607.0,12327.0,23.8,33.3,0.32778472,10.5349455,5.9295893,4.3320484
1304,73010.0,1337,46.2,312.0,91.3,3577.0,33620.0,11017.0,48.7,46.2,0.32769185,10.422876,5.7430034,4.5141506
1305,73010.0,1558,12.2,449.0,52.6,3154.0,42976.0,14099.0,96.3,98.1,0.32806683,10.668397,6.107023,3.962716
1306,73010.0,1618,79.1,387.0,68.7,3633.0,42078.0,13793.0,39.5,58.1,0.327796,10.647281,5.9584246,4.229749
1307,73010.0,1645,52.3,413.0,67.1,3614.0,42081.0,13795.0,75.4,83.6,0.32782015,10.647351,6.0234475,4.206184
1308,73010.0,1767,62.9,290.0,81.0,3492.0,32497.0,10654.0,20.7,31.0,0.32784563,10.388903,5.669881,4.394449
1309,73010.0,1926,62.5,348.0,67.5,3591.0,42108.0,13803.0,63.8,51.1,0.32779995,10.647993,5.8522024,4.2121277
1310,73010.0,1929,68.7,438.0,69.9,3646.0,40895.0,13406.0,41.5,29.3,0.32781515,10.618763,6.082219,4.2470655
1311,73010.0,1930,85.7,309.0,79.3,3513.0,35834.0,11745.0,26.9,34.6,0.32776135,10.486652,5.733341,4.373238
1312,73010.0,1972,57.5,300.0,91.3,3577.0,45957.0,15044.0,30.0,50.0,0.32734948,10.735461,5.7037826,4.5141506
1313,73010.0,2010,20.9,278.0,73.7,3681.0,39177.0,12843.0,52.8,61.1,0.32781988,10.575845,5.627621,4.3000026
1314,73010.0,2253,85.0,377.0,70.6,3609.0,41434.0,13581.0,30.0,22.0,0.3277743,10.631857,5.9322453,4.25703
1315,73010.0,2400,65.8,330.0,101.5,3692.0,38631.0,12649.0,14.7,23.5,0.32743135,10.5618105,5.799093,4.620059
1316,73010.0,2521,58.3,379.0,78.4,3594.0,40415.0,13242.0,34.0,49.0,0.32765064,10.6069565,5.9375362,4.361824
1317,73010.0,2612,57.6,216.0,85.2,3664.0,34071.0,11169.0,71.0,58.1,0.32781544,10.436202,5.3752785,4.4450016
1318,73010.0,2671,67.8,397.0,77.3,3708.0,43134.0,14132.0,32.1,45.3,0.32763016,10.672067,5.9839363,4.347694
1319,73010.0,3384,96.4,220.0,120.5,3654.0,27975.0,9165.0,70.0,46.7,0.32761395,10.239066,5.3936276,4.79165
1320,73010.0,4083,67.3,397.0,74.6,3617.0,41294.0,13532.0,37.7,32.8,0.32769895,10.628472,5.9839363,4.3121405
1321,73010.0,4412,79.4,604.0,65.9,3613.0,42924.0,14071.0,40.5,54.4,0.32781196,10.667187,6.403574,4.1881385
1322,73010.0,4624,29.7,212.0,82.1,3644.0,37945.0,12435.0,77.8,100.0,0.32771116,10.543893,5.3565865,4.407938
1323,73010.0,5199,61.4,321.0,70.1,3561.0,37331.0,12241.0,48.0,64.0,0.32790443,10.527579,5.771441,4.2499228
1324,73010.0,5650,87.3,237.0,86.1,3474.0,33647.0,11027.0,44.8,65.4,0.3277261,10.423679,5.46806,4.455509
1325,73030.0,5141,0.0,791.0,126.5,2946.0,22065.0,7460.0,41.3,65.3,0.338092,10.001748,6.673298,4.8402424
1326,73040.0,1626,3.5,343.0,55.4,3022.0,41785.0,14625.0,88.9,90.5,0.35000598,10.640293,5.8377304,4.01458
1327,73040.0,3063,28.8,360.0,60.0,3110.0,39115.0,11951.0,72.2,81.5,0.30553496,10.574262,5.886104,4.0943446
1328,73040.0,4425,9.0,357.0,54.6,3024.0,47527.0,16378.0,78.3,75.4,0.34460413,10.769053,5.8777356,4.000034
1329,73040.0,4475,35.8,308.0,62.7,3449.0,45045.0,14861.0,64.9,80.7,0.32991454,10.715417,5.7300997,4.1383615
1330,73040.0,4954,10.6,358.0,57.0,2937.0,44224.0,15508.0,70.4,85.2,0.35066932,10.697022,5.880533,4.0430512
1331,73040.0,5407,13.9,394.0,54.6,3020.0,51552.0,17099.0,56.6,74.1,0.3316845,10.850347,5.976351,4.000034
1332,73080.0,5702,70.9,264.0,123.1,4059.0,26001.0,8288.0,21.2,47.5,0.31875697,10.165891,5.575949,4.812997
1333,73110.0,41,56.7,194.0,88.1,2997.0,29903.0,9746.0,36.6,57.7,0.32592046,10.305714,5.267858,4.4784727
1334,73110.0,379,43.5,254.0,92.9,3470.0,27080.0,12001.0,62.0,72.1,0.4431684,10.206551,5.5373344,4.5315237
1335,73110.0,5592,36.6,347.0,76.9,3436.0,35467.0,13346.0,81.1,77.8,0.37629345,10.476358,5.8493247,4.342506
1336,73170.0,2737,25.3,668.0,62.1,2542.0,32463.0,10394.0,63.3,63.3,0.3201799,10.3878565,6.504288,4.128746
1337,73170.0,6942,19.9,677.0,64.1,2889.0,36036.0,11537.0,62.3,71.4,0.32015207,10.492273,6.517671,4.1604443
1338,73180.0,397,61.7,342.0,95.6,3664.0,33711.0,11003.0,60.3,75.0,0.32639197,10.425579,5.8348107,4.560173
1339,73180.0,4173,61.9,267.0,83.5,3694.0,34275.0,11298.0,69.6,78.3,0.32962802,10.442171,5.587249,4.4248466
1340,73180.0,7374,48.7,259.0,80.7,3009.0,30623.0,10606.0,50.0,79.2,0.34634098,10.329507,5.556828,4.3907385
1341,73190.0,2263,8.7,360.0,70.3,3406.0,38525.0,11911.0,89.2,86.2,0.30917585,10.559063,5.886104,4.252772
1342,73200.0,4861,12.6,709.0,52.8,2117.0,36651.0,9063.0,69.3,79.5,0.24727838,10.509196,6.5638556,3.9665112
1343,73210.0,3895,22.5,424.0,67.0,3493.0,41065.0,14400.0,70.4,75.0,0.35066357,10.622911,6.0497336,4.204693
1344,73230.0,2520,35.8,397.0,68.8,3005.0,34789.0,11381.0,64.4,72.4,0.32714364,10.457057,5.9839363,4.2312036
1345,73240.0,2413,33.5,259.0,79.2,3542.0,33701.0,10210.0,70.0,70.0,0.30295837,10.4252825,5.556828,4.3719764
1346,73240.0,2576,38.4,287.0,80.1,3691.0,33222.0,10636.0,78.0,62.0,0.3201493,10.410968,5.659482,4.383276
1347,73255.0,4887,16.3,343.0,66.2,2875.0,36093.0,11475.0,75.0,75.0,0.31792867,10.4938545,5.8377304,4.1926804
1348,73255.0,6128,16.1,346.0,59.2,2657.0,33974.0,10705.0,73.7,68.4,0.3150939,10.433351,5.846439,4.0809216
1349,74010.0,719,99.6,256.0,109.4,4802.0,33476.0,11896.0,50.0,46.7,0.35535908,10.418584,5.5451775,4.695011
1350,74010.0,1366,56.1,572.0,88.1,3500.0,37049.0,13442.0,46.3,57.3,0.3628168,10.519997,6.349139,4.4784727
1351,74010.0,1584,75.6,426.0,76.8,3559.0,35883.0,13094.0,60.7,57.4,0.3649082,10.488019,6.0544395,4.3412046
